Date,AKO1L.VS,AMG1L.VS,APG1L.VS,AUG1L.VS,GRG1L.VS,IGN1L.VS,INC1L.VS,INL1L.VS,INR1L.VS,IVL1L.VS,KNE1L.VS,KNR1L.VS,LGD1L.VS,NTU1L.VS,PTR1L.VS,PZV1L.VS,RSU1L.VS,SAB1L.VS,TEL1L.VS,UTR1L.VS,VBL1L.VS,VLP1L.VS,ZMP1L.VS,^OMXV
2023-03-31,1.517100214958191,1.0581339597702026,2.1105639934539795,0.45350000262260437,0.7614583373069763,17.213848114013672,2.0,7.118668556213379,2.0557165145874023,11.308064460754395,,0.9086527228355408,0.6342503428459167,3.0999999046325684,0.5680000185966492,1.025999903678894,2.6893982887268066,0.5694566965103149,1.85537850856781,0.6800000071525574,6.796106338500977,4.57124662399292,1.7482757568359375,
2023-04-28,1.4741634130477905,1.1040488481521606,2.4512455463409424,0.4350000023841858,0.7844791412353516,18.143701553344727,2.0799999237060547,6.923537731170654,2.092425584793091,11.1096773147583,,0.9226319789886475,0.6507481932640076,3.140000104904175,0.5299999713897705,1.0214999914169312,2.7074480056762695,0.5801774859428406,1.8737486600875854,0.6499999761581421,6.237522125244141,4.606958866119385,1.7482757568359375,
2023-05-31,1.4741634130477905,1.1040488481521606,2.3637123107910156,0.43299999833106995,0.8118749856948853,18.274860382080078,2.059999942779541,6.97161865234375,2.121088981628418,11.208870887756348,,0.9900000095367432,0.6507481932640076,3.4000000953674316,0.492000013589859,1.034999966621399,2.7378947734832764,0.5418474078178406,1.8183528184890747,0.6499999761581421,5.772035121917725,4.4941229820251465,1.7482757568359375,
2023-06-30,1.3071869611740112,1.0678503513336182,2.418896436691284,0.3840000033378601,0.8381249904632568,17.61906623840332,1.9900000095367432,6.731217861175537,2.0064356327056885,10.613709449768066,,0.9599999785423279,0.6369999647140503,3.430000066757202,0.49799999594688416,1.025999903678894,2.7949342727661133,0.546203076839447,1.794676423072815,0.6800000071525574,5.958230495452881,4.192630290985107,1.6802873611450195,
2023-07-31,1.2833331823349,1.0949991941452026,2.4970734119415283,0.36899998784065247,0.890625,17.706504821777344,1.9600000381469727,7.163938522338867,2.0255444049835205,10.613709449768066,,0.949999988079071,0.6140863299369812,3.4000000953674316,0.5149999856948853,1.0304999351501465,2.775921106338501,0.584533154964447,1.7473235130310059,0.6499999761581421,5.725486755371094,4.21147346496582,1.6511495113372803,
2023-08-31,1.2451671361923218,1.1040488481521606,2.446488380432129,0.3799999952316284,0.8737499713897705,17.66278648376465,1.9600000381469727,7.115858554840088,1.9873266220092773,10.514516830444336,,0.9399999976158142,0.641582727432251,3.3499999046325684,0.4959999918937683,1.0889999866485596,2.832960605621338,0.5662392377853394,1.6384117603302002,0.5899999737739563,6.051327705383301,4.098413944244385,1.6802873611450195,
2023-09-29,1.1736059188842773,1.0859496593475342,2.437291145324707,0.33500000834465027,0.8868749737739563,18.09998321533203,1.909999966621399,7.163938522338867,2.0064356327056885,10.216936111450195,,0.9100000262260437,0.6232517957687378,3.2699999809265137,0.47600001096725464,1.0709999799728394,2.7569079399108887,0.546203076839447,1.5247646570205688,0.5699999928474426,6.28407096862793,4.371641635894775,1.6414368152618408,
2023-10-31,1.168835163116455,1.0497512817382812,2.455685615539551,0.3240000009536743,0.8812500238418579,18.096479415893555,1.940000057220459,6.923537731170654,1.9873266220092773,9.919355392456055,,0.9300000071525574,0.6232517957687378,3.1600000858306885,0.49000000953674316,1.0889999866485596,2.718881607055664,0.5296514630317688,1.4963529109954834,0.574999988079071,5.958230495452881,4.3527984619140625,1.7191379070281982,
2023-11-30,1.1554979085922241,1.0407017469406128,2.446488380432129,0.3190000057220459,0.9187500476837158,17.34735107421875,1.8200000524520874,6.923537731170654,1.9299999475479126,9.869757652282715,,0.9200000166893005,0.6232517957687378,3.319999933242798,0.46799999475479126,1.125,2.6808552742004395,0.6202498078346252,1.6289411783218384,0.49799999594688416,5.818583965301514,4.447014808654785,1.6511495113372803,
2023-12-29,1.1067427396774292,0.9954538345336914,2.446488380432129,0.3100000023841858,1.0265625715255737,17.004375457763672,1.899999976158142,6.923537731170654,2.0064356327056885,11.804032325744629,,0.9100000262260437,0.6278345584869385,3.4200000762939453,0.47600001096725464,1.2059999704360962,2.775921106338501,0.603698194026947,1.5768529176712036,0.47999998927116394,6.982301235198975,4.9369401931762695,1.6414368152618408,
2024-01-31,1.0872406959533691,1.0407017469406128,2.6120400428771973,0.3009999990463257,1.0031250715255737,17.094633102416992,1.8600000143051147,6.731217861175537,1.9873266220092773,12.10161304473877,0.20741483569145203,0.9350000023841858,0.6278345584869385,3.4700000286102295,0.5249999761581421,1.3140000104904175,2.7569079399108887,0.6211209297180176,1.6289411783218384,0.5,6.982301235198975,4.993470191955566,1.6317241191864014,
2024-02-29,1.0287344455718994,0.9954538345336914,2.7132108211517334,0.296999990940094,1.0499999523162842,16.805809020996094,1.8600000143051147,6.63505744934082,1.9873266220092773,12.39919376373291,0.20835763216018677,0.949999988079071,0.6232517957687378,3.299999952316284,0.5099999904632568,1.340999960899353,2.8709869384765625,0.6115384101867676,1.6147352457046509,0.550000011920929,7.1684956550598145,5.276119232177734,1.6802873611450195,
2024-03-28,0.9751037359237671,1.0407017469406128,2.731605291366577,0.2980000078678131,1.0546875,16.78775978088379,1.840000033378601,6.154256343841553,1.9873266220092773,11.804032325744629,0.2159000039100647,0.949999988079071,0.6140863299369812,3.200000047683716,0.492000013589859,1.2599999904632568,2.7569079399108887,0.615894079208374,1.5863233804702759,0.5400000214576721,8.099469184875488,4.86156702041626,1.7385631799697876,
2024-04-30,0.9897302985191345,1.0497512817382812,2.7775919437408447,0.28999999165534973,1.045312523841858,17.18705940246582,2.2799999713897705,5.878991603851318,1.9299999475479126,12.10161304473877,0.21401441097259521,0.9350000023841858,0.6278345584869385,2.940000057220459,0.5099999904632568,1.3050000667572021,2.775921106338501,0.6307221055030823,1.600529432296753,0.46000000834465027,8.425310134887695,5.087686538696289,1.6997126340866089,
2024-05-31,1.0921162366867065,1.1299999952316284,2.734999895095825,0.2879999876022339,1.0950000286102295,16.981563568115234,2.5199999809265137,6.368907451629639,2.0799999237060547,12.300000190734863,0.2199999988079071,0.949999988079071,0.6850000023841858,2.4600000381469727,0.5320000052452087,1.2599999904632568,3.0999999046325684,0.6494379043579102,1.6050000190734863,0.4300000071525574,8.192566871643066,5.5,1.7599999904632568,
2024-06-28,1.1506223678588867,1.1399999856948853,2.755000114440918,0.2939999997615814,1.0299999713897705,17.18705940246582,2.5999999046325684,6.2709245681762695,2.0799999237060547,13.899999618530273,0.22699999809265137,0.9800000190734863,0.675000011920929,2.1600000858306885,0.5080000162124634,1.2899999618530273,3.180000066757202,0.644758939743042,1.5449999570846558,0.4300000071525574,8.378761291503906,5.900000095367432,1.809999942779541,
2024-07-31,1.1457468271255493,1.1399999856948853,2.755000114440918,0.2619999945163727,1.0099999904632568,17.46728515625,2.680000066757202,6.074957847595215,2.059999942779541,14.600000381469727,0.23499999940395355,0.949999988079071,0.699999988079071,1.8700000047683716,0.5220000147819519,1.350000023841858,3.200000047683716,0.676575779914856,1.5800000429153442,0.30000001192092896,7.447787761688232,6.199999809265137,1.8300000429153442,
2024-08-30,1.1262447834014893,1.1299999952316284,2.755000114440918,0.19300000369548798,1.0149999856948853,17.26178550720215,2.819999933242798,6.1239495277404785,2.119999885559082,14.600000381469727,0.23100000619888306,0.949999988079071,0.7300000190734863,1.5,0.5299999713897705,1.3600000143051147,3.2200000286102295,0.6672179102897644,1.5750000476837158,0.25600001215934753,7.680531024932861,7.159999847412109,1.840000033378601,
2024-09-30,1.1164937019348145,1.1200000047683716,2.815000057220459,0.1354999989271164,1.0149999856948853,18.175575256347656,3.4000000953674316,6.221932888031006,2.200000047683716,14.300000190734863,0.2290000021457672,0.949999988079071,0.7200000286102295,1.5750000476837158,0.4860000014305115,1.409999966621399,3.380000114440918,0.6747041940689087,1.5950000286102295,0.25,8.099469184875488,7.039999961853027,2.1600000858306885,
2024-10-31,1.2140041589736938,1.1299999952316284,2.880000114440918,0.11800000071525574,1.0149999856948853,18.659482955932617,3.5999999046325684,6.221932888031006,2.2799999713897705,15.800000190734863,0.23399999737739563,0.9300000071525574,0.7400000095367432,1.5750000476837158,0.49000000953674316,1.409999966621399,3.380000114440918,0.7701547145843506,1.6050000190734863,0.23999999463558197,8.797698974609375,7.559999942779541,2.4600000381469727,
2024-11-29,1.1699999570846558,1.159999966621399,2.8350000381469727,0.05460000038146973,1.0099999904632568,18.272356033325195,3.1600000858306885,6.221932888031006,2.299999952316284,16.600000381469727,0.23399999737739563,0.9150000214576721,0.75,1.4600000381469727,0.47999998927116394,1.4600000381469727,3.3399999141693115,0.7738978862762451,1.590000033378601,0.2460000067949295,9.58902645111084,7.800000190734863,2.299999952316284,
2024-12-30,1.1649999618530273,1.159999966621399,2.924999952316284,0.06080000102519989,1.0499999523162842,18.949827194213867,3.2200000286102295,6.172941207885742,2.640000104904175,18.799999237060547,0.2370000034570694,0.9300000071525574,0.7799999713897705,1.434999942779541,0.4950000047683716,1.6200000047683716,3.5999999046325684,0.7710905075073242,1.5750000476837158,0.2980000078678131,9.868319511413574,8.140000343322754,2.259999990463257,
2025-01-31,1.2200000286102295,1.2400000095367432,3.009999990463257,0.11500000208616257,1.065000057220459,20.372516632080078,3.2200000286102295,6.025966644287109,2.7799999713897705,19.0,0.2750000059604645,0.9399999976158142,0.8100000023841858,1.5499999523162842,0.5659999847412109,1.7100000381469727,3.9800000190734863,0.8627978563308716,1.6399999856948853,0.3199999928474426,11.399999618530273,8.960000038146973,2.4600000381469727,
2025-02-28,1.2999999523162842,1.2699999809265137,3.0299999713897705,0.10899999737739563,1.0850000381469727,20.178953170776367,3.319999933242798,6.1239495277404785,2.8399999141693115,19.5,0.2879999876022339,1.100000023841858,0.8149999976158142,1.5499999523162842,0.578000009059906,1.7200000286102295,3.9200000762939453,0.8871284127235413,1.6349999904632568,0.28600001335144043,13.600000381469727,9.300000190734863,3.2799999713897705,
2025-03-31,1.2100000381469727,1.2699999809265137,3.0399999618530273,0.09179999679327011,1.0800000429153442,20.517690658569336,3.4200000762939453,6.1239495277404785,2.759999990463257,19.200000762939453,0.2770000100135803,1.7799999713897705,0.8100000023841858,1.6100000143051147,0.6880000233650208,1.649999976158142,4.099999904632568,0.8805778622627258,1.6399999856948853,0.27000001072883606,13.300000190734863,9.279999732971191,3.200000047683716,
2025-04-30,1.2000000476837158,1.309999942779541,3.0299999713897705,0.08760000020265579,1.0950000286102295,20.5,3.5399999618530273,5.800000190734863,2.640000104904175,19.899999618530273,0.30000001192092896,1.690000057220459,0.8420000076293945,1.4299999475479126,0.6000000238418579,1.7649999856948853,4.019999980926514,0.8360000252723694,1.6950000524520874,0.2800000011920929,12.600000381469727,10.949999809265137,2.9800000190734863,
