Date,8GW.IR,A5G.IR,AERI.IR,BIRG.IR,C5H.IR,DHG.IR,DLE.IR,DQ7A.IR,EG7.IR,GL9.IR,GRP.IR,GRW.IR,GVR.IR,HSW.IR,IR5B.IR,IRES.IR,KMR.IR,KRX.IR,KRZ.IR,MIO.IR,MLC.IR,OIZ.IR,OVXA.IR,PTSB.IR,RYA.IR,UPR.IR,^ISEQ
2023-03-31,0.0010000000474974513,3.322657823562622,,8.070504188537598,0.9036189913749695,3.9684808254241943,0.5199999809265137,0.5735299587249756,9.208541870117188,12.660048484802246,0.9424418210983276,3.880000114440918,1.0,1.5299999713897705,4.116716384887695,0.8500792384147644,4.112668991088867,61.89023971557617,88.55963134765625,0.9363518953323364,6.900000095367432,3.6886098384857178,0.060499999672174454,2.309999942779541,14.375061988830566,2.9264419078826904,8341.1904296875
2023-04-28,0.0020000000949949026,3.4611759185791016,,8.110319137573242,0.9340223073959351,4.314184188842773,0.5600000023841858,0.5529416799545288,9.3757963180542,13.02961540222168,0.9337956309318542,3.0799999237060547,0.9459999799728394,1.2699999809265137,4.413799285888672,0.9433136582374573,4.451025009155273,61.81354904174805,92.7284164428711,0.899268627166748,5.0,3.5323126316070557,0.060499999672174454,2.2699999809265137,14.331588745117188,2.9867563247680664,8432.1201171875
2023-05-31,0.0020000000949949026,3.4025719165802,,7.783448696136475,0.9522649049758911,4.039516448974609,0.550000011920929,0.5529416799545288,9.082801818847656,12.821142196655273,0.9300734996795654,3.140000104904175,1.0399999618530273,1.3200000524520874,4.302246570587158,0.9067511558532715,4.408633708953857,61.20231628417969,88.58944702148438,1.0680874586105347,4.800000190734863,3.1259403228759766,0.08500000089406967,2.359999895095825,15.891785621643066,3.2529027462005615,8462.150390625
2023-06-30,0.0010000000474974513,3.4185547828674316,,7.733884334564209,1.0580719709396362,4.389955043792725,0.5649999976158142,0.5441181659698486,9.33917236328125,12.982234001159668,0.8932216763496399,3.059999942779541,1.1200000047683716,1.3200000524520874,4.494740962982178,0.8701885938644409,4.6205878257751465,60.038997650146484,86.84058380126953,0.9556571245193481,4.679999828338623,3.005625009536743,0.07999999821186066,2.2200000286102295,16.630826950073242,2.937469959259033,8723.1103515625
2023-07-31,0.0010000000474974513,3.7985916137695312,,8.493288040161133,0.9960471987724304,4.0300445556640625,0.5899999737739563,0.5294122695922852,9.449044227600098,13.370755195617676,0.9283186793327332,3.180000066757202,1.0740000009536743,1.4700000286102295,4.6391119956970215,0.884813666343689,4.17124605178833,71.96793365478516,87.7927474975586,0.8807035684585571,4.5,2.883958339691162,0.07999999821186066,2.2799999713897705,15.186556816101074,2.8339684009552,9066.099609375
2023-08-31,0.0010000000474974513,3.7311086654663086,,8.141024589538574,1.0489507913589478,4.077401638031006,0.5899999737739563,0.5294122695922852,9.558917045593262,14.673224449157715,0.8848898410797119,2.859999895095825,1.0019999742507935,1.4700000286102295,4.282997131347656,0.9294090867042542,4.035595893859863,76.97610473632812,83.69264221191406,0.8151193261146545,4.579999923706055,2.95605731010437,0.09000000357627869,2.0899999141693115,15.655098915100098,2.750181198120117,8945.9404296875
2023-09-29,0.0005000000237487257,3.782608985900879,0.008991545997560024,8.222452163696289,1.0258660316467285,3.839122772216797,0.5899999737739563,0.5147063732147217,9.680997848510742,14.931488037109375,0.8572649359703064,2.759999990463257,0.996999979019165,1.409999966621399,4.347633361816406,0.8712623715400696,4.177551746368408,70.20248413085938,76.93038177490234,0.7495349645614624,4.539999961853027,2.938032388687134,0.019999999552965164,2.1500000953674316,15.374939918518066,2.2240235805511475,8416.580078125
2023-10-31,0.0005000000237487257,3.635211229324341,0.7462984323501587,7.478979587554932,1.044620394706726,3.8343424797058105,0.5400000214576721,0.5000004768371582,9.284235000610352,14.233219146728516,0.7726077437400818,2.5999999046325684,0.9120000004768372,1.2999999523162842,4.182287693023682,0.8534432053565979,4.072235107421875,62.80233383178711,71.13398742675781,0.5434128046035767,4.059999942779541,2.8298842906951904,0.014999999664723873,1.8799999952316284,13.698816299438477,2.0708131790161133,7834.7900390625
2023-11-30,0.0005000000237487257,3.7772812843322754,0.7462755441665649,7.602891445159912,1.1927802562713623,3.939523458480835,0.5400000214576721,0.4852945804595947,8.847796440124512,14.807137489318848,0.8797416090965271,2.9200000762939453,1.0720000267028809,1.4299999475479126,4.318454742431641,0.9115899205207825,4.177551746368408,72.02284240722656,72.44188690185547,0.6262058019638062,4.420000076293945,3.122786045074463,0.02500000037252903,1.6749999523162842,16.97861099243164,2.2388503551483154,8355.5302734375
2023-12-29,0.0005000000237487257,3.44519305229187,0.7462755441665649,7.273639678955078,1.2396663427352905,4.41762113571167,0.6050000190734863,0.4852945804595947,9.006502151489258,14.26191520690918,0.921461284160614,3.240000009536743,1.2200000286102295,1.5299999713897705,4.211465835571289,1.0391374826431274,4.0195770263671875,77.56306457519531,76.77552032470703,0.6118652820587158,4.5,3.100255250930786,0.009999999776482582,1.7000000476837158,18.427709579467773,2.668828248977661,8760.3603515625
2024-01-31,0.0005000000237487257,3.6192286014556885,0.7613620162010193,7.55155611038208,1.329687476158142,4.594517230987549,0.5849999785423279,0.4852945804595947,9.323911666870117,15.821064949035645,0.834394097328186,3.0999999046325684,1.2259999513626099,1.5800000429153442,4.478938102722168,1.0841542482376099,3.19459867477417,74.75337982177734,80.69921112060547,0.6214256882667542,4.960000038146973,3.1976869106292725,0.009999999776482582,1.7200000286102295,18.841785430908203,2.7775580883026123,9178.1201171875
2024-02-29,0.0005000000237487257,3.805695056915283,0.7095810770988464,7.128485202789307,1.3634454011917114,4.312439918518066,0.5799999833106995,0.47058868408203125,10.117436408996582,16.01236915588379,0.8312971591949463,2.9600000381469727,1.1339999437332153,1.809999942779541,4.396265029907227,0.9097142219543457,3.001518487930298,82.58883666992188,79.19609832763672,0.5210415124893188,5.900000095367432,2.976670503616333,0.014499999582767487,1.5700000524520874,19.66608238220215,2.6885974407196045,9489.669921875
2024-03-28,0.0005000000237487257,4.430887699127197,0.7095810770988464,8.364066123962402,1.4966015815734863,4.307658672332764,0.49000000953674316,0.47058868408203125,10.474522590637207,17.693811416625977,0.8072819113731384,2.9600000381469727,1.2519999742507935,1.9600000381469727,4.717230796813965,0.9860056042671204,3.3350203037261963,83.55836486816406,77.53683471679688,0.5258217453956604,5.800000190734863,2.9625630378723145,0.004999999888241291,1.375,20.5147705078125,2.5699825286865234,9957.26953125
2024-04-30,0.0005000000237487257,4.583481788635254,0.7118142247200012,8.890692710876465,1.513671636581421,4.110920429229736,0.44999998807907104,0.4852945804595947,10.990314483642578,17.267919540405273,0.7897323369979858,2.9600000381469727,1.2760000228881836,1.7699999809265137,4.882577419281006,0.9486714005470276,3.6182913780212402,83.21871948242188,79.67920684814453,0.44933855533599854,5.400000095367432,3.1506619453430176,0.006000000052154064,1.5,19.607553482055664,2.552009344100952,9917.33984375
2024-05-31,0.0005000000237487257,4.916928291320801,0.7113162279129028,9.865642547607422,1.6036115884780884,4.1011786460876465,0.46000000834465027,0.4852945804595947,11.50347900390625,18.20681381225586,0.839529275894165,3.880000114440918,1.3860000371932983,1.8200000524520874,5.488528251647949,0.9189954996109009,4.080200672149658,87.53596496582031,76.72080993652344,0.517352283000946,5.699999809265137,2.9265620708465576,0.009499999694526196,1.5299999713897705,17.0419864654541,2.591729164123535,9940.3203125
2024-06-28,0.0005000000237487257,4.649417400360107,0.7113162279129028,9.164773941040039,1.5213260650634766,3.8771238327026367,0.4560000002384186,0.4852945804595947,10.90478515625,17.616376876831055,0.8159735202789307,4.800000190734863,1.2580000162124634,2.0,5.448899745941162,0.8673020601272583,3.6567838191986084,78.90147399902344,74.60063171386719,0.46854546666145325,5.900000095367432,3.0785913467407227,0.009999999776482582,1.309999942779541,15.929917335510254,2.408024311065674,9318.349609375
2024-07-31,0.0005000000237487257,4.992284297943115,0.7113162279129028,9.828113555908203,1.8083686828613281,3.9988930225372314,0.4399999976158142,0.4852945804595947,10.819256782531738,17.897075653076172,0.863085150718689,4.239999771118164,1.3760000467300415,1.6699999570846558,5.330014705657959,0.8807040452957153,3.579798936843872,85.74951934814453,85.2015151977539,0.39045456051826477,5.900000095367432,2.9740712642669678,0.014499999582767487,1.5399999618530273,14.276444435119629,2.581799268722534,9674.0703125
2024-08-30,0.0005000000237487257,5.1288652420043945,0.710808515548706,9.729596138000488,1.858122706413269,4.2862677574157715,0.4099999964237213,0.4852945804595947,11.546243667602539,15.642452239990234,0.9214944243431091,4.400000095367432,1.4359999895095825,1.5499999523162842,5.409271717071533,0.8652735352516174,4.060954570770264,78.10749053955078,89.54048919677734,0.38655000925064087,6.449999809265137,3.1261003017425537,0.005499999970197678,1.600000023841858,15.74234676361084,2.537114381790161,9779.080078125
2024-09-30,0.0005000000237487257,4.846282958984375,0.6576188206672668,9.41059398651123,1.9207098484039307,4.035384654998779,0.4000000059604645,0.4852945804595947,11.467668533325195,15.456698417663574,0.8926977515220642,4.599999904632568,1.5520000457763672,1.7000000476837158,5.5,0.8789615035057068,4.119999885559082,83.9967269897461,91.85789489746094,0.429500013589859,6.099999904632568,3.1831111907958984,0.019999999552965164,1.75,16.260997772216797,2.5882458686828613,9897.16015625
2024-10-31,0.0005000000237487257,4.609856128692627,0.6576188206672668,8.240357398986816,2.0858166217803955,4.21254825592041,0.3499999940395355,0.4852945804595947,11.652631759643555,14.909212112426758,0.8610213994979858,4.579999923706055,1.600000023841858,1.7000000476837158,5.099999904632568,0.8506079316139221,4.239999771118164,80.3122329711914,90.6021499633789,0.429500013589859,5.800000190734863,3.021580457687378,0.019999999552965164,1.4500000476837158,17.38227653503418,2.2497830390930176,9636.08984375
2024-11-29,0.0010000000474974513,4.8509931564331055,0.6571000218391418,8.070915222167969,2.007659673690796,4.335577964782715,0.38999998569488525,0.4852945804595947,11.560150146484375,14.293291091918945,0.8516756296157837,3.740000009536743,1.534000039100647,1.75,5.5,0.8897163271903992,4.320000171661377,70.90180206298828,90.5526351928711,0.4300000071525574,8.5,2.912309408187866,0.01850000023841858,1.4900000095367432,18.399824142456055,2.2000091075897217,9608.75
2024-12-31,0.0010000000474974513,5.020542144775391,0.6571000218391418,8.575346946716309,2.271439790725708,4.596401691436768,0.3499999940395355,0.4882357716560364,11.698871612548828,13.03211784362793,0.8056655526161194,3.559999942779541,1.600000023841858,1.600000023841858,5.179999828338623,0.8897163271903992,3.8399999141693115,70.15494537353516,92.33497619628906,0.37599998712539673,8.600000381469727,2.608250856399536,0.014999999664723873,1.440000057220459,18.834505081176758,2.1104159355163574,9757.26953125
2025-01-31,0.0010000000474974513,5.364350318908691,0.6571000218391418,9.375816345214844,2.242130994796753,4.660377502441406,0.36000001430511475,16.5,12.02255630493164,13.804464340209961,0.7831500172615051,3.559999942779541,1.7059999704360962,1.5499999523162842,5.119999885559082,0.9141590595245361,3.619999885559082,67.01814270019531,98.17708587646484,0.4399999976158142,10.300000190734863,2.7699999809265137,0.028999999165534973,1.3949999809265137,20.350000381469727,2.3891501426696777,10205.8701171875
2025-02-28,0.0010000000474974513,6.339258670806885,0.6549999713897705,11.042974472045898,2.1151256561279297,4.77356481552124,0.3499999940395355,16.5,12.484962463378906,10.832398414611816,0.7820000052452087,3.5,1.5,1.5499999523162842,4.920000076293945,0.9879999756813049,3.5199999809265137,78.71893310546875,100.30598449707031,0.3799999952316284,9.75,2.9700000286102295,0.010499999858438969,1.5399999618530273,21.049999237060547,2.667884349822998,10982.98046875
2025-03-31,0.20000000298023224,5.949999809265137,0.6549999713897705,10.56093978881836,1.8659999370574951,5.108206748962402,0.3499999940395355,16.5,13.271052360534668,10.170000076293945,0.7710000276565552,3.380000114440918,1.50600004196167,1.5499999523162842,5.300000190734863,0.9409999847412109,4.579999923706055,73.8394546508789,95.85014343261719,0.4300000071525574,10.300000190734863,3.125,0.01899999938905239,1.600000023841858,18.625,2.702726125717163,10188.6796875
2025-04-30,0.029999999329447746,5.914999961853027,0.5357999801635742,10.324999809265137,1.937999963760376,5.059999942779541,0.3499999940395355,16.5,12.899999618530273,11.399999618530273,0.7710000276565552,2.9000000953674316,1.6519999504089355,1.5,5.125999927520752,1.0199999809265137,4.729499816894531,74.30000305175781,93.25,0.3720000088214874,8.5,3.515000104904175,0.010499999858438969,1.5499999523162842,20.780000686645508,2.9600000381469727,10373.4599609375
