Date,ARC1T.TL,CPA1T.TL,EEG1T.TL,EFCUPFFT.TL,EFT1T.TL,EGR1T.TL,HAE1T.TL,HPR1T.TL,INF1T.TL,LHV1T.TL,MRK1T.TL,NCN1T.TL,NHCBHFFT.TL,PKG1T.TL,PRF1T.TL,SFG1T.TL,SKN1T.TL,TAL1T.TL,TKM1T.TL,TPD1T.TL,TSM1T.TL,TVE1T.TL,^OMXT
2022-05-31,1.85281240940094,2.2763328552246094,1.5521659851074219,,18.34458351135254,3.7931697368621826,6.078761577606201,10.979999542236328,,3.4094903469085693,12.93419361114502,0.8600000143051147,0.9112676978111267,1.0149999856948853,0.3580000102519989,0.824999988079071,1.690000057220459,0.5011623501777649,8.280869483947754,0.9023528695106506,1.3534119129180908,12.397632598876953,
2022-06-30,1.76686692237854,2.127516746520996,1.5797191858291626,,16.90079689025879,3.6414430141448975,5.239313125610352,10.140000343322754,,3.4512391090393066,12.082469940185547,0.7940000295639038,0.8866361975669861,0.8960000276565552,0.3479999899864197,0.8899999856948853,1.659999966621399,0.4700683653354645,8.183062553405762,0.8532793521881104,1.2641366720199585,12.322071075439453,
2022-07-29,1.7777401208877563,2.223052978515625,1.5108360052108765,,17.155582427978516,3.8727338314056396,5.17177152633667,9.34000015258789,,3.1562139987945557,11.631113052368164,0.7990000247955322,0.8422994613647461,0.8299999833106995,0.33500000834465027,0.8968999981880188,1.7200000286102295,0.4792136549949646,8.142311096191406,0.8435829877853394,1.2498526573181152,11.970011711120605,
2022-08-31,1.6853195428848267,2.193657159805298,1.4970594644546509,,16.943260192871094,4.200241565704346,5.094581127166748,10.100000381469727,,3.247133731842041,11.596393585205078,0.8349999785423279,0.7986000180244446,0.7900000214576721,0.3330000042915344,0.8949999809265137,1.7000000476837158,0.4645812213420868,8.085257530212402,0.9056396484375,1.25520920753479,11.858835220336914,
2022-09-30,1.5521737337112427,2.083423137664795,1.3041867017745972,,16.730937957763672,3.876434564590454,4.872657775878906,9.5,,2.894587755203247,10.67632007598877,0.7739999890327454,0.7057999968528748,0.6700000166893005,0.3100000023841858,0.9096999764442444,1.7400000095367432,0.4275427460670471,7.881496906280518,0.9483035802841187,1.2373541593551636,11.488245964050293,
2022-10-31,1.610471487045288,2.048516035079956,1.368477702140808,,16.561079025268555,3.867182493209839,5.403343200683594,9.649999618530273,,2.783257484436035,11.54431438446045,0.7049999833106995,0.6990000009536743,0.6600000262260437,0.28999999165534973,0.9200000166893005,1.75,0.4325726330280304,7.6125311851501465,0.9380000233650208,1.2319976091384888,11.543834686279297,
2022-11-30,1.610471487045288,2.1403775215148926,1.3730698823928833,,16.561079025268555,4.0910725593566895,5.451587677001953,9.449999809265137,,2.98736310005188,12.221348762512207,0.7260000109672546,0.6200000047683716,0.6299999952316284,0.30000001192092896,1.1444000005722046,1.684999942779541,0.46092307567596436,7.848894119262695,0.828000009059906,1.2855627536773682,11.784717559814453,
2022-12-30,1.6503899097442627,2.2597978115081787,1.377662181854248,,16.773401260375977,4.050364971160889,4.8340630531311035,9.100000381469727,,3.098693370819092,12.290788650512695,0.6899999976158142,0.5699999928474426,0.6060000061988831,0.28999999165534973,1.1200000047683716,1.600000023841858,0.47738462686538696,7.636982440948486,0.800000011920929,1.2712786197662354,11.617952346801758,
2023-01-31,1.654073715209961,2.6658263206481934,1.4052152633666992,,17.66515350341797,4.052215576171875,5.055985450744629,9.020000457763672,,3.604318380355835,12.499106407165527,0.746999979019165,0.5997999906539917,0.6579999923706055,0.27799999713897705,1.062000036239624,1.6100000143051147,0.4883589446544647,8.280869483947754,0.8700000047683716,1.3087742328643799,11.858835220336914,
2023-02-28,1.6761773824691772,2.636430501937866,1.5246127843856812,,18.684295654296875,4.072568893432617,4.901604652404785,9.0,,3.460516929626465,13.714298248291016,0.8399999737739563,0.5999000072479248,0.7379999756813049,0.2840000092983246,1.097599983215332,1.5099999904632568,0.5212820768356323,8.297170639038086,0.8640000224113464,1.31948721408844,11.821776390075684,
2023-03-31,1.64459228515625,2.5592668056488037,1.4695062637329102,,17.919939041137695,4.072568893432617,4.824413776397705,8.979999542236328,,3.353825569152832,13.488619804382324,0.7900000214576721,0.5497000217437744,0.7160000205039978,0.24799999594688416,1.114799976348877,1.5149999856948853,0.5276837944984436,8.628843307495117,0.8920000195503235,1.26592218875885,11.710599899291992,
2023-04-28,1.6390361785888672,2.631117343902588,1.5062439441680908,,18.174724578857422,4.3371663093566895,4.824413776397705,8.699999809265137,,3.3258886337280273,14.009414672851562,0.7870000004768372,0.5239999890327454,0.7099999785423279,0.25099998712539673,1.149999976158142,1.399999976158142,0.5194529891014099,8.593979835510254,0.8880000114440918,1.2944902181625366,11.951481819152832,
2023-05-31,1.6529263257980347,2.41652250289917,1.4403493404388428,,17.93391990661621,4.477790832519531,5.019238471984863,8.300000190734863,,3.288360834121704,13.93997573852539,0.7699999809265137,0.4300000071525574,0.628000020980835,0.23399999737739563,1.1160000562667847,1.149999976158142,0.5258547067642212,8.471955299377441,0.8519999980926514,1.3171359300613403,11.071334838867188,
2023-06-30,1.6293599605560303,2.4211878776550293,1.3834935426712036,,17.889083862304688,4.218354225158691,4.873046875,8.34000015258789,,3.386870861053467,13.847414016723633,0.7549999952316284,0.4235999882221222,0.6700000166893005,0.2240000069141388,1.1039999723434448,1.2400000095367432,0.5432307720184326,8.576547622680664,0.8679999709129333,1.3378043174743652,11.192558288574219,
