Date,4RT.RO,AAB.RO,AAG.RO,ADISS.RO,ALT.RO,ALU.RO,ALW.RO,APP.RO,AQ.RO,ARAX.RO,ARCV.RO,ARMT.RO,ARS.RO,ARTE.RO,ASC.RO,AST.RO,ATB.RO,ATRD.RO,BCM.RO,BENTO.RO,BIO.RO,BNET.RO,BRCR.RO,BRD.RO,BRK.RO,BRM.RO,BRNA.RO,BUCU.RO,BUCV.RO,BVB.RO,CAB.RO,CACU.RO,CBC.RO,CC.RO,CCOM.RO,CHRD.RO,CLAIM.RO,CMF.RO,CMVX.RO,CNTE.RO,CODE.RO,COKG.RO,COKJ.RO,COMI.RO,CORO.RO,COTE.RO,CPLB.RO,CRC.RO,DIGI.RO,DN.RO,EBS.RO,ECT.RO,EEAI.RO,EFO.RO,EL.RO,ELGS.RO,ELJ.RO,ELJA.RO,ELMA.RO,EVER.RO,FIMA.RO,FOJE.RO,FOSB.RO,FP.RO,FRB.RO,GREEN.RO,GSH.RO,H2O.RO,HAI.RO,HUNT.RO,IARV.RO,IMP.RO,INFINITY.RO,INOX.RO,IORB.RO,IPRU.RO,JTG.RO,LION.RO,LONG.RO,M.RO,MACO.RO,MAM.RO,MAMA.RO,MCAB.RO,MECF.RO,MEOY.RO,MIB.RO,MILK.RO,MOBG.RO,MOIB.RO,NAPO.RO,NRF.RO,NTEX.RO,PE.RO,PPL.RO,PRAE.RO,PREH.RO,PRSN.RO,PTR.RO,REIT.RO,RMAH.RO,ROCE.RO,RRC.RO,SATU.RO,SEOL.RO,SEOM.RO,SFG.RO,SIDG.RO,SMTL.RO,SNG.RO,SNN.RO,SNO.RO,SNP.RO,SOCP.RO,STKP.RO,TBK.RO,TBM.RO,TEL.RO,TGN.RO,TLV.RO,TRANSI.RO,TSLA.RO,TSND.RO,TTS.RO,TUAA.RO,UAM.RO,UNISEM.RO,VAC.RO,VNC.RO,WINE.RO,^BET.RO
2022-05-31,,5.859074115753174,2.5985090732574463,0.9399999976158142,0.0469999983906745,1.4351508617401123,12.84012222290039,7.990850925445557,0.6495540142059326,1.2999999523162842,0.1180000007152557,2.0999999046325684,7.59075927734375,9.825017929077148,2.693781614303589,17.798795700073242,0.517814576625824,21.994592666625977,0.0799999982118606,9.910148620605469,0.5602522492408752,0.2945449948310852,0.2199999988079071,12.299975395202637,0.1991419792175293,2.2667899131774902,17.238323211669922,16.700000762939453,0.5988779664039612,23.750812530517575,0.1324000060558319,11.379512786865234,28.49862289428711,3.483316659927368,0.0405000001192092,26.76475143432617,2.0933165550231934,1.2921651601791382,27.92586898803711,25.200000762939453,,,25.0,0.0080000003799796,4.800000190734863,59.749053955078125,8.5,18.18519592285156,36.68412780761719,0.6100000143051147,141.54800415039062,0.0324999988079071,0.3000000119209289,0.1852587163448333,8.393960952758789,0.305988997220993,0.1080000028014183,35.400001525878906,0.1302777826786041,0.9919896721839904,,5.472990989685059,0.1679799556732177,0.2194810360670089,0.4348230063915252,,2.0299999713897705,,1.384577989578247,0.6204651594161987,9.196463584899902,0.494284987449646,2.0184614658355717,,0.0786089971661567,,,1.887109398841858,1.1649999618530271,5.025000095367432,14.655620574951172,3.8886618614196777,0.2269999980926513,0.2179999947547912,0.1289999932050705,0.1277103275060653,,7.440000057220459,,,2.619999885559082,8.234193801879883,26.710372924804688,,14.399999618530272,,2.552028179168701,,0.418956995010376,0.1572781503200531,0.5583689212799072,0.0886144414544105,0.0719999969005584,4.699999809265137,0.6972298622131348,,11.584177017211914,0.3499999940395355,22.763532638549805,3.841718196868897,36.72135925292969,4.0387701988220215,0.3038218021392822,0.2916356325149536,2.259999990463257,15.093239784240724,0.1798611581325531,17.705312728881836,13.252104759216309,15.107789993286133,0.2561718225479126,0.0297650750726461,0.0864999964833259,2.887448787689209,0.0939245745539665,1.1200000047683716,,5.2829999923706055,0.1330778896808624,7.956561088562012,
2022-06-30,,6.518041133880615,2.532723903656006,0.8980000019073486,0.0474999994039535,1.5115790367126465,12.757143020629885,8.396183967590332,0.58171546459198,1.399999976158142,0.1220000013709068,2.0999999046325684,7.447537422180176,10.815775871276855,2.682673692703247,18.378097534179688,0.5120610594749451,18.72266960144043,0.0764999985694885,3.193589448928833,0.5177014470100403,0.3036360144615173,0.2800000011920929,11.297356605529783,0.1905999928712844,2.2667899131774902,16.750446319580078,14.800000190734863,0.6316291093826294,24.776561737060547,0.1343999952077865,11.815208435058594,24.356380462646484,3.355878591537476,0.0425000004470348,26.944381713867188,2.7304129600524902,1.2755991220474243,34.94871520996094,25.200000762939453,,,28.0,0.0074999998323619,4.800000190734863,58.05644607543945,10.0,18.043493270874023,35.1013069152832,0.6499999761581421,117.48484802246094,0.0324999988079071,0.3000000119209289,0.175972580909729,8.52114200592041,0.3171660006046295,0.1169999986886978,35.400001525878906,0.1263888776302337,1.0093929767608645,,5.119894981384277,0.1679799556732177,0.2342647016048431,0.4210189878940582,,1.9700000286102293,,1.3804080486297607,0.6158691048622131,9.191327095031738,0.4614279866218567,1.924923062324524,,0.0962369963526725,,,1.926424264907837,1.399999976158142,4.949999809265137,13.71009635925293,3.7376458644866943,0.2220000028610229,0.1944999992847442,0.1360000073909759,0.0775384083390235,,7.139999866485596,,,2.619999885559082,7.889047622680664,31.69746780395508,,14.0,,2.5894594192504883,,0.4854805469512939,0.1583849936723709,0.5680797696113586,0.0846760123968124,0.0799999982118606,5.449999809265137,0.6972298622131348,,11.973196983337402,0.3499999940395355,22.664344787597656,4.302724361419678,38.111114501953125,4.021871566772461,0.3192092776298523,0.4215040802955627,2.5999999046325684,16.21445083618164,0.1860366612672805,17.049562454223633,13.586848258972168,14.024582862854004,0.2195758372545242,0.0297650750726461,0.0710000023245811,2.9208827018737797,0.0963453128933906,1.1799999475479126,,5.19345760345459,0.1359012871980667,7.809537887573242,
2022-07-29,,6.556382179260254,2.5491702556610107,0.8700000047683716,0.045499999076128,1.447888970375061,11.22244930267334,8.492691993713379,0.5545800924301147,1.2999999523162842,0.1140000000596046,1.3600000143051147,7.065612316131592,10.733213424682615,2.624354839324951,18.93221092224121,0.5120610594749451,18.17734909057617,0.0775000005960464,3.2121570110321045,0.5336579084396362,0.2960000038146972,0.2360000014305114,11.565916061401367,0.1749999970197677,2.3754875659942627,17.400949478149414,15.5,0.6316291093826294,24.422611236572266,0.0945999994874,11.583537101745604,33.6349983215332,3.160472869873047,0.0419999994337558,27.303640365600582,2.8214266300201416,1.4381026029586792,31.56161499023437,26.799999237060547,,,28.200000762939453,0.0074999998323619,4.800000190734863,56.70236206054688,10.0,19.74392509460449,35.473731994628906,0.6330000162124634,120.46224212646484,0.0324999988079071,0.3000000119209289,0.1815442591905594,8.00263500213623,0.2822360098361969,0.1129999980330467,35.400001525878906,0.1263888776302337,1.0093929767608645,,5.0757575035095215,0.1679799556732177,0.2253945022821426,0.4132539927959442,,1.9700000286102293,,1.3762370347976685,0.5643935203552246,9.340779304504396,0.4799999892711639,1.899999976158142,,0.0962369963526725,,,1.8853620290756223,1.4500000476837158,4.820000171661377,13.42643928527832,3.501683473587036,0.2070000022649765,0.1850000023841858,0.1379999965429306,0.077994517982006,,6.900000095367432,,,2.619999885559082,8.017244338989258,22.216278076171875,,13.300000190734863,,2.608783721923828,,0.5052960515022278,0.1556384414434433,0.5832589268684387,0.084019623696804,0.0794999971985817,5.699999809265137,0.719018280506134,,11.584177017211914,0.3100000023841858,25.59037399291992,4.420624732971191,39.59320831298828,3.8866820335388175,0.3750283420085907,0.4101124703884125,2.5999999046325684,15.65384578704834,0.1852647066116333,17.049562454223633,14.088971138000488,13.89134693145752,0.2543420195579529,0.0297650750726461,0.0914999991655349,2.9543166160583496,0.0963453128933906,1.1799999475479126,,5.417313575744629,0.1338849663734436,8.025748252868652,
2022-08-31,,6.594722747802734,2.532723903656006,0.8799999952316284,0.0575000010430812,1.4861029386520386,11.702040672302246,8.299676895141602,0.5477962493896484,1.399999976158142,0.1330000013113021,1.600000023841858,7.065612316131592,10.595343589782717,2.546596050262451,20.409847259521484,0.5043898224830627,19.08621597290039,0.0785000026226043,3.304993867874145,0.5579320192337036,0.3000000119209289,0.3179999887943268,11.94189739227295,0.1562000066041946,2.261464357376098,17.905719757080078,15.0,0.6480727791786194,26.45782852172852,0.1110000014305114,11.583537101745604,30.983966827392575,3.23693585395813,0.0439999997615814,24.249942779541016,2.885136365890503,1.4640926122665403,35.41059112548828,26.799999237060547,,,28.0,0.0070000002160668,4.800000190734863,56.70236206054688,7.5,17.476682662963867,34.26334381103516,0.7200000286102295,108.50387573242188,0.0344999991357326,0.3000000119209289,0.1741153448820114,7.728705406188965,0.2794420123100281,0.123999997973442,40.0,0.1312500089406967,1.1007604598999023,,5.958498001098633,0.1663001626729965,0.2224377393722534,0.3968620002269745,,1.940000057220459,,1.3512150049209597,0.5699087381362915,9.43418788909912,0.4350000023841858,1.899999976158142,,0.0962369963526725,,,1.9981614351272583,1.4199999570846558,4.675000190734863,14.986554145812988,3.813153982162476,0.2829999923706054,0.1624999940395355,0.1369999945163726,0.098519392311573,,7.28000020980835,,,2.619999885559082,8.332806587219238,22.216278076171875,,14.0,,2.0290539264678955,,0.5024653077125549,0.1538074016571045,0.5345089435577393,0.0991168841719627,0.0790000036358833,4.579999923706055,0.7059452533721924,,11.065482139587402,0.25,27.673311233520508,4.125300884246826,37.984073638916016,3.7007975578308105,0.3665868639945984,0.4101124703884125,2.1600000858306885,16.30069923400879,0.1945279538631439,16.955883026123047,13.823142051696776,14.032376289367676,0.2552569210529327,0.0259381365031003,0.0900000035762786,3.051577568054199,0.0963453128933906,1.1799999475479126,,5.103915214538574,0.132271721959114,8.348999977111816,
2022-09-30,,5.597846508026123,2.3682615756988525,0.8700000047683716,0.050000000745058,1.320508599281311,8.651837348937988,7.875041484832764,0.4646939933300018,1.2999999523162842,0.1150000020861625,1.2000000476837158,6.206280708312988,10.945603370666504,2.1189236640930176,18.147216796875,0.4939913749694824,19.44976234436035,0.0745000019669532,3.0264835357666016,0.5211047530174255,0.2714999914169311,0.3000000119209289,9.93666172027588,0.1230000033974647,2.18544864654541,20.4882755279541,13.300000190734863,0.570690929889679,28.58153343200684,0.0900000035762786,11.93104362487793,28.1672420501709,2.829132556915283,0.0430000014603138,26.944381713867188,2.639399290084839,1.299490451812744,30.791820526123047,22.799999237060547,,,28.0,0.0054999999701976,4.800000190734863,52.47084426879883,7.5,14.39018726348877,30.0279598236084,0.6759999990463257,110.74911499023438,0.0384999997913837,0.3000000119209289,0.1717938035726547,6.016650676727295,0.2780439853668213,0.123999997973442,40.0,0.1322222203016281,1.1007604598999023,,5.2081685066223145,0.1360637843608856,0.199011281132698,0.4046269953250885,,1.899999976158142,,1.326192021369934,0.5018873810768127,8.686924934387207,0.4199999868869781,1.7200000286102295,,0.1095770001411438,,,1.973990082740784,1.215000033378601,4.440000057220459,13.09550666809082,3.619999885559082,0.2119999974966049,0.1400000005960464,0.1340000033378601,0.0775384083390235,,5.800000190734863,,,2.619999885559082,7.129726886749268,12.903393745422363,,12.800000190734863,,2.2802700996398926,,0.5477579236030579,0.1492297947406768,0.52406245470047,0.1132295727729797,0.0769999995827674,4.800000190734863,0.7679152488708496,,10.849360466003418,0.1990000009536743,24.995250701904297,3.691544532775879,35.99382781982422,3.3797237873077397,0.3232770562171936,0.4078337848186493,2.119999885559082,15.869462966918944,0.1875805258750915,15.878576278686523,13.793604850769045,11.77591323852539,0.2351291328668594,0.0267885699868202,0.1019999980926513,2.9603946208953857,0.0953770130872726,1.1799999475479126,,5.5068559646606445,0.1268068999052047,7.86433744430542,
2022-10-31,,5.041896820068359,2.4669389724731445,0.7760000228881836,0.0564999990165233,1.401182770729065,7.86530590057373,8.183866500854492,0.4782617092132568,1.2999999523162842,0.1150000020861625,1.5,7.017871856689453,10.77047348022461,2.2938804626464844,18.65515518188477,0.4795189499855041,17.72291374206543,0.0740000009536743,3.5278027057647705,0.5376770496368408,0.2975000143051147,0.3000000119209289,10.115699768066406,0.1389999985694885,2.18544864654541,20.66044807434082,15.0,0.5900363922119141,29.46640968322754,0.0579999983310699,12.162714004516602,27.338794708251957,2.7186858654022217,0.0450000017881393,25.68697738647461,2.639399290084839,1.3341434001922607,29.8642520904541,23.0,,,26.0,0.0065000001341104,4.800000190734863,53.48640823364258,7.5,17.344465255737305,29.17001724243164,0.6790000200271606,120.5598602294922,0.0270000007003545,0.2840000092983246,0.1806156486272812,6.368844509124756,0.2738530039787292,0.1230000033974647,40.0,0.1361111104488372,1.1007604598999023,,5.2081685066223145,0.1763789504766464,0.2024228870868683,0.3882350027561188,,1.8899999856948853,,1.2969989776611328,0.5130000114440918,9.041873931884766,0.3989999890327453,1.715000033378601,,0.1095770001411438,,,1.973990082740784,1.2000000476837158,4.09499979019165,13.000953674316406,3.5899999141693115,0.221000000834465,0.1420000046491623,0.1340000033378601,0.0729773193597793,,6.440000057220459,,,2.2799999713897705,6.557770729064941,14.02542781829834,,13.899999618530272,,2.2802700996398926,,0.5747400522232056,0.1556384414434433,0.5693303346633911,0.153295412659645,0.0750000029802322,4.699999809265137,0.7817102074623108,,10.762910842895508,0.2419999986886978,25.342405319213867,3.5392682552337646,34.04592514038086,4.157060146331787,0.3495722711086273,0.4062486886978149,2.400000095367432,16.21445083618164,0.179567739367485,16.300128936767578,13.321019172668455,11.987457275390623,0.2525122165679931,0.0357180908322334,0.0944999977946281,3.0272624492645264,0.0939245745539665,1.1799999475479126,,5.5068559646606445,0.1263940334320068,8.092951774597168,
2022-11-29,,5.34862756729126,2.845202922821045,0.7559999823570251,0.0515000000596046,1.4436429738998413,8.440816879272461,7.180185317993164,0.4976077377796173,1.4500000476837158,0.1199999973177909,1.5,7.495277881622314,11.120733261108398,2.27444076538086,19.301618576049805,0.4997803270816803,23.63055229187012,0.0750000029802322,3.3421285152435303,0.550566554069519,0.2915000021457672,0.3000000119209289,11.94189739227295,0.1275999993085861,2.3564839363098145,25.48121833801269,14.600000381469728,0.5997090935707092,29.3779239654541,0.045499999076128,14.479421615600586,30.652587890625,2.812140464782715,0.0430000014603138,25.866605758666992,2.639399290084839,1.3081536293029783,30.348535537719727,26.399999618530277,,,26.399999618530277,0.0070000002160668,3.359999895095825,56.70236206054688,7.5,17.7733097076416,31.07655334472656,0.7229999899864197,141.1575469970703,0.0320000015199184,0.3680000007152557,0.2042953372001648,7.36672830581665,0.2514970004558563,0.125,34.400001525878906,0.1409722119569778,1.1616722345352173,,5.0757575035095215,0.1814626455307006,0.2181163728237152,0.3701170086860657,,1.8550000190734863,,1.242784023284912,0.4799999892711639,8.948466300964355,0.3799999952316284,1.7300000190734863,,0.0857559964060783,,,1.973990082740784,1.2799999713897705,3.900000095367432,13.237334251403809,2.8399999141693115,0.2240000069141388,0.1035000011324882,0.1330000013113021,0.064767375588417,,6.260000228881836,,,1.309999942779541,6.3112382888793945,17.279327392578125,,13.399999618530272,,2.318918943405152,,0.5303871631622314,0.1506030708551406,0.5466964244842529,0.1658377647399902,0.0829999968409538,5.349999904632568,0.7817102074623108,,12.62156581878662,0.2419999986886978,25.78874969482422,3.691544532775879,35.95148468017578,4.647119998931885,0.358079582452774,0.3913851678371429,2.400000095367432,14.920743942260742,0.1638773381710052,19.485212326049805,15.004606246948242,14.173404693603516,0.2644059360027313,0.0374189540743827,0.0900000035762786,3.355520009994507,0.0939245745539665,1.0199999809265137,,5.2829999923706055,0.1268068999052047,8.028939247131348,
2022-12-30,,5.08023738861084,2.8945417404174805,0.6600000262260437,0.0509999990463256,1.447888970375061,7.9612250328063965,6.755550384521484,0.4904990196228027,1.2400000095367432,0.1480000019073486,1.3300000429153442,7.35205602645874,11.383427619934082,2.760432243347168,18.839859008789062,0.5460919737815857,22.7216854095459,0.0724999979138374,3.1750221252441406,0.5671387910842896,0.2955000102519989,0.3400000035762787,11.637531280517578,0.1132000014185905,2.280468225479126,24.10385513305664,14.600000381469728,0.5997090935707092,31.23616600036621,0.0384000018239021,14.479421615600586,28.332931518554688,3.101001262664795,0.0375000014901161,24.96846008300781,2.5392839908599854,1.4294394254684448,31.63996315002441,28.0,,,33.0,0.006000000052154,3.380000114440918,57.37940979003906,5.849999904632568,23.58807182312012,30.0279598236084,0.7279999852180481,143.20753479003906,0.0320000015199184,0.3680000007152557,0.1885088682174682,7.914586067199707,0.2487030029296875,0.125,34.400001525878906,0.1419444382190704,1.1921279430389404,,5.472990989685059,0.1905357539653778,0.2319902926683426,0.3304310142993927,,1.7999999523162842,,1.234442949295044,0.4225000143051147,8.686924934387207,0.3600000143051147,1.7200000286102295,,0.0762270018458366,,,1.9578760862350464,1.2000000476837158,4.224999904632568,13.56826877593994,2.299999952316284,0.210999995470047,0.09740000218153,0.1299999952316284,0.0775384083390235,,5.800000190734863,,,1.6399999856948853,6.035121440887451,17.95254898071289,,9.0,,2.2609457969665527,,0.5470194816589355,0.1345814764499664,0.5136160254478455,0.15391406416893,0.0794999971985817,5.550000190734863,0.9012658596038818,,12.102871894836426,0.2800000011920929,24.796875,3.483895301818848,36.24790191650391,4.653594970703125,0.324823796749115,0.3913851678371429,2.299999952316284,15.222609519958496,0.1582113802433014,20.328325271606445,16.274682998657227,14.046480178833008,0.2525122165679931,0.0429467558860778,0.0900000035762786,3.48317551612854,0.0939245745539665,1.0099999904632568,,5.372542381286621,0.1263940334320068,7.763746738433838,
2023-01-31,,5.176090717315674,2.9932191371917725,0.7540000081062317,0.050000000745058,1.5880070924758911,8.728571891784668,7.122280597686768,0.5544772148132324,1.3300000429153442,0.1400000005960464,1.7200000286102295,7.017871856689453,11.470992088317873,2.915949821472168,20.87160873413086,0.5499513149261475,20.600000381469727,0.0769999995827674,3.3421285152435303,0.5947592258453369,0.2930000126361847,0.3000000119209289,12.264167785644531,0.1317999958992004,2.2994720935821533,24.96470642089844,14.600000381469728,0.6577454805374146,35.39508819580078,0.0549000017344951,14.363585472106934,28.00155258178711,3.406853437423706,0.0434999987483024,26.046236038208008,2.7304129600524902,1.4381026029586792,32.28567886352539,28.0,,,35.0,0.0070000002160668,3.380000114440918,63.1342658996582,6.699999809265137,22.095155715942383,32.029823303222656,0.7459999918937683,165.46473693847656,0.0299999993294477,0.257999986410141,0.2321537882089615,8.051548957824707,0.2836329936981201,0.125,34.400001525878906,0.1487499922513961,1.131216287612915,,5.29644250869751,0.127023845911026,0.2308530956506729,0.3278430104255676,,1.7350000143051147,,1.2719769477844238,0.4740000069141388,10.414968490600586,0.3740000128746032,1.7599999904632568,,0.1095770001411438,,,1.94176185131073,1.190000057220459,4.775000095367432,13.237334251403809,3.150000095367432,0.238999992609024,0.1539999991655349,0.1289999932050705,0.0729773193597793,,6.380000114440918,,,1.899999976158142,6.912778377532959,17.95254898071289,,11.0,,2.164324283599853,,0.5396273136138916,0.1400745958089828,0.5571427941322327,0.1784885823726654,0.0794999971985817,5.699999809265137,0.8828726410865784,,13.26993465423584,0.2300000041723251,27.425342559814453,3.700773715972901,37.51826858520508,4.653594970703125,0.3565327823162079,0.4434051811695099,2.5999999046325684,16.386945724487305,0.1769526749849319,20.51568031311035,17.101707458496094,13.990067481994627,0.2525122165679931,0.0420963205397129,0.0900000035762786,3.677698135375977,0.0939245745539665,1.0299999713897705,,5.238228797912598,0.1371340900659561,8.394722938537598,
2023-02-28,,5.156919956207275,3.157681703567505,0.9279999732971193,0.0515000000596046,1.5880070924758911,9.49591827392578,6.794153690338135,0.6024607419967651,1.5,0.1790000051259994,1.7200000286102295,7.6862406730651855,10.945603370666504,3.401941299438477,22.44159507751465,0.5943333506584167,24.0,0.0785000026226043,3.8434479236602783,0.6168555021286011,0.293500006198883,0.3019999861717224,11.870282173156738,0.125,2.280468225479126,26.858583450317383,15.100000381469728,0.6674181818962097,36.81089019775391,0.0535000003874301,17.259469985961914,28.995689392089844,3.54278826713562,0.0445000007748603,27.48326873779297,3.094468116760254,1.516072154045105,35.19138717651367,28.0,,,35.0,0.0070000002160668,4.300000190734863,63.64205551147461,6.699999809265137,21.796571731567383,31.362537384033203,0.7360000014305115,177.13026428222656,0.0320000015199184,0.4199999868869781,0.2674411535263061,8.85377025604248,0.2668670117855072,0.125,34.400001525878906,0.18472221493721,1.13556706905365,,6.752964496612549,0.127023845911026,0.2388135343790054,0.3269799947738647,,1.7350000143051147,,1.176056981086731,0.4519999921321869,9.901226043701172,0.3700000047683716,1.7899999618530271,,0.1057649999856948,,,2.0142757892608643,1.2050000429153442,4.510000228881836,13.56826877593994,3.150000095367432,0.2680000066757202,0.1490000039339065,0.1360000073909759,0.0729773193597793,12.737692832946776,6.480000019073486,,,2.359999895095825,6.893054962158203,23.226110458374023,,11.0,,2.3962161540985107,,0.5451713800430298,0.1597582846879959,0.5989285707473755,0.197889506816864,0.0834999978542327,5.699999809265137,0.8184965252876282,,13.226709365844728,0.1749999970197677,27.7229061126709,3.72845983505249,36.84074020385742,4.653594970703125,0.3681336641311645,0.4310199916362762,2.4600000381469727,17.335664749145508,0.1900279819965362,23.70076560974121,18.57853889465332,13.87724494934082,0.2598313987255096,0.0357180908322334,0.0869999974966049,3.884379386901856,0.0939245745539665,0.8299999833106995,,5.327770709991455,0.1354816854000091,8.138673782348633,
