Date,AALLON.HE,ACG1V.HE,ADMCM.HE,ADMIN.HE,AFAGR.HE,AIFORIA.HE,ALBAV.HE,ALBBV.HE,ALEX.HE,ALISA.HE,ALMA.HE,ANORA.HE,APETIT.HE,ARVOSK.HE,ASPO.HE,BEER.HE,BETOLAR.HE,BITTI.HE,BOREO.HE,BULL-NOKIA-X3-H.HE,BULL-OMXH15-X3-H.HE,CAPMAN.HE,CTY1S.HE,DETEC.HE,DIGIA.HE,DOV1V.HE,DWF.HE,EAGLE.HE,ECOUP.HE,EEZY.HE,ELEAV.HE,ELISA.HE,ENENTO.HE,EQV1V.HE,ERIBR.HE,ESENSE.HE,ETTE.HE,EXL1V.HE,FARON.HE,FIA1S.HE,FODELIA.HE,FONDIA.HE,FORTUM.HE,FSECURE.HE,FSKRS.HE,GLA1V.HE,GRK.HE,HARVIA.HE,HEALTH.HE,HEEROS.HE,HIAB.HE,HKFOODS.HE,HONBS.HE,HUH1V.HE,ILKKA1.HE,ILKKA2.HE,INVEST.HE,KALMAR.HE,KCR.HE,KEMIRA.HE,KEMPOWR.HE,KESKOA.HE,KESKOB.HE,KHG.HE,KOSKI.HE,KSL.HE,LAMOR.HE,LAPWALL.HE,LAT1V.HE,LEADD.HE,LINDEX.HE,LOIHDE.HE,MARAS.HE,MEKKO.HE,MUSTI.HE,NANOFH.HE,NDA-FI.HE,NESTE.HE,NETUM.HE,NLG1V.HE,NOKIA.HE,NORRH.HE,OMASP.HE,ORIOLA.HE,ORNAV.HE,ORNBV.HE,ORTHEX.HE,OUT1V.HE,OVARO.HE,PIIPPO.HE,PNA1V.HE,PON1V.HE,PUUILO.HE,QTCOM.HE,RAIKV.HE,RAIVV.HE,RAUTE.HE,REBL.HE,REG1V.HE,RELAIS.HE,REMEDY.HE,ROBIT.HE,SAGCV.HE,SAMPO.HE,SANOMA.HE,SFOODS.HE,SIILI.HE,SITOWS.HE,SOLWERS.HE,SPINN.HE,SPRING.HE,SSH1V.HE,STEAV.HE,TALLINK.HE,TEKOVA.HE,TELIA1.HE,TEM1V.HE,TIETO.HE,TITAN.HE,TLT1V.HE,TNOM.HE,TOKMAN.HE,TRH1V.HE,TTALO.HE,UNITED.HE,UPM.HE,VAIAS.HE,VALMT.HE,VIAFIN.HE,VIK1V.HE,VINCIT.HE,WETTERI.HE,WITTED.HE,WRT1V.HE,^OMXH25
2022-05-31,9.425837516784668,5.798076629638672,47.57609939575195,3.404067277908325,0.3199999928474426,5.0,27.699268341064453,26.351268768310547,6.705505847930908,,8.78264331817627,6.879141330718994,9.498601913452148,,6.25145959854126,,4.739500045776367,5.92235803604126,40.199337005615234,,,2.256917953491211,5.863089561462402,21.00574111938477,6.647765159606934,0.5459929704666138,4.178370952606201,0.1049999967217445,4.369999885559082,4.803136825561523,5.943535804748535,46.8759880065918,21.587696075439453,19.918832778930664,1.5142366886138916,7.091064929962158,15.941454887390137,6.048831462860107,2.789999961853028,,5.672013759613037,5.793514251708984,14.089879989624023,,16.388309478759766,1.6164640188217163,,30.67969512939453,1.8519999980926516,3.5999999046325684,,1.1746307611465454,4.975406646728516,32.66454315185547,4.216637134552002,3.5829153060913086,4.5796427726745605,,25.022136688232425,11.336894989013672,13.170000076293944,18.266502380371094,19.736421585083008,,,,4.639999866485596,2.639660120010376,9.081703186035156,9.760000228881836,2.5,11.488045692443848,2.835105657577514,12.47555923461914,17.79226303100586,3.7899999618530273,7.44155740737915,38.496219635009766,3.9777777194976807,0.8533456921577454,4.270162105560303,3.3388922214508057,19.643741607666016,,34.47700119018555,34.80499267578125,5.929348945617676,4.739823341369629,2.926617383956909,3.291417121887207,0.5668686628341675,25.742525100708008,4.729903697967529,80.5,2.5543901920318604,1.769679307937622,11.663765907287598,6.199999809265137,46.31370544433594,15.587231636047363,29.472414016723636,2.6623692512512207,9.887388229370115,7.470832347869873,10.883861541748049,,12.912253379821776,5.440150260925293,5.704326629638672,7.5,5.570356369018555,2.369999885559082,16.06121063232422,0.500774621963501,,0.3025133311748504,15.969136238098145,19.15968513488769,11.104084014892578,4.690000057220459,9.968326568603516,10.97882080078125,5.337072849273682,9.393138885498049,12.23106575012207,29.011533737182617,41.02422332763672,23.103084564208984,12.523335456848145,10.809163093566896,5.013266086578369,0.421999990940094,5.202637672424316,7.306735038757324,4859.16015625
2022-06-30,9.14586067199707,5.662788391113281,47.48188781738281,3.280633449554444,0.3880000114440918,4.245500087738037,27.79191017150879,26.529315948486328,6.437953472137451,,8.65090274810791,6.638970851898193,8.501031875610352,,6.639481067657471,,4.379000186920166,5.011978626251221,39.61105728149414,,,2.349037170410156,5.180030345916748,18.462446212768555,6.217992782592773,0.5338804721832275,4.384831428527832,0.0900000035762786,3.6649999618530273,4.653623104095459,5.55696439743042,47.69431686401367,19.06147766113281,17.48334312438965,1.4091776609420776,7.382477760314941,14.769288063049316,5.495584487915039,2.4549999237060547,,5.921123027801514,5.641939640045166,11.726547241210938,,15.47401523590088,1.4314260482788086,,25.1116943359375,1.805999994277954,3.7200000286102295,,1.09272301197052,4.533148288726807,34.431663513183594,4.014238834381104,3.5910584926605225,4.445440292358398,,20.23771476745605,10.3921537399292,11.637999534606934,17.69024658203125,19.283113479614254,,,,4.547500133514404,2.4707930088043213,9.167057991027832,9.619999885559082,2.3499999046325684,9.346904754638672,2.691434621810913,11.188111305236816,16.63996696472168,3.515000104904175,6.595515251159668,38.07258605957031,3.91956639289856,0.706436038017273,4.049858093261719,3.3388922214508057,19.042875289916992,,38.62152862548828,38.813941955566406,5.421636581420898,3.4920361042022705,2.859668731689453,3.2715892791748047,0.59416663646698,23.63631820678711,4.26271915435791,70.4000015258789,2.2017316818237305,1.7165889739990234,10.307513236999512,5.650000095367432,40.77140426635742,15.49607753753662,24.14547348022461,2.248222827911377,9.757859230041504,7.371409893035889,11.561927795410156,,13.005146980285645,5.235413074493408,4.919503211975098,6.800000190734863,5.416573524475098,2.2699999809265137,14.40785026550293,0.476056307554245,,0.2896505296230316,16.28732681274414,19.192270278930664,10.800456047058104,3.799999952316284,8.679780006408691,9.975092887878418,5.232081413269043,9.125274658203123,11.628125190734863,25.51150321960449,38.66107940673828,20.60354804992676,12.523335456848145,10.72019863128662,4.890348434448242,0.5099999904632568,4.665622711181641,6.884230136871338,4494.8798828125
2022-07-29,9.14586067199707,6.377884387969971,55.96079635620117,3.316795825958252,0.3589999973773956,3.775500059127808,27.328710556030277,25.817121505737305,6.605173110961914,,8.993425369262695,7.11931037902832,8.674522399902344,,6.492895126342773,,4.14900016784668,5.11965799331665,42.160282135009766,,,2.5123391151428223,5.555742263793945,16.060443878173828,6.766639232635498,0.5534467101097107,4.3155198097229,0.0725999996066093,3.799999952316284,4.803136825561523,5.60528564453125,48.067901611328125,21.67955780029297,19.57090377807617,1.456751585006714,5.498003005981445,16.082115173339844,6.177922248840332,2.319999933242798,,5.882797718048096,5.709306240081787,8.941338539123535,2.828052520751953,16.629819869995117,1.483795404434204,,19.283849716186523,1.8819999694824217,3.440000057220459,,1.083415389060974,4.514720916748047,34.622955322265625,4.014238834381104,3.420055627822876,4.411890029907227,,23.77157592773437,11.051691055297852,13.732000350952148,18.975250244140625,20.662315368652344,,,,4.700500011444092,2.586333990097046,9.798680305480955,10.0,2.5,10.252772331237791,3.256540298461914,12.276095390319824,19.745311737060547,3.5,7.5523200035095215,45.13909530639648,3.880758762359619,0.5622469186782837,4.670106887817383,3.3537538051605225,20.15216827392578,,42.49279022216797,42.46755599975586,5.820553302764893,3.784071445465088,2.850104570388794,3.4200000762939453,0.5845833420753479,24.61921501159668,4.434229373931885,78.45999908447266,2.335169792175293,1.9156776666641235,9.04167938232422,5.449999809265137,48.08763122558594,14.44781494140625,26.236421585083008,2.2334320545196533,9.541976928710938,7.4814839363098145,11.996588706970217,,13.934087753295898,5.313408374786377,5.723468780517578,7.474999904632568,5.211529731750488,2.2699999809265137,14.974717140197754,0.4833802878856659,,0.2857599556446075,16.10834503173828,21.587230682373047,11.841463088989258,3.799999952316284,10.004117965698242,11.387417793273926,5.1620869636535645,8.187745094299316,11.75732707977295,27.164783477783203,42.63115692138672,23.83358192443848,12.47812557220459,10.942609786987305,5.75076961517334,0.7049999833106995,5.281465530395508,7.920108795166016,4795.5498046875
2022-08-31,9.379173278808594,6.513172626495361,54.6418571472168,2.506762742996216,0.3810000121593475,3.507499933242798,28.255107879638672,26.7963924407959,5.953016757965088,,8.519163131713867,6.964915752410889,8.891386032104492,,6.639481067657471,,3.9695000648498535,4.679152488708496,39.2188606262207,,,2.315539121627808,5.643675804138184,16.672719955444336,6.135695457458496,0.5786034464836121,3.834269762039185,0.0693999975919723,3.200000047683716,3.906052827835083,6.3784284591674805,47.37409973144531,22.73597717285156,19.78835868835449,1.4817278385162354,5.731133937835693,14.06598949432373,5.901298522949219,2.0999999046325684,,4.493537902832031,5.456681728363037,8.392489433288574,2.332793951034546,14.576969146728516,1.612972855567932,,15.005769729614258,1.75600004196167,3.740000009536743,,1.0666614770889282,4.201454162597656,31.80830192565918,3.828706741333008,3.053621292114258,4.443647384643555,,21.37619972229004,10.695184707641602,18.440000534057617,17.561748504638672,17.972442626953125,,,,4.561999797821045,2.7996397018432617,9.132915496826172,6.539999961853027,2.3499999046325684,10.376299858093262,3.275696277618408,8.912409782409668,19.276580810546875,3.670000076293945,7.280518531799316,44.39097595214844,3.841951131820679,0.7091565728187561,4.590425968170166,3.4825539588928223,17.10161018371582,,40.98983001708984,41.15553283691406,4.669136047363281,3.551328182220459,2.8692328929901123,3.039999961853028,0.6401666402816772,24.61921501159668,4.248427391052246,50.720001220703125,2.115949869155884,1.9201022386550903,8.589593887329102,5.599999904632568,43.30283737182617,9.935721397399902,22.900861740112305,2.376411199569702,9.153389930725098,8.006999015808105,11.822724342346191,,13.934087753295898,5.157418251037598,4.546233654022217,6.835000038146973,5.177356243133545,2.0299999713897705,14.549566268920898,0.4577464759349823,,0.2795667350292206,11.255953788757324,20.788911819458008,12.708970069885254,3.859999895095825,9.735671043395996,10.579106330871582,5.092092990875244,7.902022838592529,12.14493179321289,29.80299568176269,41.49685287475586,22.26697158813477,12.7493896484375,11.12053680419922,4.662074089050293,0.6850000023841858,5.104102611541748,7.6291728019714355,4701.919921875
2022-09-30,8.604576110839844,5.701442241668701,44.23163604736328,2.111871719360352,0.3030000030994415,3.470000028610229,31.49749755859375,27.86468505859375,4.799201488494873,,6.973418235778809,5.832687854766846,8.761268615722656,,6.3549323081970215,,3.5,3.636621475219727,35.59111785888672,,,2.13308048248291,5.211814880371094,16.43722915649414,5.395023345947266,0.5152459144592285,2.8506319522857666,0.0898000001907348,3.5,3.43882155418396,5.7985711097717285,41.22774505615234,19.245201110839844,20.00581359863281,1.5736868381500244,5.362010478973389,11.815431594848633,4.924550533294678,1.9539999961853027,,4.551024436950684,4.985116958618164,11.280096054077148,2.286203145980835,13.118036270141602,1.550129771232605,,13.01056671142578,1.187999963760376,3.5,,0.9223923087120056,3.639417886734009,30.18814468383789,3.626307725906372,2.760473728179932,4.11640214920044,,18.652942657470703,10.11586093902588,17.59000015258789,15.992582321166992,16.611665725708008,,,,3.930000066757202,2.590777635574341,8.5098295211792,5.460000038146973,2.095000028610229,9.346904754638672,2.6148102283477783,7.887889862060547,17.401655197143555,3.1449999809265137,6.912879467010498,40.7567138671875,3.7061245441436768,0.6458332538604736,4.048677921295166,2.972307682037353,16.140222549438477,,39.532413482666016,39.25128173828125,3.571276426315308,3.1327438354492188,2.802284002304077,3.0999999046325684,0.5711666941642761,23.12146759033203,4.307384014129639,39.25,1.9062612056732176,1.6688076257705688,7.5950093269348145,5.150000095367432,36.55235290527344,8.039729118347168,18.20120620727539,2.16440749168396,9.714682579040527,7.769097328186035,10.657837867736816,,12.726466178894045,3.894874572753906,5.034355163574219,4.668000221252441,4.856074810028076,1.7450000047683716,13.132400512695312,0.4073943495750427,,0.234070673584938,8.479750633239746,19.51470375061035,11.407709121704102,3.299999952316284,7.874439716339111,9.93068027496338,5.092092990875244,7.38415002822876,10.594515800476074,28.650976181030277,35.3526725769043,18.33284568786621,12.20686149597168,10.98709201812744,3.61727786064148,0.7749999761581421,4.818351745605469,6.206171989440918,4382.3798828125
2022-10-31,8.455256462097168,6.4551920890808105,42.77138519287109,2.0250821113586426,0.4009999930858612,3.274499893188477,32.33125686645508,28.48785781860352,4.983143329620361,,7.359854221343994,6.021392345428467,8.848012924194336,,6.898162364959717,,2.900000095367432,3.758984088897705,32.64970397949219,,,2.13308048248291,5.134451389312744,14.129423141479492,5.440743446350098,0.5627639889717102,3.0605335235595703,0.0873999968171119,3.4200000762939453,3.694190263748169,5.7985711097717285,43.50482940673828,19.291133880615234,18.005231857299805,1.4090102910995483,5.8664870262146,12.284297943115234,4.813469886779785,2.049999952316284,,4.119874954223633,5.776672840118408,11.669203758239746,2.664984941482544,12.87086009979248,1.5117255449295044,,13.614739418029783,1.194000005722046,3.569999933242798,,0.8851615190505981,3.768409967422485,33.5988655090332,4.115437984466553,2.9396190643310547,4.4264235496521,,23.188669204711918,12.165964126586914,20.450000762939453,16.895526885986328,17.093225479125977,,,,3.950500011444092,2.906292676925659,8.492758750915527,7.179999828338623,2.0899999141693115,9.758663177490234,2.8159494400024414,8.277750968933105,18.573484420776367,2.650000095367432,7.601024627685547,40.33823013305664,3.744932174682617,0.680594801902771,4.147162437438965,3.0317537784576416,18.39578628540039,,42.26506805419922,42.41288757324219,4.183495044708252,3.595576047897339,2.7544636726379395,2.940000057220459,0.574999988079071,23.542707443237305,4.692934989929199,43.2599983215332,1.9348552227020264,1.7325160503387451,8.770428657531738,4.820000171661377,36.11126708984375,9.297646522521973,18.918102264404297,2.198919773101806,9.239742279052734,8.2164945602417,10.526406288146973,,13.934087753295898,3.987493753433228,4.804650783538818,3.946000099182129,4.388125896453857,1.7599999904632568,13.935461044311523,0.4165492951869964,,0.3521730005741119,11.405105590820312,20.253005981445312,11.494461059570312,3.5799999237060547,8.05340576171875,10.87222957611084,4.409646987915039,5.6866607666015625,11.326655387878418,29.82058525085449,37.1959228515625,20.26910400390625,12.658967971801758,10.542269706726074,3.7928736209869385,0.7200000286102295,4.192655563354492,6.506014823913574,4606.52978515625
2022-11-30,9.052536010742188,7.266922950744629,43.52506256103516,2.748326063156128,0.3370000123977661,3.309999942779541,34.091407775878906,31.603715896606445,5.668744087219238,0.3785000145435333,8.694815635681152,6.338759422302246,8.761268615722656,,7.049177169799805,,2.900000095367432,3.631726980209351,40.131744384765625,,,2.231794595718384,5.260674953460693,17.7559757232666,5.376734733581543,0.5581053495407104,3.5884833335876465,0.0920000001788139,3.309999942779541,3.012186050415039,6.233463764190674,44.26089096069336,20.25568962097168,20.5277042388916,1.4795860052108765,5.895868301391602,13.362689971923828,5.035630226135254,3.539999961853028,,4.570186614990234,5.742990016937256,12.4638090133667,2.8327114582061768,14.106744766235352,1.612972855567932,,17.65365219116211,1.1480000019073486,4.800000190734863,,0.8888846039772034,4.376514911651611,32.424991607666016,4.287631988525391,2.966172695159912,4.228353977203369,,25.529396057128903,12.648597717285156,24.450000762939453,17.364362716674805,17.778688430786133,1.1759999990463257,,,4.622000217437744,2.9685068130493164,9.269482612609863,8.100000381469727,1.868000030517578,9.882190704345703,2.3466246128082275,8.2505521774292,14.901753425598145,3.039999961853028,7.864971160888672,44.88697052001953,3.754633903503418,0.6275376677513123,4.281506061553955,3.462738275527954,16.93521499633789,,45.7264289855957,46.23050308227539,5.305896282196045,4.225664615631104,2.8214123249053955,3.059999942779541,0.6018333435058594,24.291582107543945,5.107017517089844,45.16999816894531,2.011105537414551,1.8581631183624268,8.589593887329102,4.78000020980835,38.94953918457031,9.798992156982422,23.89655113220215,2.455296039581299,9.282918930053713,8.617733001708984,9.99387264251709,,13.516064643859863,4.772318363189697,4.737654209136963,7.355000019073486,3.8142263889312735,1.8200000524520876,14.12441635131836,0.4499647915363312,,0.3438881039619446,11.85256004333496,21.74638938903809,12.665595054626465,3.75,8.545557022094727,11.65389347076416,4.829613208770752,5.677577018737793,11.58505916595459,30.75275039672852,38.09392166137695,21.580480575561523,12.47812557220459,10.809163093566896,3.9377408027648926,0.8100000023841858,3.793589591979981,7.76761531829834,4925.6201171875
2022-12-30,9.752474784851074,7.092980861663818,43.80769348144531,2.565104484558105,0.3529999852180481,3.2300000190734863,34.83252716064453,32.22688674926758,5.250694751739502,0.3630000054836273,8.255683898925781,6.313027381896973,8.848012924194336,,7.261713981628418,,3.049999952316284,3.891135692596436,36.28619384765625,,,2.3219246864318848,5.192834854125977,15.919151306152344,5.221284866333008,0.5431976914405823,3.8785111904144287,0.0802000015974044,3.0350000858306885,2.955352067947388,5.895214080810547,43.99404525756836,19.65858268737793,22.13686752319336,1.372971534729004,5.572673320770264,13.69089698791504,5.03831672668457,3.4049999713897705,,4.071969032287598,5.574573040008545,12.730040550231934,2.637030601501465,13.577080726623535,1.574568748474121,,16.762435913085938,1.0160000324249268,6.139999866485596,,0.808838427066803,3.99875283241272,29.57809829711914,4.0293402671813965,3.016446828842163,4.133625984191895,,26.194271087646484,13.049272537231444,21.21999931335449,17.894088745117188,18.11631774902344,1.1779999732971191,5.635951042175293,,4.498000144958496,3.1818127632141118,9.081703186035156,8.100000381469727,1.972000002861023,10.82923412322998,2.3466246128082275,7.942289352416992,15.243536949157717,3.200000047683716,7.879110813140869,39.13736343383789,3.638211250305176,0.5488668084144592,3.981533765792847,3.096153736114502,17.212539672851562,,46.54622650146485,46.68606948852539,4.336549758911133,4.1867265701293945,2.6970787048339844,3.4800000190734863,0.5922499895095825,23.68312263488769,5.378471851348877,44.5,2.497202157974243,2.2032508850097656,7.46842622756958,3.799999952316284,37.01260757446289,9.297646522521973,21.75581932067871,2.588414669036865,9.067036628723145,8.667442321777344,8.715792655944824,,14.955920219421388,5.01117753982544,4.03896951675415,5.440000057220459,3.434569358825684,2.299999952316284,13.132400512695312,0.4604929685592651,,0.314956784248352,12.409391403198242,22.24978256225586,13.489726066589355,3.539999961853028,8.142887115478516,10.028388023376465,4.420919895172119,5.677577018737793,11.71426010131836,30.717575073242188,37.29045104980469,22.143754959106445,12.47812557220459,11.165019035339355,3.65239691734314,0.7099999785423279,3.8428571224212646,7.418742179870605,4825.43994140625
2023-01-31,10.405750274658203,7.595480918884277,40.887184143066406,2.892974853515625,0.4510000050067901,3.494999885559082,34.83252716064453,32.404937744140625,6.053349018096924,0.3785000145435333,8.431337356567383,6.313027381896973,9.108248710632324,,7.376839637756348,,3.0850000381469727,4.033076286315918,37.86385726928711,,,2.399179220199585,5.749061584472656,18.839231491088867,5.788219451904297,0.5469246506690979,4.055477619171143,0.089599996805191,3.2850000858306885,3.1258530616760254,7.296535968780518,46.59135437011719,19.75044631958008,20.397232055664062,1.326672077178955,6.30720853805542,14.347309112548828,5.001133441925049,3.400000095367432,,4.158199787139893,5.793514251708984,11.316956520080566,2.725552797317505,15.077797889709473,1.623446702957153,,18.962032318115234,1.100000023841858,5.860000133514404,,0.8795769214630127,4.127744674682617,31.722509384155277,3.78826904296875,3.242680311203003,4.960350513458252,,27.150598526000977,13.568328857421877,22.989999771118164,18.685474395751957,18.77525520324707,1.1820000410079956,5.6987714767456055,,4.401999950408936,3.1862566471099854,9.849893569946287,8.960000038146973,2.055000066757202,10.705706596374512,2.3657805919647217,8.341217041015625,15.175180435180664,2.900000095367432,8.430570602416992,39.87425994873047,3.4441733360290527,0.7363962531089783,4.022392272949219,3.62621545791626,17.323469161987305,,44.90663528442383,44.81826019287109,5.185307502746582,4.642478466033936,2.764027833938598,3.3399999141693115,0.6804166436195374,24.572410583496094,5.815559387207031,53.63999938964844,2.3637638092041016,2.154584646224976,9.023594856262209,4.599999904632568,35.9962043762207,9.662261009216309,21.20818901062012,3.189912796020508,9.930563926696776,8.552042961120605,8.671416282653809,,15.14170742034912,4.894185543060303,4.641943454742432,6.800000190734863,4.06144380569458,2.0999999046325684,13.557551383972168,0.4943661987781524,,0.3131157159805298,11.47471046447754,23.441133499145508,14.747610092163086,4.190000057220459,8.133938789367676,10.50804615020752,5.11614465713501,6.504231929779053,11.80039405822754,29.240175247192383,37.29045104980469,25.320980072021484,12.658967971801758,12.010180473327637,3.907011032104492,0.800000011920929,3.823150396347046,8.22209358215332,4938.43994140625
2023-02-28,10.125775337219238,7.344230651855469,40.27481460571289,3.027980327606201,0.515999972820282,4.300000190734863,36.68531799316406,35.52079772949219,5.969738960266113,0.3549999892711639,8.431337356567383,5.532476425170898,9.802210807800291,,7.305993556976318,,2.9200000762939453,4.16033411026001,37.76525115966797,,,2.592314958572388,5.778118133544922,18.36824989318848,5.413311004638672,0.5590370893478394,4.188202381134033,0.0988000035285949,3.4200000762939453,3.1353254318237305,6.571714401245117,47.78326797485352,17.582490921020508,18.266176223754883,1.3111553192138672,5.69019889831543,13.409576416015623,4.5735273361206055,3.759999990463257,,4.340240001678467,6.820852756500244,11.845327377319336,3.098278284072876,14.724689483642578,1.7543697357177734,,20.40314674377441,1.3359999656677246,5.599999904632568,,0.714830756187439,4.0079665184021,30.86289596557617,3.97768235206604,3.2007851600646973,4.839786052703857,,29.354705810546875,16.5096492767334,25.799999237060547,18.113920211791992,18.07239151000977,1.0779999494552612,5.7256951332092285,,4.5,3.452888965606689,9.337766647338867,11.100000381469728,1.9600000381469729,11.693924903869627,2.3178904056549072,8.3502836227417,17.33329963684082,2.2300000190734863,9.40622901916504,41.5663948059082,3.7158265113830566,0.8507435321807861,4.048275470733643,3.4478769302368164,19.22775650024414,,41.08091354370117,40.59063720703125,4.638020992279053,5.026549816131592,2.764027833938598,3.0799999237060547,0.621999979019165,24.99365234375,5.953586101531982,70.22000122070312,2.4686081409454346,2.296158790588379,8.354510307312012,4.199999809265137,33.46477127075195,10.482641220092772,22.00474166870117,2.208780527114868,9.930563926696776,8.1738862991333,7.819363594055176,,14.955920219421388,4.762568950653076,5.13006591796875,6.125,4.185053825378418,1.9800000190734863,14.029939651489258,0.5053520798683167,,0.3219265639781952,9.840010643005373,25.219776153564453,16.2657470703125,3.7699999809265137,7.355443000793457,11.955899238586426,4.777445793151856,6.585988998413086,13.566146850585938,30.172348022460938,39.08644104003906,27.52127456665039,12.071229934692385,12.543967247009276,3.99480938911438,0.7850000262260437,3.5521795749664307,8.633197784423828,5027.02001953125
