Date,ABI.BR,ACKB.BR,AGFB.BR,AGS.BR,ARGX.BR,ASCE.BR,ATEB.BR,AZE.BR,B277.BR,B283.BR,B287.BR,B334.BR,B335.BR,B345.BR,B346.BR,B347.BR,B349.BR,B350.BR,B351.BR,B352.BR,B354.BR,B357.BR,BANI.BR,BAR.BR,BE0002654359.BR,BE0002655364.BR,BE0002657386.BR,BE0002673540.BR,BE0002735166.BR,BE0002827088.BR,BE0002867480.BR,BE0002920016.BR,BE0022780820.BR,BE0172505399.BR,BE0390159250.BR,BE0941243520.BR,BE0941244536.BR,BE0944264663.BR,BE0945331669.BR,BE3871289190.BR,BE3871292228.BR,BE3871295254.BR,BE3871301318.BR,BEKB.BR,BIOS.BR,BPOST.BR,BREB.BR,BTLS.BR,CAND.BR,CENER.BR,CFEB.BR,CLEX.BR,COBH.BR,COLR.BR,COMB.BR,DEME.BR,ECONB.BR,ELI.BR,EVS.BR,EXM.BR,FAGR.BR,FLOB.BR,FLUX.BR,HOMI.BR,HYL.BR,HYSG.BR,IBAB.BR,IMMO.BR,IMMOU.BR,INCLU.BR,JEN.BR,KBC.BR,KBCA.BR,KEYW.BR,KIN.BR,LOTB.BR,MCC.BR,MELE.BR,MIKO.BR,MOUR.BR,NEWT.BR,NYR.BR,OBEL.BR,ONTEX.BR,OPTI.BR,PAY.BR,QFG.BR,QRF.BR,RECT.BR,RET.BR,ROCK.BR,ROU.BR,SEQUA.BR,SHUR.BR,SOF.BR,SOFT.BR,SOLB.BR,SPA.BR,SYENS.BR,TESB.BR,TEXF.BR,TINC.BR,TITC.BR,TUB.BR,UCB.BR,UMI.BR,VASTB.BR,VGP26.BR,VIO.BR,WEB.BR,WHATS.BR,^BFX
2022-05-31,50.74449920654297,151.08534240722656,3.9049999713897705,36.49526596069336,290.5,40.95333480834961,29.17393684387207,22.718366622924805,,,,,,,,,,,,,,,4.420000076293945,19.84366607666016,,,,,,,,,,,,,,,,,,,,34.661869049072266,0.2720000147819519,4.616759300231934,90.04235076904297,7.179999828338623,3.799999952316284,3.187450170516968,7.334542274475098,2.5199999809265137,2987.6865234375,26.61287879943848,317.04132080078125,,3.0450730323791504,149.5207061767578,18.23806381225586,2.1948330402374268,15.914111137390137,781.9838256835938,27.25724029541016,21.415552139282227,15.68000030517578,5.400000095367432,14.783686637878418,55.43545913696289,36.85224533081055,15.412748336791992,30.99815368652344,49.65260314941406,30.11813163757324,1.0199999809265137,48.04331588745117,4504.80517578125,365.9197082519531,72.52507019042969,95.662841796875,295.0609741210937,1.7999999523162842,0.2360000014305114,18.920000076293945,7.679999828338623,0.0179999992251396,7.762240886688232,6.5,9.70887565612793,17.19431495666504,55.72528839111328,9.0,18.38014411926269,5.71999979019165,45.2780647277832,212.79177856445312,2.0119354724884038,11.59430980682373,173.1544189453125,,30.078086853027344,32.988712310791016,11.959687232971191,11.24735164642334,75.39973449707031,79.2485580444336,36.85395812988281,24.341386795043945,,3.699020147323608,29.74529266357422,,3894.330078125
2022-06-30,49.956634521484375,136.87005615234375,3.515000104904175,34.7093620300293,357.5,40.41142272949219,27.37045669555664,20.344139099121094,,,,,,,,,,,,,,,4.400000095367432,18.31723022460937,,,,,,,,,,,,,,,,,,,,28.64815139770508,0.2599999904632568,4.462339878082275,87.5031967163086,7.300000190734863,3.5,2.6316137313842773,7.517331600189209,2.9600000381469727,3266.537353515625,22.837438583374023,304.2500305175781,102.42761993408205,2.911213159561157,132.45494079589844,19.029109954833984,1.9656380414962769,14.973422050476074,821.5780029296875,26.366479873657227,19.533849716186523,14.84000015258789,4.909999847412109,15.163264274597168,52.06788635253906,37.02286148071289,13.37880802154541,26.845752716064453,45.7556037902832,29.568309783935547,0.9900000095367432,44.94374465942383,5170.904296875,389.3104248046875,61.4779052734375,92.94257354736328,275.0846252441406,1.7999999523162842,0.2300000041723251,17.920000076293945,7.46999979019165,0.0178999993950128,7.8620219230651855,6.119999885559082,9.02152156829834,13.577621459960938,54.77791213989258,8.800000190734863,16.705320358276367,5.360000133514404,41.326690673828125,189.12669372558597,2.0119354724884038,9.840526580810549,176.08924865722656,,28.56472587585449,30.60619354248047,11.7454833984375,10.310072898864746,76.27310180664062,77.78241729736328,29.668365478515625,23.339998245239254,,3.176058292388916,28.89763069152832,,3682.070068359375
2022-07-29,50.84177017211914,137.92660522460938,3.5299999713897705,35.180641174316406,357.20001220703125,41.185585021972656,26.94610977172852,20.81182098388672,,,,,,,,,,,,,,,4.300000190734863,23.20545959472656,,,,,,,,,,,,,,,,,,,,31.85792732238769,0.2419999986886978,4.838490962982178,102.54280090332033,7.340000152587891,3.5,2.8431267738342285,8.674545288085938,2.819999933242798,2908.014892578125,23.787900924682617,299.68170166015625,110.34869384765624,2.893780469894409,145.28897094726562,19.42463493347168,2.08994722366333,14.449740409851074,790.2919311523438,26.900936126708984,21.872533798217773,14.5600004196167,4.650000095367432,16.644508361816406,50.59996795654297,36.16979598999024,14.915562629699709,28.6805362701416,43.68745422363281,28.842187881469727,1.0499999523162842,47.08205795288086,5486.68505859375,380.769775390625,75.03987121582031,90.6756820678711,265.5330505371094,1.7999999523162842,0.2199999988079071,18.799999237060547,6.385000228881836,0.0152000002562999,7.206853866577148,6.360000133514404,9.279278755187988,14.264130592346191,59.43619155883789,9.75,15.502878189086914,6.199999809265137,46.76563262939453,221.5207061767578,2.0119354724884038,10.881596565246582,172.1761474609375,,28.943065643310547,31.156003952026367,11.852585792541504,10.47878360748291,72.68263244628906,73.59622192382812,31.48480224609375,24.957624435424805,,3.2769618034362797,29.591176986694336,,3796.840087890625
2022-08-31,47.024017333984375,140.03968811035156,3.6050000190734863,33.477420806884766,373.5,39.482421875,27.158281326293945,19.21390914916992,,,,,,,,,,,,,,,4.320000171661377,20.18893051147461,,,,,,,,,,,,,,,,,,,,28.27921295166016,0.257999986410141,4.806815147399902,95.31597137451172,7.019999980926514,3.1600000858306885,2.557830333709717,9.057245254516602,2.819999933242798,2888.096923828125,24.35993766784668,308.818359375,111.09007263183594,2.710740089416504,141.95799255371094,19.380687713623047,3.3796539306640625,12.413200378417969,804.1915283203125,27.43539047241211,19.95499420166016,13.800000190734863,4.599999904632568,17.248701095581055,51.981536865234375,38.38775634765625,14.056788444519045,28.48740005493164,40.49123001098633,27.778339385986328,1.100000023841858,42.94275665283203,5585.3662109375,373.652587890625,67.54037475585938,89.04351043701172,252.1609039306641,1.7999999523162842,0.2199999988079071,18.559999465942383,5.730000019073486,0.017799999564886,9.172359466552734,6.380000114440918,8.849682807922363,13.253437042236328,55.64056015014648,10.100000381469728,15.97526741027832,5.960000038146973,44.67373275756836,194.17007446289065,2.027903318405152,10.263062477111816,171.1978759765625,,30.59830474853516,30.60619354248047,12.031087875366213,11.097387313842772,68.31584930419922,67.61592102050781,28.4753475189209,23.80217742919922,,3.281766414642334,28.74350929260254,,3585.840087890625
2022-09-30,45.467735290527344,124.95996856689452,3.025000095367432,30.95565795898437,368.5,39.25017166137695,21.74784278869629,22.21486473083496,,,,,,,,,,,,,,,4.039999961853027,19.89818000793457,,,,,,,,,,,,,,,,,,,,23.870386123657227,0.1850000023841858,4.367311954498291,87.79617309570312,5.519999980926514,3.799999952316284,2.5184788703918457,8.938791275024414,2.799999952316284,2788.50732421875,20.83697891235352,281.408447265625,104.26156616210938,2.222632646560669,117.95543670654295,16.629596710205078,3.593310594558716,12.209546089172363,702.9229736328125,25.38664436340332,22.89851188659668,13.020000457763672,3.9600000381469727,11.694032669067385,38.6407585144043,33.61061477661133,14.14718532562256,27.03888893127441,41.58512878417969,28.234272003173828,1.0299999713897705,37.44985580444336,5180.77294921875,384.328369140625,62.87003326416016,83.60298156738281,238.78872680664065,1.2200000286102295,0.2140000015497207,18.0,5.514999866485596,0.0167999994009733,9.03196620941162,5.639999866485596,8.763762474060059,12.814833641052246,49.17072677612305,10.0,14.429272651672363,6.380000114440918,39.24891662597656,172.15377807617188,2.027903318405152,10.135793685913086,171.1978759765625,,28.47014045715332,29.873109817504883,11.102872848510742,10.17885398864746,66.8602523803711,68.59976959228516,27.022430419921875,21.02910804748535,,3.2385220527648926,29.205873489379883,,3370.2099609375
2022-10-31,49.2173957824707,135.52537536621094,3.055000066757202,30.14811897277832,394.7999877929688,39.792091369628906,22.22523498535156,22.56562614440918,,,,,,,,,,,,,,,4.119999885559082,19.861839294433597,,,,,,,,,,,,,,,,,,,,26.010234832763672,0.2199999988079071,3.959485054016113,94.2417221069336,7.079999923706055,3.180000066757202,2.74474835395813,9.786198616027832,2.0199999809265137,2748.671630859375,22.58728408813477,286.8904113769531,109.8414306640625,2.4013149738311768,125.30316162109376,18.194114685058597,3.6981968879699703,12.219244003295898,687.0377197265625,24.94126510620117,20.788318634033203,12.9399995803833,4.409999847412109,13.759980201721191,35.74810028076172,34.69176483154297,13.514404296875,27.23202514648437,43.32852554321289,30.378862380981445,1.0399999618530271,37.43023300170898,5555.76171875,398.6339111328125,63.83906555175781,81.60811614990234,252.1609039306641,1.059999942779541,0.197500005364418,17.139999389648438,5.96999979019165,0.0154999997466802,8.844775199890137,5.659999847412109,7.973306179046631,13.329715728759766,51.41360092163086,9.75,14.300439834594728,6.800000190734863,41.56045150756836,191.5513916015625,2.027903318405152,11.612125396728516,165.3282470703125,,28.990358352661133,30.42292213439941,11.390856742858888,10.553766250610352,65.11354064941406,73.61550903320312,29.910324096679688,21.79940414428711,,3.60850191116333,29.43705368041992,,3567.429931640625
2022-11-30,54.51848220825195,145.03424072265625,2.7799999713897705,33.10871505737305,390.0,40.25658798217773,25.83219337463379,24.94300651550293,,,,,,,,,,,,,,,3.9800000190734863,19.734634399414062,,,,,,,,,,,,,,,,,,,,31.15694046020508,0.1400000005960464,4.347514152526856,98.24577331542967,6.900000095367432,3.9800000190734863,3.1431798934936523,8.546977996826172,2.200000047683716,2768.589599609375,23.318893432617188,292.3724060058594,114.79698181152344,2.453612327575684,133.23870849609375,18.89937210083008,3.8315486907958975,12.141661643981934,694.9803466796875,24.495885848999023,20.82863998413086,13.5,4.409999847412109,14.03283977508545,41.61976623535156,35.94353103637695,12.700828552246094,26.3629150390625,45.95707321166992,33.35089111328125,1.0199999809265137,35.66465759277344,6039.30029296875,414.1494140625,75.6831283569336,80.33865356445312,276.99493408203125,1.2200000286102295,0.1745000034570694,17.040000915527344,6.389999866485596,0.016499999910593,9.640336990356444,5.760000228881836,7.818652153015137,14.225991249084473,52.01745223999024,9.5,14.81577205657959,6.5,39.390438079833984,199.40744018554688,1.9320968389511108,11.948119163513184,164.34996032714844,,30.17267227172852,30.60619354248047,11.521356582641602,11.584772109985352,69.48033142089844,74.05921173095703,30.67265892028809,22.03049659729004,,4.0265302658081055,28.974689483642575,82.84001922607422,3684.97998046875
2022-12-30,54.73247146606445,153.8707733154297,2.6700000762939453,35.6475944519043,348.29998779296875,40.64366912841797,25.67306327819824,25.83939552307129,,,,,,,,,,,,,,,4.019999980926514,20.970319747924805,,,,,,,,,,,,,,,,,,,,33.46281051635742,0.096000000834465,3.8042728900909424,106.05855560302734,6.800000190734863,3.9600000381469727,2.9710183143615723,8.692769050598145,2.6600000858306885,2788.50732421875,19.72567176818848,299.68170166015625,120.96214294433594,2.484118700027466,130.1036834716797,20.02433586120605,3.398193120956421,12.86899757385254,685.0520629882812,24.94126510620117,20.265674591064453,11.600000381469728,4.300000190734863,15.163264274597168,38.856632232666016,35.58588409423828,12.429636001586914,25.590375900268555,52.35307312011719,35.563026428222656,1.0399999618530271,38.03837585449219,6236.6630859375,419.9143676757813,74.08258056640625,81.60811614990234,303.7392578125,1.25,0.1759999990463256,17.239999771118164,6.239999771118164,0.0209999997168779,9.35955047607422,6.0,7.853019714355469,14.81715202331543,53.48394775390625,9.300000190734863,15.245214462280272,6.0,40.42826843261719,199.40744018554688,2.0917742252349854,12.021933555603027,156.52377319335938,,31.54415702819824,30.789461135864254,11.65185832977295,11.24735164642334,68.70401000976562,70.95330810546875,30.780282974243164,22.87782287597656,,3.8631627559661865,28.28114891052246,78.3922348022461,3701.169921875
2023-01-31,53.584716796875,152.6221160888672,2.880000114440918,38.52212142944336,347.0,42.03716659545898,26.62784576416016,24.14405059814453,,,,,,,,,,,,,,,3.900000095367432,21.11569595336914,,,,,,,,,,,,,,,,,,,,35.65800476074219,0.1169999986886978,3.9341442584991455,104.69131469726562,6.880000114440918,3.359999895095825,3.689178228378296,8.428523063659668,2.6600000858306885,2768.589599609375,22.49467658996582,303.3363647460937,115.6749267578125,2.484118700027466,126.18489074707033,20.06933212280273,3.3166708946228027,13.159931182861328,694.9803466796875,26.010177612304688,18.36788749694824,14.5,4.610000133514404,16.157257080078125,40.713111877441406,35.764705657958984,12.881622314453123,29.453075408935547,59.13247299194336,37.97780227661133,1.0199999809265137,38.11685180664063,5891.27880859375,412.8683166503906,89.1734848022461,79.43190002441406,280.8155517578125,1.5,0.1650000065565109,16.600000381469727,7.130000114440918,0.0203000009059906,8.610786437988281,5.78000020980835,8.21388053894043,16.39993667602539,54.691650390625,9.75,15.631712913513184,5.539999961853027,41.79632186889648,211.04600524902344,1.9161291122436523,14.659317016601562,154.56723022460938,,30.69289207458496,32.988712310791016,11.577285766601562,13.534314155578612,71.80927276611328,72.70881652832031,31.05830764770508,22.87782287597656,,4.314826011657715,29.205873489379883,75.79769897460938,3860.530029296875
2023-02-28,55.66624069213867,153.96681213378906,2.799999952316284,36.775028228759766,342.20001220703125,42.03694152832031,26.62784576416016,23.345094680786133,,,,,,,,,,,,,,,4.039999961853027,24.49566078186035,,,,,,,,,,,,,,,,,,,,38.57262420654297,0.1723999977111816,3.999080181121826,104.69131469726562,6.400000095367432,3.9600000381469727,3.876096725463867,8.683656692504883,2.6600000858306885,2728.753662109375,23.69858932495117,307.9046630859375,116.12366485595705,2.6715176105499268,122.26610565185548,19.9343376159668,3.565528392791748,14.82795524597168,812.1341552734375,25.653871536254883,19.07084083557129,13.5,4.650000095367432,17.989320755004883,45.93717575073242,36.301177978515625,13.424006462097168,29.549644470214844,61.60721969604492,41.37199401855469,1.0199999809265137,40.804447174072266,6068.90478515625,419.2026062011719,93.65501403808594,83.05892944335938,271.26397705078125,1.2000000476837158,0.125,16.0,7.494999885559082,0.0197999998927116,8.704381942749023,5.900000095367432,8.849682807922363,16.342727661132812,59.95378112792969,9.75,15.15932559967041,5.28000020980835,43.68328857421875,229.2797393798828,1.8522580862045288,14.879242897033691,156.52377319335938,,30.03079605102539,32.80543899536133,11.484070777893066,14.677794456481934,74.91453552246094,78.49620056152344,28.313913345336918,24.88059425354004,,4.386900424957275,29.35999298095703,75.61236572265625,3902.2099609375
