Date,480S.MC,A3M.MC,ACS.MC,ADX.MC,AEDAS.MC,AENA.MC,AGIL.MC,AI.MC,AIR.MC,ALC.MC,ALM.MC,ALNT.MC,ALQ.MC,AMS.MC,ANA.MC,ANE.MC,ARM.MC,ART.MC,ATRY.MC,ATSI.MC,BBVA.MC,BKT.MC,CABK.MC,CAF.MC,CBAV.MC,CCEP.MC,CIE.MC,CLR.MC,COM.MC,COXE.MC,COXG.MC,DESA.MC,DOM.MC,EAT.MC,EBRO.MC,EBROM.MC,ECR.MC,EDR.MC,EIDF.MC,ELZ.MC,ENC.MC,ENER.MC,ENG.MC,ENO.MC,ENRS.MC,ETC.MC,FACE.MC,FCC.MC,FDR.MC,FER.MC,GAM.MC,GCO.MC,GEST.MC,GGR.MC,GIGA.MC,HBX.MC,HLZ.MC,HOME.MC,IBG.MC,IMC.MC,INDXA.MC,ITX.MC,IZER.MC,LAB.MC,LDA.MC,LOG.MC,MCM.MC,MEL.MC,MFEA.MC,MRL.MC,MTS.MC,MVC.MC,NAT.MC,NTH.MC,NXT.MC,NYE.MC,NZI.MC,OPTS.MC,PHM.MC,PUIG.MC,RED.MC,REN.MC,REP.MC,RIO.MC,RLIA.MC,ROVI.MC,RSS.MC,SAB.MC,SAI-B.MC,SAN.MC,SCBYT.MC,SCO.MC,SCYR.MC,SLR.MC,SNG.MC,SPH.MC,SQRL.MC,TEF.MC,TLGO.MC,TRG.MC,TUB.MC,UBS.MC,VID.MC,VIS.MC,XALFA.MC,XBBAR.MC,XBBDC.MC,XBRPO.MC,XPBR.MC,XPBRA.MC,XVALO.MC,YARP.MC,YEPSA.MC,YGOP.MC,YIPS.MC,YKTS.MC,YNUM.MC,YORE.MC,^IBEX
2022-05-31,15.865522384643556,2.8212883472442627,21.45745086669922,1.2398903369903564,14.59103775024414,125.98409271240234,5.5,0.0834999978542327,107.9767074584961,2.472008466720581,9.950102806091309,12.962676048278809,5.284665584564209,55.65510177612305,162.84603881835938,34.748046875,8.75,3.035362720489502,7.579999923706055,,4.158480167388916,4.848845481872559,2.703224897384644,27.260406494140625,21.37298583984375,45.7584342956543,21.536182403564453,2.200000047683716,1.9459999799728396,,,12.609834671020508,3.803821086883545,4.035650253295898,14.70114517211914,,3.046403646469116,7.039999961853027,15.100000381469728,0.2960000038146972,2.708054542541504,5.668219566345215,15.754349708557127,8.509241104125977,6.619999885559082,,3.069999933242798,9.35217571258545,21.906269073486328,22.55357551574707,1.2899999618530271,26.374202728271484,3.2471137046813965,,8.899999618530273,,11.399999618530272,8.477126121520996,14.29163932800293,,,20.7060546875,8.15999984741211,,1.207229495048523,14.675241470336914,11.085406303405762,7.346103191375732,,8.699760437011719,28.782508850097656,5.18186092376709,0.5699999928474426,1.3556312322616575,0.4099999964237213,0.0289999991655349,,,69.15328216552734,,16.183677673339844,1.8799999952316284,12.553277015686035,2.762058973312378,0.8766515851020813,58.74518966674805,,0.6982254981994629,,2.6666154861450195,,,2.2327141761779785,21.68000030517578,3.982482433319092,9.300000190734863,3.5,4.043901443481445,3.722389698028565,0.3549999892711639,2.269624710083008,0.0142000000923872,65.9395980834961,45.07421112060547,0.5311147570610046,1.2931963205337524,1.0247387886047363,0.5950976610183716,0.0046284799464046,0.01559872739017,3.5433382987976074,2.7216718196868896,,12.643381118774414,0.997694730758667,,1.917857050895691,0.9004926085472107,8851.5
2022-06-30,16.0,2.548832654953003,18.799654006958008,1.116097927093506,13.96804904937744,107.46092987060548,5.260000228881836,0.0778999999165535,89.87358856201172,2.445817232131958,10.16139793395996,12.407133102416992,5.420170307159424,51.151885986328125,159.2171630859375,35.130104064941406,8.300000190734863,3.025817632675171,6.559999942779541,,3.545639038085937,4.938621044158936,2.6622912883758545,25.87896728515625,18.180339813232425,45.09526824951172,21.42759704589844,1.9299999475479128,1.7319399118423462,,,12.676909446716309,3.845468997955322,3.6173205375671382,14.512272834777832,,3.4955697059631348,5.179999828338623,16.350000381469727,0.2709999978542328,2.47441840171814,5.923191070556641,15.576918601989746,7.365706920623779,6.099999904632568,,2.3499999046325684,8.171743392944336,17.194286346435547,22.72265625,1.0700000524520874,26.96331596374512,2.9425296783447266,,7.760000228881836,,9.899999618530272,9.08480453491211,12.713698387145996,,,19.966222763061523,8.079999923706055,4.75,1.1791507005691528,15.21333122253418,11.492047309875488,5.982603073120117,,7.605061054229736,20.67002868652344,4.98312520980835,0.5699999928474426,1.2988312244415283,0.3729999959468841,0.0270000007003545,,,64.37089538574219,,15.728440284729004,1.7050000429153442,11.762155532836914,2.857302188873291,0.8583880066871643,54.97947311401367,,0.6375393867492676,,2.377794981002808,,,1.9866368770599363,20.25,3.9629604816436768,8.9399995803833,3.200000047683716,4.002737045288086,3.114950180053711,0.3774999976158142,2.1944403648376465,0.0110999997705221,61.41345977783203,47.23345184326172,0.5396817922592163,,0.8770357370376587,0.4853222966194153,0.0039206771180033,0.0133556006476283,2.954509735107422,2.7216718196868896,,12.97178077697754,0.9823456406593324,,1.940000057220459,0.917168378829956,8098.7001953125
2022-07-29,13.5,2.3213412761688232,20.34791755676269,1.0512542724609375,11.731684684753418,109.01192474365234,4.559999942779541,0.0763000026345253,101.88721466064452,2.407300472259521,9.042491912841797,12.129361152648926,5.691178798675537,54.53892135620117,186.2388610839844,40.822750091552734,7.75,3.0305216312408447,6.400000095367432,,3.6164612770080566,3.986077547073364,2.350874423980713,27.228763580322266,18.09165382385254,48.8624153137207,23.506669998168945,1.9800000190734863,1.7319399118423462,,,12.914045333862305,3.711686134338379,3.858475208282471,14.656493186950684,,3.393306016921997,5.150000095367432,16.75,0.2430000007152557,2.4455931186676025,5.883964538574219,14.963826179504396,7.769308090209961,6.059999942779541,,2.470000028610229,8.83940601348877,16.521427154541016,24.498008728027344,1.2100000381469729,26.486835479736328,3.383773803710937,,10.25,,9.100000381469728,8.446127891540527,12.623530387878418,,,21.908281326293945,7.940000057220459,4.449999809265137,1.0151194334030151,16.419963836669922,11.238037109375,6.066586971282959,,8.650189399719238,22.935762405395508,5.005207061767578,0.5450000166893005,1.3026176691055298,0.4000000059604645,0.0209999997168779,,,58.05426406860352,,16.779911041259766,1.7599999904632568,10.398740768432615,3.42768669128418,0.8857834339141846,48.803340911865234,,0.5235434174537659,,2.1584150791168213,,,1.931212067604065,22.46999931335449,3.9629604816436768,8.920000076293945,3.150000095367432,3.5869858264923096,2.818519830703736,0.367000013589859,1.926596403121948,0.0102000003680586,57.6860580444336,51.19207000732422,0.6167786717414856,,0.8393580317497253,0.4414122402667999,0.0050031999126076,0.0169652309268713,2.7430286407470703,2.7815942764282227,,12.817389488220217,0.9593218564987184,,1.940000057220459,0.8754788041114807,8156.2001953125
2022-08-31,12.100000381469728,2.112420558929444,19.34782218933105,1.079746127128601,12.26430606842041,108.4358367919922,4.460000038146973,0.0732999965548515,95.42807006835938,2.696176290512085,8.63910961151123,11.99047565460205,7.226893424987793,50.63228225708008,181.13262939453125,39.58106231689453,7.800000190734863,3.0111570358276367,5.820000171661377,,3.677458763122559,4.2350006103515625,2.4110710620880127,27.134546279907227,17.692575454711914,46.05316925048828,22.403932571411133,1.7699999809265137,1.5713950395584106,,,12.660829544067385,3.6454906463623047,4.424450397491455,14.205801010131836,,2.844798803329468,5.409999847412109,20.0,0.209999993443489,2.783366203308105,5.746672630310059,14.117842674255373,7.500240325927734,5.880000114440918,,2.3499999046325684,8.181249618530273,14.502849578857422,23.46473693847656,1.2200000286102295,26.62360382080078,3.311586856842041,,10.199999809265137,,10.800000190734863,8.189209938049316,12.172689437866213,,,19.929229736328125,8.260000228881836,4.480000019073486,1.0038716793060305,16.10454750061035,11.505606651306152,5.982603073120117,,8.118026733398438,22.796554565429688,5.027288436889648,0.6399999856948853,1.287471055984497,0.3840000033378601,0.0219999998807907,,,56.04573822021485,,15.911684036254885,1.5499999523162842,11.136301040649414,3.525620460510254,0.8985679149627686,46.946903228759766,,0.5758474469184875,,2.1380693912506104,,,1.924283623695373,21.18000030517578,4.119135856628418,9.0,3.0299999713897705,3.388578176498413,2.57068419456482,0.335999995470047,2.0863630771636963,0.0153000000864267,56.088600158691406,50.29238128662109,0.5739467740058899,1.5610178709030151,1.0328058004379272,0.483011245727539,0.0568970777094364,0.0382037535309791,3.5577504634857178,2.724437952041626,,13.067078590393066,0.9593218564987184,,1.940000057220459,0.8754788041114807,7886.10009765625
2022-09-30,11.100000381469728,2.0396852493286133,20.149263381958008,0.8203712105751038,10.203903198242188,94.7428741455078,4.099999904632568,0.0599999986588954,86.59537506103516,2.6384010314941406,9.46988582611084,10.64791202545166,7.136557579040527,46.10020065307617,167.67068481445312,36.63922500610352,7.150000095367432,3.166071891784668,6.0,,3.783078670501709,4.836552143096924,2.657475471496582,21.81127548217773,16.761384963989258,40.71100234985352,19.555198669433597,1.4700000286102295,1.6249099969863892,,,12.660829544067385,3.172664165496826,3.700986385345459,13.620477676391602,,2.528710126876831,4.110000133514404,19.200000762939453,0.2090000063180923,2.417921304702759,4.471813201904297,12.29393196105957,6.793941020965576,5.5,,2.059999942779541,7.577939510345459,14.11186408996582,21.97118377685547,1.125,23.386829376220703,2.759354829788208,,10.0,,9.399999618530272,7.490719318389893,11.27100944519043,,,19.679536819458008,8.140000343322754,3.900000095367432,0.9203929901123048,15.52997875213623,10.417481422424316,4.707038879394531,,7.036513805389404,19.80597496032715,4.578291893005371,0.6000000238418579,1.3355774879455566,0.3540000021457672,0.0228000003844499,,,52.49217987060547,,13.708392143249512,1.3450000286102295,10.124300956726074,3.349339723587036,0.8675197958946228,42.29623031616211,,0.5770209431648254,,2.1208200454711914,,,1.938140034675598,16.165000915527344,3.9434382915496826,8.260000228881836,2.950000047683716,2.779358386993408,2.420039176940918,0.2419999986886978,1.842014193534851,0.0121999997645616,53.071170806884766,50.29238128662109,0.5696637034416199,,1.027146816253662,0.4945666193962097,0.0494416132569313,0.0328116342425346,3.7578742504119873,2.724437952041626,,12.98384952545166,0.928623616695404,,2.0199999809265137,0.86714106798172,7366.7998046875
2022-10-31,11.600000381469728,2.259438991546631,22.605852127075195,0.724579393863678,9.320873260498049,105.59976196289062,3.630000114440918,0.0597999989986419,106.40082550048828,2.6384010314941406,9.061700820922852,11.944180488586426,7.136557579040527,50.74775695800781,169.06329345703125,37.97642517089844,7.550000190734863,3.4371728897094727,5.820000171661377,,4.374288082122803,5.130134582519531,2.691185712814331,24.873334884643555,15.07637882232666,44.192626953125,23.65369987487793,1.4700000286102295,1.4546350240707395,,,12.660829544067385,3.508370876312256,3.8092598915100098,14.405572891235352,,3.0167882442474365,4.199999809265137,18.799999237060547,0.2450000047683715,2.728234052658081,5.197502613067627,12.747967720031738,6.793941020965576,5.300000190734863,,2.180000066757202,7.696773052215576,12.484271049499512,23.21111297607422,1.0499999523162842,25.24795150756836,3.2087199687957764,,10.100000381469728,,8.260000228881836,6.479109764099121,12.082521438598633,,,21.364891052246094,8.100000381469727,3.660000085830689,0.907476842403412,17.436878204345703,9.647257804870604,4.64380407333374,,7.628452777862549,21.759693145751957,5.270188331604004,0.5799999833106995,1.259373426437378,0.3650000095367431,0.0219999998807907,,,58.537086486816406,,14.266851425170898,1.2000000476837158,11.78809928894043,3.5647943019866943,0.9223105311393738,44.03783798217773,,0.6668766140937805,,2.371426105499268,,,2.149447202682495,16.0,3.8848724365234375,7.5,2.880000114440918,2.8690946102142334,2.726188898086548,0.2220000028610229,2.0863630771636963,0.0137999998405575,68.60203552246094,54.20600509643555,0.5353987216949463,,1.0214595794677734,0.5246104001998901,0.0510111823678016,0.0355650596320629,3.657812595367432,2.724437952041626,,13.333647727966309,0.997694730758667,,2.0199999809265137,0.86714106798172,7956.5
2022-11-30,10.899999618530272,2.5921647548675537,23.57280731201172,0.8645828366279602,10.526278495788574,109.27780151367188,5.300000190734863,0.060199998319149,106.67321014404295,2.6384010314941406,8.888822555541992,12.710671424865724,7.226893424987793,49.32365798950195,173.05545043945312,36.161659240722656,7.050000190734863,3.8631887435913086,6.679999828338623,,4.712708950042725,5.277764320373535,2.8589329719543457,26.333702087402344,16.894411087036133,47.28610610961914,22.330415725708008,1.950000047683716,1.333009958267212,,,12.660829544067385,3.4185338020324707,4.271883487701416,13.821316719055176,,3.105107069015503,4.195000171661377,21.57999992370605,0.2529999911785126,2.532409429550171,4.618912220001221,13.372754096984863,7.26480770111084,5.300000190734863,,2.289999961853028,8.007569313049316,13.41285228729248,24.462352752685547,1.1799999475479126,27.63503074645996,3.2628602981567383,,10.300000190734863,,7.199999809265137,7.057172775268555,11.902186393737791,,,23.153059005737305,7.960000038146973,3.1600000858306885,0.957706332206726,18.819171905517575,9.89923858642578,5.14276647567749,,8.075139999389648,24.827075958251957,5.299630641937256,0.5799999833106995,1.3315668106079102,0.492000013589859,0.0209999997168779,,,66.2815170288086,,14.655153274536133,1.5,12.692896842956545,3.682314872741699,0.9588376879692078,34.85132598876953,,0.7455003261566162,,2.5780892372131348,,,2.303597450256348,17.079999923706055,3.826306581497192,6.619999885559082,2.450000047683716,2.951421976089477,3.0371978282928467,0.2790000140666961,1.9031014442443848,0.0116999996826052,70.64323425292969,53.57622909545898,0.5353987216949463,,0.7863332033157349,0.7217675447463989,0.2525760233402252,0.1268341541290283,4.213710308074951,2.724437952041626,,13.333647727966309,0.951647400856018,,2.0199999809265137,0.86714106798172,8363.2001953125
2022-12-30,9.399999618530272,2.608062028884888,23.32017517089844,0.7363691329956055,9.657264709472656,103.96015167236328,4.360000133514404,0.0535000003874301,108.1518096923828,2.661715507507324,8.682329177856445,11.430118560791016,6.77521276473999,46.71603393554688,159.59352111816406,34.51881408691406,7.5,3.7760491371154794,6.199999809265137,,4.7311835289001465,5.327963829040527,2.947221279144287,24.967552185058597,15.932561874389648,48.60483932495117,22.1098690032959,2.4100000858306885,1.2794950008392334,,,12.902498245239258,3.390164375305176,4.0061211585998535,13.383124351501465,,3.0121400356292725,3.950000047683716,28.0,0.2269999980926513,2.2735049724578857,4.481619834899902,12.571261405944824,7.173595428466797,4.099999904632568,,2.5,8.06241512298584,13.619205474853516,23.382570266723636,1.0700000524520874,27.130069732666016,3.2610557079315186,,10.199999809265137,,6.599999904632568,6.567425727844238,12.082521438598633,,,23.14374542236328,8.239999771118164,3.359999895095825,0.9939290285110474,19.651878356933597,10.731447219848633,4.523262977600098,,7.988653659820557,23.60780334472656,5.4519782066345215,0.5799999833106995,1.2673949003219604,0.4239999949932098,0.0186000000685453,,,62.09064483642578,,14.18831729888916,1.3350000381469729,12.73577880859375,3.995703220367432,0.9771013259887696,34.5068359375,,0.7548714280128479,,2.534676313400269,,,2.251637458801269,17.1200008392334,3.8555893898010254,5.960000038146973,2.359999895095825,2.912980318069458,3.20728087425232,0.2460000067949295,1.877726674079895,0.0103000001981854,74.9208755493164,55.400001525878906,0.586796760559082,,0.7146053314208984,0.7348105311393738,0.234050840139389,0.1141507402062416,4.378432750701904,2.724437952041626,,13.333647727966309,0.9746710658073424,,2.0199999809265137,0.8911198377609253,8229.099609375
2023-01-31,11.0,2.7927181720733643,24.058988571166992,1.267399787902832,10.8626708984375,121.86292266845705,5.119999885559082,0.1089999973773956,111.7510223388672,2.661715507507324,8.888822555541992,11.287835121154783,6.594540119171143,55.520389556884766,166.1852264404297,35.83690643310547,7.5,3.679227352142334,6.179999828338623,,5.427341461181641,5.627172470092773,3.264256477355957,27.841175079345703,17.025081634521484,48.36935424804688,25.45674705505371,3.150000095367432,1.4254449605941772,,,12.902498245239258,3.730599164962769,4.291569709777832,14.405572891235352,,3.4118993282318115,5.300000190734863,28.059999465942383,0.2300000041723251,2.443411111831665,5.04059648513794,13.332420349121094,7.714998245239258,5.5,6.934193134307861,3.299999952316284,8.153826713562012,15.157462120056152,25.838361740112305,1.184999942779541,26.120153427124023,3.7171647548675537,,10.0,,6.800000190734863,7.418459892272949,13.705547332763672,,,26.65488815307617,8.119999885559082,3.0799999237060547,0.9221774339675904,20.71773910522461,11.22674560546875,6.027065277099609,,8.161627769470215,27.236818313598636,5.8371262550354,0.5799999833106995,1.471942901611328,0.5080000162124634,0.0182000007480382,,,58.44052505493164,,14.400107383728027,1.5099999904632568,13.24714469909668,4.387439250946045,0.9725354313850404,37.14795684814453,,1.0262924432754517,,2.896902561187744,,,2.495692491531372,18.78499984741211,3.767740488052368,6.900000095367432,2.539999961853028,3.0007567405700684,3.620339870452881,0.301499992609024,2.2743237018585205,0.0098999999463558,86.28946685791016,54.4337272644043,0.548247754573822,,0.94365257024765,0.8316718339920044,0.237615093588829,0.1212534606456756,4.774616718292236,2.724437952041626,,13.517155647277832,0.9669963717460632,,2.0199999809265137,0.8911198377609253,9034.0
2023-02-28,11.0,2.8123276233673096,25.406435012817383,1.3764551877975464,10.21791934967041,129.75076293945312,4.860000133514404,0.1124000027775764,121.01173400878906,2.661715507507324,8.720746040344238,11.382691383361816,6.594540119171143,57.15617370605469,165.34967041015625,34.97727966308594,8.300000190734863,3.708273887634277,6.099999904632568,,6.191519260406494,5.6543731689453125,3.252217054367065,26.475027084350582,17.38925552368164,49.499698638916016,25.867944717407227,3.0,1.3573349714279177,,,12.902498245239258,3.3286969661712646,4.291569709777832,14.825506210327148,,3.746581792831421,6.070000171661377,30.040000915527344,0.209999993443489,2.9240024089813232,4.942530155181885,13.733242988586426,7.985699653625488,5.300000190734863,6.884306907653809,2.619999885559082,8.35492992401123,15.410711288452148,25.09302520751953,1.2100000381469729,28.59554100036621,4.006909370422363,,9.140000343322754,,5.659999847412109,7.346202373504639,14.471975326538086,,,27.09261703491211,8.100000381469727,3.299999952316284,0.904841423034668,19.77029037475586,11.410188674926758,6.190092086791992,,8.184388160705566,27.29922103881836,6.12812614440918,0.5799999833106995,1.6524261236190796,0.5080000162124634,0.0160000007599592,,,53.90201950073242,,13.930153846740724,1.5,13.172526359558104,4.387439250946045,0.9771013259887696,39.90391159057617,,1.0575741529464722,,3.366755962371826,,,2.729332208633423,17.399999618530273,3.75797963142395,4.699999809265137,2.490000009536743,3.3122780323028564,3.498851776123047,0.3980000019073486,2.302517890930176,0.0086000002920627,93.37154388427734,55.76810836791992,0.548247754573822,,0.9140704870224,0.7982714176177979,0.2464156001806259,0.1253121346235275,4.500291347503662,2.724437952041626,,13.517155647277832,0.9669963717460632,,2.0199999809265137,0.8911198377609253,9394.599609375
