Date,ALTR.LS,BCP.LS,BFCPY.LS,BGNVA.LS,BMENY.LS,BMENZ.LS,BSLBN.LS,BSLSM.LS,BTGNV.LS,BTRVB.LS,COR.LS,DIEDT.LS,EDP.LS,EDPR.LS,EGL.LS,ESON.LS,FCP.LS,GALP.LS,GLINT.LS,JMT.LS,MAR.LS,MLFMV.LS,MRL.LS,NBA.LS,NVG.LS,OTEY.LS,OTRVG.LS,PTFCPCOM0018.LS,PTFCPZOM0011.LS,PTGNVKOM0008.LS,PTMENWOM0015.LS,PTOTE3OE0025.LS,PTSCPAOM0007.LS,PTSINCOM0001.LS,PTSLBOOM0006.LS,PTVAACOM0009.LS,PTVAIAOM0003.LS,SCP.LS,SCT.LS,SEM.LS,SLBEN.LS,SNG.LS,VAF.LS
2023-04-28,3.5740599632263184,0.2211300432682037,,,,,,,,,9.742562294006348,,4.4619317054748535,18.79889297485352,1.8267226219177248,6.804466247558594,1.059999942779541,10.87601089477539,0.2189106196165084,21.636293411254883,1.190000057220459,1.5,7.23364782333374,3.77036190032959,2.78093695640564,,,,,,,,,,,,,0.7850000262260437,4.067753314971924,12.26483917236328,3.829999923706055,0.631479024887085,0.800000011920929
2023-05-31,3.939133882522583,0.1951259076595306,,,,,,,,,9.543427467346191,,4.071065902709961,17.799535751342773,1.7810862064361572,7.630722999572754,1.100000023841858,9.793356895446776,0.2294183224439621,21.854293823242188,1.100000023841858,1.690000057220459,7.188563823699951,3.8586037158966064,2.800920248031616,,,,,,,,,,,,,0.7350000143051147,4.103911399841309,12.29201889038086,3.799999952316284,1.0024728775024414,0.7649999856948853
2023-06-30,3.973503828048706,0.2084127068519592,,,,,,,,,9.378551483154297,,3.99432110786438,17.52651023864746,2.175483226776123,7.3391032218933105,1.090000033378601,10.608810424804688,0.252258688211441,24.42880249023437,1.315000057220459,2.200000047683716,7.376499652862549,3.587472438812256,2.82457971572876,,,,,,,,,,,,,0.7699999809265137,6.160869598388672,12.483782768249512,3.630000114440918,1.341892957687378,0.7599999904632568
2023-07-31,4.078521728515625,0.2356506139039993,,,,,,,,,9.989563941955566,,3.792641878128052,16.640363693237305,2.4225873947143555,7.387706279754639,1.1699999570846558,11.974496841430664,0.2653387784957886,23.964229583740234,1.2649999856948853,1.5,8.034276962280273,3.488245248794556,2.901017904281616,,,,,,,,,,,,,0.8399999737739563,4.265217304229736,12.656368255615234,3.549999952316284,1.25,0.7900000214576721
2023-08-31,4.342021465301514,0.2442870289087295,,,,,,,,,9.81498908996582,,3.753376483917236,16.19489860534668,2.781130075454712,7.387706279754639,1.2300000190734863,12.851253509521484,0.2858931720256805,22.74472427368164,1.3200000524520874,1.5,7.799356460571289,3.698944568634033,3.070274591445923,,,,,,,,,,,,,0.8399999737739563,5.213043689727783,12.84813117980957,3.450000047683716,1.25,0.7599999904632568
2023-09-29,4.091887474060059,0.247134193778038,,,,,,,,,9.436742782592772,,3.51243257522583,14.863286018371582,3.3189444541931152,7.387706279754639,1.25,14.201622009277344,0.3531621396541595,20.576717376708984,1.2450000047683716,1.5,7.517452239990234,3.745766878128052,3.2468106746673584,,,,,,,,,,,,,0.8799999952316284,5.213043689727783,13.039895057678224,3.369999885559082,1.0099999904632568,0.7749999761581421
2023-10-31,4.3611159324646,0.2748466432094574,,,,,,,,,8.893620491027832,,3.542773723602295,14.551937103271484,2.9749372005462646,7.144689559936523,1.1200000047683716,14.373579025268556,0.3456878364086151,21.080005645751957,1.2999999523162842,1.5,7.423484325408935,4.1203436851501465,3.421526908874512,,,,,,,,,,,,,0.8849999904632568,5.165651798248291,12.809779167175291,3.049999952316284,0.8999999761581421,0.7350000143051147
2023-11-30,4.54442024230957,0.2924990653991699,,,,,,,,,8.777237892150879,,3.914898872375488,16.04640769958496,3.5805838108062744,7.387706279754639,1.1100000143051147,13.812190055847168,0.3718479871749878,21.97043800354004,1.2699999809265137,1.5,8.891871452331543,4.135951042175293,3.430626630783081,,,,,,,,,,,,,0.8999999761581421,5.307826042175293,13.001543045043944,3.059999942779541,0.8999999761581421,0.7699999809265137
2023-12-29,4.391666412353516,0.2604209780693054,,,,,,,,,8.95096206665039,,4.0648193359375,17.746849060058594,3.837378263473511,6.901672840118408,1.1699999570846558,13.493563652038574,0.328870564699173,22.299510955810547,1.5299999713897705,1.2999999523162842,9.718575477600098,4.182773113250732,3.2286109924316406,,,,,,,,,,,,,0.9850000143051147,4.73913049697876,12.84813117980957,2.880000114440918,0.8999999761581421,0.7900000214576721
2024-01-31,4.315289974212647,0.2563400268554687,,,,,,,,,9.254549980163574,,3.696264266967773,14.417817115783691,5.164956092834473,7.387706279754639,1.1299999952316284,14.783242225646973,0.328870564699173,20.402502059936523,1.600000023841858,1.2999999523162842,9.228321075439451,4.135951042175293,3.476125717163086,,,,,,,,,,,,,0.959999978542328,4.73913049697876,13.711066246032717,2.950000047683716,0.8999999761581421,0.9900000095367432
2024-02-29,4.305742740631104,0.2533979415893554,,,,,,,,,9.244756698608398,,3.2830889225006104,12.065940856933594,5.504117965698242,7.19329309463501,1.1399999856948853,14.737722396850586,0.3307391703128814,21.40907859802246,1.600000023841858,1.399999976158142,8.459293365478516,5.228466033935547,3.4197068214416504,,,,,,,,,,,,,0.9800000190734864,5.213043689727783,13.250834465026855,2.799999952316284,0.5,0.9399999976158142
2024-03-28,4.993134021759033,0.296674907207489,,,,,,,,,9.626690864562988,,3.2215144634246826,12.018041610717772,4.665903091430664,6.804466247558594,1.149999976158142,15.491299629211426,0.3512935638427734,17.789278030395508,1.6150000095367432,1.399999976158142,9.612833976745604,5.072392463684082,3.6854214668273926,,,,,,,,,,,,,0.949999988079071,5.0234785079956055,14.286355018615724,2.6600000858306885,0.6499999761581421,0.9100000262260436
2024-04-30,4.940625190734863,0.3118597865104675,,,,,,,,,9.381861686706545,,3.1465542316436768,12.329389572143556,3.945910215377808,7.19329309463501,1.350000023841858,20.432531356811523,0.3793223202228546,18.728103637695312,1.5950000286102295,1.2999999523162842,10.093476295471191,5.072392463684082,3.7782392501831055,,,,,,,,,,,,,1.0199999809265137,5.0234785079956055,15.24517059326172,2.869999885559082,0.7200000286102295,0.9700000286102296
2024-05-31,5.034999847412109,0.3527641296386719,,,,,,,,,9.579999923706056,,3.5163280963897705,14.556336402893066,4.007999897003174,6.221226692199707,1.2999999523162842,19.53734588623047,0.4054824709892273,20.57999992370605,1.7549999952316284,1.5,10.679669380187988,5.813742160797119,3.6526618003845215,,,,,,,,,,,,,0.9449999928474426,4.976087093353272,14.919174194335938,3.069999933242798,0.6499999761581421,1.0399999618530271
2024-06-28,5.385000228881836,0.3366000056266784,,,,,,,,,9.010000228881836,,3.2976768016815186,12.90490436553955,3.441999912261963,6.199999809265137,1.149999976158142,19.94700813293457,0.492000013589859,18.25,1.5800000429153442,1.2000000476837158,10.21789836883545,5.5,3.7359695434570312,,,,,,,,,,,,,0.8999999761581421,5.150000095367432,14.380000114440918,3.299999952316284,1.5,1.1399999856948853
2024-07-31,5.025000095367432,0.3898000121116638,,,,,,,,,9.100000381469728,,3.581357955932617,14.180561065673828,3.625999927520752,6.099999904632568,1.149999976158142,19.678956985473636,0.4959999918937683,16.149999618530273,1.590000033378601,1.100000023841858,10.512645721435549,5.849999904632568,3.605220317840576,,,,,,,,,,,,,0.8999999761581421,5.5,14.960000038146973,3.2100000381469727,1.0,1.1100000143051147
2024-08-30,4.915999889373779,0.4158999919891357,,,,,,,,,8.979999542236328,,3.5775880813598637,14.30911636352539,3.068000078201294,6.050000190734863,1.2000000476837158,19.25880241394043,0.4900000095367431,16.739999771118164,1.6200000047683716,1.100000023841858,11.003890991210938,5.849999904632568,3.547536849975586,,,,,,,,,,,,,0.8999999761581421,5.050000190734863,14.4399995803833,3.4100000858306885,1.0,1.0700000524520874
2024-09-30,5.019999980926514,0.4054000079631805,,,,,,,,,8.850000381469727,,3.8659818172454834,15.53532886505127,2.565999984741211,5.949999809265137,1.2000000476837158,17.246688842773438,0.4959999918937683,17.639999389648438,1.7799999713897705,2.319999933242798,11.131614685058594,5.800000190734863,3.545614004135132,,,,,,,,,,,,,1.0,5.5,14.4399995803833,3.259999990463257,1.0,1.0700000524520874
2024-10-31,4.973999977111816,0.4634000062942505,,,,,,,,,8.380000114440918,,3.404175043106079,12.242353439331056,2.559999942779541,5.400000095367432,1.190000057220459,16.08664321899414,0.4959999918937683,17.8700008392334,1.7599999904632568,1.5,10.11964988708496,5.900000095367432,3.399482488632202,,,,,,,,,,,,,1.0199999809265137,5.5,14.760000228881836,3.200000047683716,1.0,1.059999942779541
2024-11-29,4.980000019073486,0.4478000104427337,,,,,,,,,8.319999694824219,,3.225106954574585,10.956807136535645,2.609999895095825,5.099999904632568,1.1200000047683716,15.53499984741211,0.4819999933242798,18.440000534057617,1.6799999475479126,1.2599999904632568,9.399999618530272,5.800000190734863,3.297574996948242,,,,,,,,,,,,,0.9850000143051147,5.199999809265137,13.779999732971191,3.3399999141693115,1.0,1.0299999713897705
2024-12-31,5.329999923706055,0.4647000133991241,,,,,,,,,8.050000190734863,,2.913151979446411,9.928370475769045,2.9140000343322754,4.420000076293945,1.100000023841858,15.949999809265137,0.4880000054836273,18.450000762939453,1.7450000047683716,1.2000000476837158,10.170000076293944,5.900000095367432,3.451397657394409,,,,,,,,,,,,,0.9100000262260436,5.449999809265137,14.18000030517578,3.25,1.0,1.0199999809265137
2025-01-31,5.760000228881836,0.5054000020027161,,,,,,,,,8.449999809265137,,2.861316442489624,8.934544563293457,2.885999917984009,4.5,1.1100000143051147,16.209999084472656,0.5,19.049999237060547,1.75,1.2000000476837158,10.4399995803833,5.949999809265137,3.5299999713897705,,,,,,,,,,,,,0.9700000286102296,5.25,15.020000457763672,3.200000047683716,0.800000011920929,1.0299999713897705
2025-02-28,6.054999828338623,0.5365999937057495,,,,,,,,,8.199999809265137,,2.931058645248413,8.489547729492188,2.990000009536743,4.800000190734863,1.0399999618530271,15.895000457763672,0.4979999959468841,20.76000022888184,1.7899999618530271,1.2000000476837158,10.210000038146973,7.300000190734863,3.257999897003174,,,,,,,,,,,,,0.9700000286102296,5.400000095367432,15.039999961853027,3.130000114440918,0.800000011920929,1.0099999904632568
2025-03-31,5.96999979019165,0.557200014591217,,,,,,,,,8.0,,2.93294358253479,7.624276638031006,3.400000095367432,4.599999904632568,1.0,16.229999542236328,0.5249999761581421,19.600000381469727,1.8799999952316284,1.1399999856948853,10.43000030517578,7.199999809265137,3.2739999294281006,,,,,,,,,,,,,0.959999978542328,5.0,15.279999732971191,3.299999952316284,1.0,1.0099999904632568
2025-04-30,6.072999954223633,0.5637999773025513,,,,,,,,98.0,7.610000133514404,,3.2760002613067627,8.255000114440918,3.492000102996826,4.599999904632568,1.0,13.635000228881836,0.5550000071525574,21.31999969482422,1.815000057220459,1.2999999523162842,9.979999542236328,7.849999904632568,3.345999956130981,,,,,,,,102.5,,,,,0.949999988079071,5.449999809265137,16.489999771118164,3.701499938964844,1.2000000476837158,1.0
