Date,MDLZD.BA,MDT.BA,MELI.BA,MELIC.BA,MELID.BA,META.BA,METAC.BA,METAD.BA,METRD.BA,MFG.BA,MGC9D.BA,MGC9O.BA,MGCHD.BA,MGCHO.BA,MGCJD.BA,MGCJO.BA,MGCLX.BA,MGCMD.BA,MGCMO.BA,MGCND.BA,MGCNO.BA,MGCOC.BA,MGCOD.BA,MGCOO.BA,MGLU3.BA,MIRG.BA,ML5X.BA,MMC.BA,MMM.BA,MMMD.BA,MO.BA,MOD.BA,MOLA.BA,MOLI.BA,MORI.BA,MOS.BA,MOSD.BA,MR35O.BA,MR39D.BA,MR39O.BA,MRCKO.BA,MRCLD.BA,MRCLO.BA,MRCOO.BA,MRCPO.BA,MRCRO.BA,MRCUD.BA,MRCYD.BA,MRCYO.BA,MRK.BA,MRKD.BA,MRNA.BA,MRNAD.BA,MRVLD.BA,MSFT.BA,MSFTC.BA,MSFTD.BA,MSI.BA,MSSFD.BA,MSSFO.BA,MSTR.BA,MSTRD.BA,MTC1D.BA,MU.BA,MUD.BA,MUFG.BA,MUX.BA,MUXD.BA,NEM.BA,NFLX.BA,NFLXD.BA,NG.BA,NGG.BA,NIO.BA,NIOD.BA,NKE.BA,NKED.BA,NMR.BA,NOKA.BA,NPCAO.BA,NTCO3.BA,NTES.BA,NU.BA,NUD.BA,NUE.BA,NVDA.BA,NVDAC.BA,NVDAD.BA,NVS.BA,NVSD.BA,NXE.BA,OEST.BA,OLC4O.BA,ORCL.BA,ORCLD.BA,ORLY.BA,OT41D.BA,OT42D.BA,OT42O.BA,OXY.BA,OXYD.BA,OZC3D.BA,OZC3O.BA,PAAS.BA,PAASD.BA,PAC.BA,PAGS.BA,PAGSD.BA,PAMP.BA,PAMPC.BA,PAMPD.BA,PANW.BA,PANWD.BA,PATA.BA,PBI.BA,PBR.BA,PBRC.BA,PBRD.BA,PBY26.BA,PCAR.BA,PCARD.BA,PECID.BA,PECIO.BA,PEPC.BA,PEPD.BA,PETR3.BA,PETRD.BA,PFED.BA,PGD.BA,PHG.BA,PINS.BA,PINSD.BA,PKS.BA,PLC1D.BA,PLC1O.BA,PLC2D.BA,PLC2O.BA,PLC3D.BA,PLC3O.BA,PLTR.BA,PLTRC.BA,PN34D.BA,PN35D.BA,PN35O.BA,PN36D.BA,PN36O.BA,PN37D.BA,PN38C.BA,PN38D.BA,PN38O.BA,PN40O.BA,PNDCC.BA,PNDCD.BA,PNDCO.BA,PNIZF.BA,PNXCD.BA,PNXCO.BA,PNZCO.BA,POLL.BA,PQCRD.BA,PQCRO.BA,PQCSD.BA,PQCSO.BA,PRIO3.BA,PSX.BA,PUC2O.BA,PYPL.BA,PYPLD.BA,PZCGD.BA,PZCGO.BA,QCOM.BA,QCOMD.BA,QQQ.BA,QQQB.BA,QQQC.BA,QQQD.BA,RACE.BA,RACED.BA,RBLX.BA,RBLXD.BA,RCCJO.BA,RCCMD.BA,RCCMO.BA,RENT3.BA,RICH.BA,RIGO.BA,RIOT.BA,RIOTD.BA,ROKU.BA,ROKUD.BA,ROSE.BA,ROST.BA,ROSTD.BA,RTX.BA,RUCAD.BA,RUCDC.BA,RUCDD.BA,RUCDO.BA,RVS1O.BA,RZ9AO.BA,RZ9BD.BA,RZ9BO.BA,RZABD.BA,RZABO.BA,S10N5.BA,S12S5.BA,S16Y5.BA,S18J5.BA,S28A5.BA,S28N5.BA,S29G5.BA,S2A5X.BA,S2J5X.BA,S2S5X.BA,S2Y5X.BA,S30J5.BA,S30S5.BA,S30Y5.BA,S31L5.BA,S31O5.BA,SAMI.BA,SAN.BA,SAP.BA,SATLD.BA,SBS.BA,SBSP3.BA,SCCO.BA,SDA.BA,SE.BA,SED.BA,SEMI.BA,SFN7X.BA,SG5X.BA,SHEL.BA,SHOP.BA,SHOPD.BA,SIC1D.BA,SIC1O.BA,SID.BA,SJ5X.BA,SL5X.BA,SLB.BA,SLBD.BA,SNA.BA,SNAP.BA,SNAPD.BA,SNOW.BA,SNS9O.BA,SNSBD.BA,SNSBO.BA,SNSDD.BA,SNSDO.BA,SO5X.BA,SONY.BA,SONYD.BA,SPGI.BA,SPGID.BA,SPOT.BA,SPOTD.BA,SPY.BA,SPYB.BA,SPYC.BA,SPYD.BA,SS5X.BA,STCED.BA,STLA.BA,STLAD.BA,STNE.BA,SUPV.BA,SUZ.BA,SUZB3.BA,SWKS.BA,SY5X.BA,SYY.BA,T.BA,T13F6.BA,T15E7.BA,T30E6.BA,T30J6.BA,T641D.BA,TCOM.BA,TE6X.BA,TE7X.BA,TECO2.BA,TECOD.BA,TEFO.BA,TEN.BA,TEND.BA,TF6X.BA,TGN4D.BA,TGNO4.BA,TGSU2.BA,TGSUD.BA,TGT.BA,TGTD.BA,TIMB.BA,TIMS3.BA,TJ6X.BA,TLCFO.BA,TLCHO.BA,TLCLO.BA,TLCMD.BA,TLCMO.BA,TLCOD.BA,TLCOO.BA,TMO.BA,TMUS.BA,TMUSD.BA,TRAN.BA,TRAND.BA,TRIP.BA,TRVV.BA,TSC3D.BA,TSC3O.BA,TSLA.BA,TSLAC.BA,TSMD.BA,TTC7D.BA,TTC7O.BA,TTC8D.BA,TTC8O.BA,TTC9D.BA,TTC9O.BA,TTCAC.BA,TTCAD.BA,TTCAO.BA,TTD26.BA,TTD6X.BA,TTE.BA,TTJ26.BA,TTJ6X.BA,TTM26.BA,TTM6X.BA,TTS26.BA,TTS6X.BA,TTS6Z.BA,TV.BA,TWLO.BA,TX26X.BA,TX28.BA,TXAR.BA,TXARD.BA,TXM6X.BA,TXN.BA,TXND.BA,TXO6X.BA,TXRD.BA,TXY5X.BA,TZV25.BA,TZV26.BA,TZVD5.BA,TZX25.BA,TZX26.BA,TZX27.BA,TZX5X.BA,TZX6X.BA,TZXM6.BA,TZXM7.BA,TZXO5.BA,TZXO6.BA,TZXY5.BA,UAL.BA,UALD.BA,UBER.BA,UGP.BA,UL.BA,ULD.BA,UNH.BA,UNHD.BA,UNP.BA,UNPD.BA,UPST.BA,UPSTD.BA,URBN.BA,USB.BA,V.BA,VALE.BA,VALE3.BA,VALED.BA,VALO.BA,VALOD.BA,VBC1C.BA,VBC1D.BA,VBC1O.BA,VD.BA,VEA.BA,VEAD.BA,VIST.BA,VISTC.BA,VISTD.BA,VIV.BA,VIVT3.BA,VOD.BA,VRSN.BA,VSCLD.BA,VSCLO.BA,VSCOO.BA,VSCRO.BA,VSCTC.BA,VSCTD.BA,VSCTO.BA,VSCUC.BA,VSCUD.BA,VSCUO.BA,VZ.BA,VZD.BA,WBA.BA,WBAD.BA,WEGE3.BA,WFC.BA,WFCD.BA,WMT.BA,WMTD.BA,X.BA,XD.BA,XLB.BA,XLBD.BA,XLC.BA,XLCD.BA,XLE.BA,XLED.BA,XLF.BA,XLFD.BA,XLI.BA,XLID.BA,XLK.BA,XLKD.BA,XLP.BA,XLPD.BA,XLRE.BA,XLRED.BA,XLV.BA,XLVD.BA,XLY.BA,XLYD.BA,XMC1D.BA,XMC1O.BA,XOM.BA,XOMD.BA,XP.BA,XPD.BA,XROX.BA,XYZ.BA,XYZD.BA,YELP.BA,YFCJC.BA,YFCJD.BA,YFCJO.BA,YFCLD.BA,YM34C.BA,YM34D.BA,YM34O.BA,YM35D.BA,YM35O.BA,YMCHD.BA,YMCID.BA,YMCOO.BA,YMCQD.BA,YMCQO.BA,YMCVD.BA,YMCVO.BA,YMCWO.BA,YMCXD.BA,YMCXO.BA,YMCYD.BA,YMCYO.BA,YPFD.BA,YPFDC.BA,ZM.BA,ZZC1D.BA,ZZC1O.BA,^MERV,A3.BA,AAL.BA,AALD.BA,AAP.BA,AAPL.BA,AAPLB.BA,AAPLC.BA,AAPLD.BA,ABBV.BA,ABBVD.BA,ABEV.BA,ABEV3.BA,ABEVD.BA,ABNB.BA,ABNBD.BA,ABT.BA,ACND.BA,ADBE.BA,ADBED.BA,ADGO.BA,ADGOD.BA,ADI.BA,ADID.BA,ADP.BA,AEG.BA,AEM.BA,AFC9O.BA,AIG.BA,AKO-B.BA,AL29.BA,ALUA.BA,ALUAD.BA,AMAT.BA,AMATD.BA,AMDD.BA,AMGND.BA,AMX.BA,AMXD.BA,AMZN.BA,AMZNC.BA,AMZND.BA,ANF.BA,ANFD.BA,ARCO.BA,ARKK.BA,ARM.BA,ASR.BA,AUSO.BA,AVGO.BA,AVY.BA,AXP.BA,AXPD.BA,AZN.BA,AZND.BA,BA-C.BA,BA-CD.BA,BA37D.BA,BABA.BA,BAD.BA,BAK.BA,BB.BA,BB37D.BA,BBAR.BA,BBARC.BA,BBARD.BA,BBD.BA,BBDC3.BA,BBDD.BA,BBV.BA,BBVD.BA,BCS.BA,BHIP.BA,BHP.BA,BIDU.BA,BIIB.BA,BIIBD.BA,BIOX.BA,BIOXD.BA,BITF.BA,BITFD.BA,BK.BA,BKNG.BA,BKR.BA,BMA-D.BA,BMA.BA,BMY.BA,BNA26.BA,BNA6D.BA,BNG.BA,BOLT.BA,BP.BA,BPA11.BA,BPAT.BA,BPCJD.BA,BPD7C.BA,BPD7D.BA,BPJ25.BA,BPJ5C.BA,BPJ5D.BA,BPOA7.BA,BPOB7.BA,BPOC7.BA,BPOD7.BA,BPY6C.BA,BRFS.BA,BRFSD.BA,BRKB.BA,BRKBD.BA,BSBR.BA,BYCHC.BA,BYCHD.BA,BYCHO.BA,BYCIO.BA,BYMA.BA,BYMAC.BA,BYMAD.BA,C-D.BA,C.BA,CAAP.BA,CAC8D.BA,CAC8O.BA,CACAO.BA,CADO.BA,CAH.BA,CAPX.BA,CARC.BA,CARP.BA,CAT.BA,CATD.BA,CCL.BA,CCLD.BA,CDE.BA,CECO2.BA,CELU.BA,CEPU.BA,CEPUD.BA,CGPA2.BA,CIC7O.BA,CL.BA,CLD.BA,COIN.BA,COIND.BA,COME.BA,COMED.BA,COST.BA,CP32D.BA,CP32O.BA,CP35O.BA,CP36D.BA,CP37D.BA,CRCJD.BA,CRCJO.BA,CRE3W.BA,CRES.BA,CRESD.BA,CRM.BA,CS38D.BA,CS38O.BA,CS44D.BA,CS44O.BA,CS47D.BA,CS47O.BA,CSCO.BA,CSCOD.BA,CSNA3.BA,CTIO.BA,CVH.BA,CVS.BA,CVSD.BA,CVX.BA,CVXD.BA,CWC6D.BA,CX.BA,D16E6.BA,DAL.BA,DD.BA,DE.BA,DEC1O.BA,DEC2D.BA,DEC2O.BA,DED.BA,DEO.BA,DESP.BA,DESPD.BA,DGCE.BA,DGCU2.BA,DHR.BA,DHS9O.BA,DHSBD.BA,DIA.BA,DIAD.BA,DISN.BA,DISND.BA,DJN3D.BA,DJNJ3.BA,DNC3D.BA,DNC3O.BA,DOCU.BA,DOCUD.BA,DOME.BA,DOW.BA,DOWD.BA,E.BA,EA.BA,EAC1O.BA,EAD.BA,EBAY.BA,EBAYD.BA,EBR.BA,ECOG.BA,ECOGD.BA,EDN.BA,EDND.BA,EEM.BA,EFX.BA,ELP.BA,EQNR.BA,ERIC.BA,ERJ.BA,ERJD.BA,ETHA.BA,ETHAD.BA,ETSY.BA,EWZ.BA,EWZC.BA,EWZD.BA,F.BA,FCX.BA,FD.BA,FDX.BA,FDXD.BA,FERR.BA,FIPL.BA,FMX.BA,FMXD.BA,FOS2O.BA,FXI.BA,FXID.BA,GAMI.BA,GARO.BA,GBAN.BA,GCDI.BA,GCLA.BA,GD29.BA,GD35.BA,GD35X.BA,GD38.BA,GD41.BA,GD46.BA,GE.BA,GFI.BA,GGAL.BA,GGALC.BA,GGALD.BA,GGB.BA,GGBD.BA,GILD.BA,GILDD.BA,GLD.BA,GLDD.BA,GLOB.BA,GLOBD.BA,GLW.BA,GM.BA,GN40O.BA,GN47D.BA,GN48D.BA,GOGLC.BA,GOGLD.BA,GOLD.BA,GOLDD.BA,GOOGL.BA,GPRK.BA,GPRKD.BA,GRIM.BA,GRMN.BA,GS.BA,GSD.BA,GSK.BA,GSKD.BA,GT.BA,GYC4D.BA,GYC4O.BA,HAL.BA,HAPV3.BA,HARG.BA,HAVA.BA,HD.BA,HDB.BA,HDD.BA,HJCEO.BA,HJCHD.BA,HJCHO.BA,HL.BA,HMC.BA,HMY.BA,HMYD.BA,HOG.BA,HON.BA,HPQ.BA,HSBC.BA,HSY.BA,HWM.BA,IBB.BA,IBBD.BA,IBITC.BA,IBITD.BA,IBMD.BA,IBN.BA,IEB.BA,IEUR.BA,IFF.BA,INFY.BA,ING.BA,INTC.BA,INTCD.BA,INTR.BA,INVJ.BA,IP.BA,IRCFD.BA,IRCFO.BA,IRCHD.BA,IRCHO.BA,IRCID.BA,IRCIO.BA,IRCJD.BA,IRCJO.BA,IRCLO.BA,IRCND.BA,IRCNO.BA,IRCOD.BA,IRCOO.BA,IRCPD.BA,IRCPO.BA,IRS2W.BA,IRSA.BA,IRSAD.BA,ISRG.BA,ITUB.BA,ITUB3.BA,ITUBD.BA,IVE.BA,IVED.BA,IVWD.BA,IWM.BA,IWMD.BA,JBSS3.BA,JD.BA,JDD.BA,JNJ.BA,JNJD.BA,JOYY.BA,JPMD.BA,KB.BA,KEP.BA,KGC.BA,KMB.BA,KO.BA,KOC.BA,KOFM.BA,LACD.BA,LAR.BA,LARD.BA,LECBO.BA,LECDO.BA,LECED.BA,LECGD.BA,LECGO.BA,LECHD.BA,LECHO.BA,LECIO.BA,LEDE.BA,LMS7O.BA,LMS9O.BA,LMT.BA,LMTD.BA,LND.BA,LOC2D.BA,LOC2O.BA,LOC3D.BA,LOC3O.BA,LOMA.BA,LOMAD.BA,LRCX.BA,LRCXD.BA,LREN3.BA,LVS.BA,LYG.BA,M31L5.BA,MA.BA,MAD.BA,MCD.BA,MCDD.BA,MDLZ.BA
2022-05-31,,5284.0751953125,2760.5,,6.625,,,8.278703689575195,,492.90283203125,,,,,,,,,,,,,,,,3478.14892578125,,8844.380859375,6309.69775390625,,2850.220947265625,12.138294219970703,1399.4652099609375,98.08513641357422,12.300000190734863,,,,,,,,,,,,,,,3879.383056640625,18.32514953613281,,,,5739.76513671875,,9.119407653808594,8876.8779296875,,,,,,,,,,,4736.97705078125,2615.0,4.199999809265137,4731.5,7837.4501953125,,,8377.89453125,,812.8809204101562,1009.0338745117188,,,,,,14563.7861328125,165.19931030273438,,0.8134670853614807,4699.64697265625,,,44.900001525878906,,5111.60546875,,,,,,,,,,1556.3243408203125,,15807.3408203125,,,200.8500061035156,,,,,40.3095703125,94.29920959472656,,,,,99.2142562866211,,,,,,,,11.231523513793944,9.280336380004885,65.8252182006836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.899999618530277,,,,,,,,2259.5,11.199999809265137,,,2712.14306640625,12.511406898498535,3262.475830078125,,,,,,,,,,,,,168.90834045410156,,,,,10.550000190734863,4609.67529296875,,1599.0516357421875,,,,,,,,,,,,,,,,,,,,,,,,,,,105.75,2727.99169921875,3521.830078125,,4199.556640625,,6033.3515625,,,,0.5267320275306702,,,6248.88232421875,,0.3549999892711639,,,7595.2509765625,,,3208.224609375,,7436.1240234375,2994.0,,,,,,,,,782.6849365234375,,,,,4.099999904632568,4355.939453125,,,,,,,,,72.75677490234375,2369.622314453125,,,,152.39678955078125,1490.552734375,,,,,,,,,222.3500061035156,,,,32.121971130371094,,,90.61042785644533,282.1499938964844,,8571.3798828125,,1938.427490234375,,,,,,,,,,5456.9267578125,,,54.5,,2621.0,,,,3555.166748046875,,,,,,,,,,,,,,2643.05322265625,,,,,,,,115.26394653320312,,,,100.76346588134766,,,7408.44189453125,,,,,,,,,,,,,,,,,,,,,638.4476928710938,3224.022216796875,,,,,,,,2234.0,11047.6689453125,7349.70703125,1907.79248046875,,,31.80636405944824,,,,,11.889628410339355,,,,,,2256.362548828125,,3507.37939453125,6138.5,,,,,,,,,,,5380.22900390625,,,,,1934.7509765625,,1512.5645751953125,1.9082428216934204,1773.4447021484375,8.88895320892334,,,,,9096.96875,,3718.734619140625,,,,,,,,,,,,,,,,4033.8681640625,8.636448860168457,,,3652.797607421875,,,3111.0,,,,,,,,,,,,,,,,,,,,,,945.8499755859376,,,,,92288.0,,,,,3147.41796875,,,7.370028018951416,,,1849.605712890625,,,,,6189.40478515625,,4005.0,,4683.23681640625,,11419.2099609375,,7628.125,1144.156005859375,3894.544921875,,2474.68603515625,,,83.33411407470703,,4963.2958984375,,,,4343.34619140625,,176.0749969482422,,0.8500000238418579,6200.0,,3299.60888671875,926.0,,554.8479614257812,135.0,,12026.10546875,7119.4853515625,,213.050048828125,32.2975959777832,258.70880126953125,,,2245.95166015625,,,425.0,,162.6472930908203,,,889.690673828125,,3.6568682193756095,1045.2679443359375,,1833.6488037109373,7.117533683776856,6983.90869140625,2728.5,3231.5,,,15.425000190734863,,,4934.22607421875,,,,279.2677917480469,5276.537109375,,,4794.4873046875,4.300000190734863,1361.6944580078125,,63.66814804077149,,,,,,,,,,,,2039.4925537109373,,3029.5,,1517.567626953125,,,,,23.6693115234375,,,,3754.262939453125,,,,,40.0,3989.518798828125,293.599365234375,1.8799999952316284,,9083.5458984375,,,,812.5,33.99882888793945,30.99987030029297,80.53012084960938,,47.11125183105469,,5563.33642578125,,,,9.044836044311523,,8210.533203125,,,,,,,,,109.22648620605467,,5689.466796875,,,,,,,1898.1839599609373,,,277.9723815917969,687.0,,,4591.2265625,10.442999839782717,,979.9888916015624,,,2884.7392578125,7547.46484375,,,,,6496.7353515625,1991.5,9.399999618530272,,47.79360580444336,,,,3484.013671875,,1939.506591796875,,,,,,,,14.0,,,1635.52880859375,,,,5169.51611328125,,7559.6953125,,,61.09999847412109,,1805.5,,,,857.8382568359375,2268.0,,,,,3727.0,,,,8239.806640625,,4748.50634765625,,2.422746419906616,16.79480743408203,7801.66650390625,,,,,11.151058197021484,31.0,99.41861724853516,3.2300000190734863,160.75,,,,,,,16499.677734375,2588.513427734375,184.68333435058597,,0.799719512462616,4921.58251953125,,3405.747802734375,,,,,11.0,1808.7415771484373,,,,,,2.0155820846557617,554.1902465820312,9.525185585021973,415.6733093261719,,,86.62828826904297,7091.92236328125,5310.33740234375,,2913.267333984375,,,,,,,113.70855712890624,146.88427734375,8007.33935546875,5699.65966796875,,,,,1011.476806640625,5264.23583984375,717.9691772460938,3.502219915390014,2465.75390625,5134.56884765625,8209.9501953125,3552.984130859375,,1469.6668701171875,,,,,,3911.339111328125,,,64.0951156616211,4035.078857421875,787.7696533203125,1872.80078125,8.49064826965332,19.72002601623535,24.399999618530277,2512.449951171875,,,,,,,,,,,,,,,,,88.91285705566406,,,1040.8218994140625,,,,,,3920.0,,,5922.00341796875,,7548.03662109375,,,8.064842224121094,4362.31982421875,1977.9818115234373,968.8548583984376,4660.05517578125,2677.562744140625,,5893.3623046875,,,,,,,,,,,,67.44338989257812,,,4616.95751953125,,,,,,,223.5766143798828,,,,,3747.889892578125,230.19650268554688,,,,6654.82763671875,,
2022-06-30,,5693.1865234375,2696.0,,5.449999809265137,,,6.636234760284424,,567.8880615234375,,,,,,,,,,,,,,,,3158.237060546875,,9660.32421875,6558.64697265625,,2659.017333984375,9.411981582641602,1659.4266357421875,104.95733642578124,12.550000190734863,,,,,,,,,,,,,,,4693.41259765625,17.928773880004883,,,,6540.73291015625,,8.500591278076172,10269.4453125,,,,,,,,,,,5047.60498046875,2785.5,3.8333330154418954,4990.0,8327.9296875,,,8678.4736328125,,898.368408203125,1116.124755859375,,,,,,13499.1328125,160.39947509765625,,0.6456597447395325,5232.69775390625,,,41.0,,5924.0419921875,,,,,,,,,,1669.8114013671875,,16996.140625,,,206.8999938964844,,,,,39.632911682128906,94.29920959472656,,,,,99.2142562866211,,,,,,,,11.00273323059082,8.531922340393066,65.8252182006836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.899999618530277,,,,,,,,2220.5,8.609999656677246,,,2955.685302734375,,3563.2431640625,,,,,,,,,,,,,170.51316833496094,,,,,9.5,4502.763671875,,1599.0516357421875,,,,,,,,,,,,,,,,,,,,,,,,,,,100.25,2812.9755859375,3821.8154296875,,3845.09423828125,,6147.97607421875,,,,0.5512319803237915,,,6652.81005859375,,0.3100000023841858,,,5976.263671875,,,3008.741455078125,,8001.056640625,3364.0,,,,,,,,,782.6849365234375,,,,,,4796.02392578125,,,,,,,,,68.63577270507812,2360.62353515625,,,,152.64138793945312,1765.9698486328125,,,,,,,,,226.5,,,,,,,77.6257553100586,260.5,,8948.8330078125,,1938.530029296875,,,,,,,,,,6252.931640625,,,53.20000076293945,,2280.5,,,,3800.166748046875,,,,,,,,,,,,,,2643.282470703125,,,,,,,,115.26394653320312,,,,102.71372985839844,,,7758.89306640625,,,,,,,,,,,,,,,,,,,,,605.950439453125,3716.323486328125,,,14.984956741333008,,,,,2418.5,10738.2333984375,7349.70703125,1862.309326171875,,,33.78542709350586,,,,,10.749529838562012,,,,,,2295.3515625,,3857.232666015625,6439.0,,,,,,,,,,,6470.47119140625,,,,,2000.242431640625,7.69735050201416,1718.3843994140625,1.7781344652175903,1510.4527587890625,,,,,,9003.3798828125,,3988.590576171875,,,,,,,,,,,,,,,,4352.8173828125,7.972106456756592,,,,,,3111.0,,,,,,,,,,,,,,,,,,,,,,836.5999755859375,,,,,88450.0,,,,,3461.909423828125,,,6.780426025390625,3563.7294921875,14.38921070098877,1923.5899658203125,,,,,6924.33447265625,,4250.5,,4290.30078125,,11774.6845703125,,8284.236328125,1108.2596435546875,3975.03564453125,,2589.73828125,,,78.14886474609375,,4630.8095703125,,7.875,7.947825908660889,5086.873046875,,189.75,,0.7599999904632568,4260.0,,3456.675537109375,1019.5,,554.8479614257812,128.0,,13717.98046875,7077.09423828125,,213.050048828125,,258.81329345703125,,,3202.930908203125,,,457.5,,153.84519958496094,,,828.2520751953125,,2.814272165298462,1042.0867919921875,,1917.1329345703125,7.247960090637207,7172.21630859375,3447.5,4044.0,,,13.975000381469728,,,5325.1650390625,,,,245.48910522460935,6508.49072265625,,,4431.75732421875,4.010000228881836,1436.6781005859375,,59.606544494628906,,,,,,,,,,,,1956.492919921875,,3155.0,,1397.60205078125,,,,,24.173946380615234,,,,3904.733642578125,,,,,38.95000076293945,4422.6318359375,310.65869140625,1.850000023841858,,9124.5400390625,8.589052200317383,,,775.0,36.99872589111328,31.79986572265625,75.07628631591797,,43.855594635009766,,6747.1953125,,,,9.917181015014648,,10062.9306640625,,,,,,,,,95.5034408569336,,7008.9599609375,,,,,,,2169.638916015625,,,275.47265625,632.5,,,4588.2265625,,,993.4887084960938,,,2814.745849609375,7636.06982421875,,,,,7319.13818359375,2061.0,,,48.152957916259766,,,,3906.802001953125,15.649999618530272,1994.1055908203125,,,,,,,,13.600000381469728,,,1512.564453125,,,,5285.0048828125,,8907.140625,,,55.29999923706055,,2037.0,,,,969.8170776367188,2226.5,,,,,3491.5,,,,7381.37841796875,,5756.5244140625,,2.453030824661255,15.609291076660156,8422.6005859375,,,,,11.151058197021484,31.399999618530277,99.19266510009766,3.1600000858306885,145.5500030517578,,,,,,,16099.6845703125,2342.059814453125,166.87796020507812,,0.5961700081825256,4184.29736328125,,3927.833251953125,,,,7555.0,,1990.7154541015625,,,,,,1.911070466041565,554.1902465820312,8.22318172454834,477.1730651855469,,,77.91263580322266,8341.0205078125,5787.27880859375,21.94078826904297,3450.053466796875,,,,,,,123.41796112060548,151.6224822998047,8718.9951171875,6248.626953125,,,,,1000.977294921875,6130.60986328125,796.9658203125,3.1519980430603027,2610.79541015625,5487.54052734375,8394.1669921875,4105.32666015625,,1469.6668701171875,,,,,,4421.81787109375,,,64.48760986328125,4651.5146484375,802.7653198242188,1908.297119140625,7.2722601890563965,21.449851989746094,23.049999237060547,2648.92041015625,,,,,,,,,,,,,,,,,86.63066101074219,,,994.916748046875,,,,,,4305.0,,,8130.818359375,,9039.845703125,,,6.53828239440918,4498.974609375,2237.9794921875,908.8919067382812,5730.07861328125,3184.57421875,,,,,,,,,,,,,,76.10167694091797,,,5480.35595703125,,,,,,,233.1604156494141,,,,,4249.8759765625,259.9396057128906,,,9.877138137817385,7854.2060546875,9.882980346679688,
