Date,AEGN.AT,AEM.AT,AKTR.AT,ALPHA.AT,ASCO.AT,ASTAK.AT,ATRUST.AT,AVAX.AT,AVE.AT,BELA.AT,BIOKA.AT,BIOSK.AT,BLEKEDROS.AT,BOCHGR.AT,CAIROMEZ.AT,CENER.AT,CENTR.AT,DIMAND.AT,DOMIK.AT,DOPPLER.AT,EEE.AT,EKTER.AT,ELBE.AT,ELHA.AT,ELLAKTOR.AT,ELPE.AT,ETE.AT,EUROB.AT,EUROC.AT,EVR.AT,EVROF.AT,EXAE.AT,EYDAP.AT,FAIS.AT,FOODL.AT,FRIGO.AT,GCMEZZ.AT,GD.AT,GEBKA.AT,GEKTERNA.AT,HAIDE.AT,HTO.AT,IATR.AT,IKTIN.AT,INLIF.AT,INLOT.AT,INTEK.AT,INTET.AT,INTRK.AT,KARE.AT,KEPEN.AT,KORDE.AT,KRI.AT,KTILA.AT,KYSA.AT,LAMDA.AT,LAMPS.AT,LAVI.AT,LEBEK.AT,LEBEP.AT,LOGISMOS.AT,MATHIO.AT,MEDIC.AT,MEVA.AT,MODA.AT,MPITR.AT,MYTIL.AT,NAKAS.AT,NAYP.AT,NOVAL.AT,OLYMP.AT,ONYX.AT,OPAP.AT,OPTIMA.AT,ORILINA.AT,OTOEL.AT,PERF.AT,PETRO.AT,PLAKR.AT,PPA.AT,PPC.AT,PRD.AT,PREMIA.AT,PRODEA.AT,PROF.AT,PROFK.AT,PVMEZZ.AT,QUAL.AT,QUEST.AT,REALCONS.AT,REVOIL.AT,SAR.AT,SIDMA.AT,SOFTWEB.AT,SPACE.AT,SPIR.AT,SUNMEZZ.AT,TELL.AT,TITC.AT,TPEIR.AT,TRASTOR.AT,TRESTATES.AT,VIO.AT,VOSYS.AT,XYLEP.AT,YALCO.AT
2022-05-31,4.788595676422119,,1.8402589559555051,0.962454915046692,1.7646313905715942,4.522158145904541,4.3139967918396,0.7406282424926758,0.4099999964237213,11.98610019683838,1.5771304368972778,0.628000020980835,,,0.1402000039815902,3.137726068496704,0.2930000126361847,,0.6000000238418579,0.492000013589859,18.619335174560547,0.4677221477031708,3.9668290615081783,1.5475552082061768,0.8587842583656311,4.838494300842285,3.3899075984954834,0.9569023847579956,0.5386129021644592,,0.8331249952316284,3.2231087684631348,6.704432010650635,,0.4650000035762787,0.3959999978542328,,890.7000122070312,1.08373761177063,9.707780838012695,0.5299999713897705,15.575818061828612,1.4365836381912231,0.5600000023841858,3.7704453468322754,0.4890359938144684,3.1663973331451416,0.8579999804496765,1.3135437965393066,235.78189086914065,2.307458639144897,0.4782135188579559,5.7809343338012695,1.6210249662399292,1.190000057220459,6.369999885559082,20.28516387939453,1.211925029754639,0.3000000119209289,0.2800000011920929,1.0199999809265137,0.6499999761581421,3.1193878650665283,2.16032075881958,0.6828883290290833,0.550000011920929,14.838356018066406,1.6486139297485352,1.0950000286102295,,1.7100000381469729,,9.357765197753906,,,6.738718032836914,4.481200218200684,5.597833156585693,14.29053020477295,14.261295318603516,5.987417697906494,0.3919999897480011,1.3138587474822998,7.454393863677978,3.275787353515625,2.3499999046325684,0.0377699360251426,0.402999997138977,4.49337100982666,2.2986655235290527,1.138135552406311,6.697109699249268,1.9600000381469729,,8.557045936584473,0.2000000029802322,,14.957895278930664,11.613296508789062,1.1439296007156372,1.1114635467529297,,3.688247203826904,1.5345903635025024,0.2098030000925064,0.2899999916553497
2022-06-30,4.552936553955078,,2.024285078048706,0.8172563910484314,1.743941307067871,4.269170761108398,4.331488132476807,0.6443465948104858,0.3889999985694885,10.953964233398438,1.5574164390563965,0.4900000095367431,1.915872573852539,,0.1400000005960464,2.572148561477661,0.2479999959468841,,0.5699999928474426,0.6499999761581421,19.0578670501709,0.435027003288269,3.609164237976074,1.2551337480545044,0.8709511756896973,4.579510688781738,2.736419677734375,0.7730486392974854,0.5481290221214294,,0.6800625324249268,2.918128728866577,6.846075057983398,,0.4805000126361847,0.3840000033378601,,810.4199829101562,1.065675139427185,9.1058988571167,0.4020000100135803,14.660110473632812,1.3761448860168457,0.5180000066757202,3.7158010005950928,0.5330489873886108,2.931527137756348,0.8560000061988831,1.3016794919967651,238.34744262695312,2.344978094100952,0.4590849578380584,4.936734199523926,1.6596208810806274,1.0800000429153442,5.635000228881836,20.28516387939453,1.072301983833313,0.2360000014305114,0.2800000011920929,0.9900000095367432,0.7749999761581421,2.687183380126953,2.4507839679718018,0.611630380153656,0.5199999809265137,12.925593376159668,1.664314866065979,1.1799999475479126,,1.6349999904632568,,9.29039192199707,,,6.372400283813477,3.538301467895508,4.963682174682617,13.466075897216797,13.318689346313477,5.15093994140625,0.3000000119209289,1.2083663940429688,7.2525458335876465,3.1596672534942627,2.150000095367432,0.043392427265644,0.3910000026226043,3.944709062576294,1.862154006958008,0.9469287395477296,6.179374694824219,1.924999952316284,,6.982245445251465,0.2000000029802322,,14.131999969482422,10.431328773498535,0.9112651348114014,1.148206114768982,,3.1986889839172363,1.7768940925598145,0.2307833135128021,0.2899999916553497
2022-07-29,4.882859230041504,,1.8744959831237795,0.8452019095420837,1.7781362533569336,4.416746616363525,4.403379917144775,0.6943389773368835,0.4939999878406524,12.05174446105957,1.4982739686965942,0.5979999899864197,1.952540159225464,,0.1498000025749206,2.832806348800659,0.2790000140666961,15.0,0.6600000262260437,0.5950000286102295,22.53013038635254,0.5403780341148376,4.226949214935303,1.331087350845337,0.8080885410308838,4.668576717376709,2.9162964820861816,0.8204118609428406,0.6280645132064819,,0.6568124890327454,3.023824691772461,7.5542893409729,,0.4448499977588653,0.4600000083446502,,851.0499877929688,1.0927687883377075,9.348592758178713,0.5299999713897705,15.335752487182615,1.4179869890213013,0.5249999761581421,3.774388313293457,0.6601979732513428,3.322977304458618,0.8199999928474426,1.5491341352462769,245.79579162597656,2.382497787475586,0.4552592933177948,5.230368614196777,1.6692698001861572,1.0800000429153442,5.800000190734863,20.28516387939453,1.0834720134735107,0.2599999904632568,0.2800000011920929,1.0199999809265137,0.7799999713897705,2.846911191940308,2.2994494438171387,0.6096510291099548,0.5249999761581421,13.855426788330078,1.6486139297485352,1.1749999523162842,,1.774999976158142,,10.079062461853027,,,7.326353073120117,3.684110403060913,4.999011039733887,14.015711784362791,13.9586820602417,5.640108108520508,0.3000000119209289,1.1604154109954834,7.6020660400390625,3.1792924404144287,2.130000114440918,0.0386959910392761,0.3889999985694885,4.074652194976807,2.140743970870972,1.0652947425842283,6.479891300201416,1.8200000524520876,,8.045308113098145,0.1449999958276748,,14.223766326904297,10.50637435913086,0.8587220907211304,1.1668760776519775,,3.328365564346313,1.7474236488342283,0.2001297771930694,0.2899999916553497
2022-08-31,4.623634338378906,,1.7461060285568235,0.903047263622284,1.803782343864441,5.850344181060791,4.717907428741455,0.7156320214271545,0.5139999985694885,11.32784652709961,1.4391316175460815,0.6150000095367432,1.9617069959640503,,0.1413999944925308,2.552476406097412,0.2870000004768371,14.0600004196167,0.6240000128746033,0.5950000286102295,22.00111961364746,0.5899918675422668,4.105018138885498,1.3253909349441528,0.8871737718582153,5.11391019821167,3.0846915245056152,0.853639543056488,0.6071290373802185,,0.807937502861023,3.0422065258026123,7.365432739257812,,0.3998999893665313,0.4480000138282776,,856.3599853515625,1.0476130247116089,9.37771701812744,0.5649999976158142,14.46046543121338,1.3819717168807983,0.5210000276565552,3.755610466003418,0.6112949848175049,3.288181781768799,0.8379999995231628,1.481338381767273,251.382080078125,2.291983127593994,0.450477123260498,5.196740627288818,1.514886498451233,1.25,5.929999828338623,21.251123428344727,0.6143400073051453,0.25,0.2800000011920929,1.0399999618530271,0.7799999713897705,3.044221878051758,2.131197214126587,0.6433005928993225,0.5149999856948853,14.380183219909668,1.6329126358032229,0.9919999837875366,,1.9299999475479128,,9.788751602172852,,,7.349247932434082,3.411933422088623,4.857696056365967,14.432019233703612,14.031383514404297,5.092239856719971,0.3540000021457672,1.1891859769821167,7.6020660400390625,3.0419156551361084,2.200000047683716,0.0429955422878265,0.4079999923706054,4.130342483520508,2.082093477249145,1.1199253797531128,5.6628618240356445,1.950000047683716,,7.698859691619873,0.1739999949932098,,14.728479385375977,11.144261360168455,1.015963792800903,1.1668760776519775,,3.304351329803467,1.7121223211288452,0.2057408839464187,0.2899999916553497
2022-09-30,4.166455268859863,,1.4379700422286987,0.787552535533905,1.709746479988098,5.02264404296875,4.403379917144775,0.7184094190597534,0.5860000252723694,10.858503341674805,1.5179880857467651,0.5640000104904175,2.039886951446533,,0.1191999986767768,2.527885913848877,0.277999997138977,14.26200008392334,0.8059999942779541,0.4880000054836273,19.932315826416016,0.6487560272216797,4.145661354064941,1.2722233533859253,0.8080885410308838,4.646310329437256,2.895246982574463,0.7857155203819275,0.5899999737739563,,0.6878125071525574,2.7894551753997803,7.023974418640137,,0.4014500081539154,0.3499999940395355,,792.9000244140625,1.1559866666793823,8.484601020812988,0.5,13.539591789245604,1.294382095336914,0.4704999923706054,3.5866079330444336,0.5868430137634277,2.907956600189209,0.8600000143051147,1.4135597944259644,256.96832275390625,2.463881731033325,0.4650000035762787,4.798450469970703,1.6028333902359009,1.25,5.485000133514404,19.898778915405277,0.4281759858131408,0.2280000001192093,0.2800000011920929,0.9700000286102296,0.7400000095367432,2.9314727783203125,2.07511305809021,0.613609790802002,0.4699999988079071,12.879562377929688,1.585809588432312,0.9800000190734864,,1.7549999952316284,,9.14112949371338,,,7.501879692077637,3.3916468620300293,4.4160871505737305,14.243366241455078,12.6137056350708,5.087347984313965,0.4239999949932098,1.0597182512283323,7.6020660400390625,2.649410486221313,1.9700000286102293,0.0423340797424316,0.3799999952316284,3.879737377166748,1.920804500579834,1.078952431678772,5.719208240509033,1.9900000095367432,,6.813490867614746,0.1749999970197677,,14.407299041748049,10.16866970062256,1.0052999258041382,1.0641909837722778,,3.251520156860352,1.923931121826172,0.1926482766866684,0.2899999916553497
2022-10-31,4.713184833526611,,1.1657819747924805,0.9234769344329834,1.6969232559204102,4.977799415588379,4.061893463134766,0.6887842416763306,0.5580000281333923,11.44717025756836,1.7052724361419678,0.6230000257492065,2.039886951446533,,0.1151999980211258,2.803297519683838,0.2739999890327453,14.350000381469728,0.9100000262260436,0.6399999856948853,20.77306365966797,0.7004684209823608,4.145661354064941,1.359570026397705,0.8800764083862305,5.128754615783691,3.5114200115203857,0.9178919792175292,0.5861935615539551,,0.6781249642372131,2.876769542694092,7.053362846374512,,0.387499988079071,0.3619999885559082,,874.27001953125,1.128893256187439,9.348592758178713,0.5,14.496935844421388,1.333310842514038,0.4934999942779541,3.642942190170288,0.5917329788208008,3.005479574203491,1.0950000286102295,1.477397918701172,253.24415588378903,2.1773838996887207,0.4799999892711639,5.101909637451172,1.406166672706604,1.25,6.130000114440918,20.28516387939453,0.4747169911861419,0.2399999946355819,0.2520000040531158,0.9800000190734864,0.7049999833106995,2.87509822845459,2.505091428756714,0.6334036588668823,0.4720000028610229,15.632235527038574,1.8370269536972048,1.0,,1.7899999618530271,,9.453055381774902,,,8.623727798461914,3.4702939987182617,4.787038803100586,14.337692260742188,14.594820022583008,6.25156831741333,0.5,1.0213574171066284,7.6020660400390625,2.904538869857788,2.0999999046325684,0.0373069085180759,0.3930000066757202,3.740512609481812,1.920804500579834,1.174555778503418,5.963378429412842,1.9850000143051147,,6.274570941925049,0.1700000017881393,,14.820246696472168,10.60018253326416,1.226592779159546,0.980175793170929,,3.650155782699585,1.9415818452835083,0.1963890194892883,0.2319999933242797
2022-11-30,4.66605281829834,,1.2000199556350708,0.9958389401435852,1.8294289112091064,4.738625526428223,3.9540555477142334,0.7128546833992004,0.5139999985694885,12.083565711975098,1.6461299657821655,0.6480000019073486,2.1161444187164307,,0.0898000001907348,3.157398462295532,0.2770000100135803,13.550000190734863,0.8539999723434448,0.5899999737739563,22.02945899963379,0.6487560272216797,4.308236598968506,1.5228703022003174,0.8922433257102966,5.569937705993652,3.702777862548828,1.000502347946167,0.5861935615539551,,0.7071875333786011,2.849196434020996,6.906418323516846,,0.3487499952316284,0.3039999902248382,0.1746173650026321,912.3300170898438,1.0972843170166016,9.270931243896484,0.4679999947547912,13.448415756225586,1.333310842514038,0.5149999856948853,3.5866079330444336,0.5183780193328857,3.191659450531006,1.0449999570846558,1.4701021909713743,253.24415588378903,2.3301830291748047,0.481000006198883,5.670895576477051,1.475000023841858,1.25,5.75,20.091970443725582,0.3479999899864197,0.2199999988079071,0.2520000040531158,0.9980000257492064,0.625,2.893889904022217,2.374228239059448,0.6630944609642029,0.4939999878406524,16.516036987304688,1.7742226123809814,1.0750000476837158,,1.7350000143051147,,10.085801124572754,,,8.700043678283691,3.6669111251831055,4.946017742156982,15.752596855163574,14.703872680664062,6.447235584259033,0.5049999952316284,1.0021768808364868,7.6020660400390625,2.865288496017456,1.995000004768372,0.0259957686066627,0.4440000057220459,4.445919513702393,2.0527682304382324,1.1791083812713623,6.085463047027588,2.009999990463257,,6.159087657928467,0.1550000011920929,0.0775926560163497,14.682597160339355,11.669580459594728,1.3759855031967163,0.980175793170929,,4.082411289215088,1.765074372291565,0.2057408839464187,0.1490000039339065
2022-12-30,4.986549377441406,,1.4600000381469729,0.984516978263855,1.8208801746368408,4.93295431137085,3.91810941696167,0.703596830368042,0.5419999957084656,13.040141105651855,1.5475592613220217,0.6819999814033508,2.1638052463531494,,0.0887999981641769,2.9705119132995605,0.289000004529953,14.899999618530272,0.8100000023841858,0.5950000286102295,21.34930419921875,0.7239740490913391,4.101441383361816,1.5380611419677734,0.8871737718582153,5.979607582092285,3.585092782974243,0.9683759212493896,0.6128386855125427,,0.6897500157356262,2.849196434020996,6.661509990692139,,0.3394500017166137,0.3420000076293945,0.1738409847021103,929.7899780273438,1.088253140449524,10.581480979919434,0.5450000166893005,13.302534103393556,1.3819717168807983,0.4869999885559082,3.605386018753052,0.5575010180473328,3.2928614616394043,1.0499999523162842,1.6506729125976562,270.0029602050781,2.4256820678710938,0.4900000095367431,5.879523754119873,1.5733333826065063,1.25,5.849999904632568,21.251123428344727,0.3840000033378601,0.2199999988079071,0.2680000066757202,0.9959999918937684,0.6299999952316284,3.476426362991333,2.449007034301758,0.6452800035476685,0.5099999904632568,18.68871307373047,1.89160680770874,1.065000057220459,,1.784999966621399,,10.085801124572754,,,8.677223205566406,3.411308765411377,5.299304485321045,15.18663501739502,14.358540534973145,6.412993907928467,0.550000011920929,1.040537714958191,7.69941520690918,2.801506280899048,1.8899999856948853,0.0257973279803991,0.5099999904632568,4.371665954589844,1.9941177368164065,1.1654508113861084,6.09485387802124,1.8550000190734863,,5.196730613708496,0.1500000059604644,0.0740627497434616,15.370843887329102,11.313115119934082,1.4133336544036863,0.91483074426651,,3.847072124481201,1.8180265426635744,0.1823612302541732,0.2599999904632568
2023-01-31,6.127140045166016,,1.559999942779541,1.224246859550476,1.837977647781372,5.575732707977295,4.25959587097168,0.8683866858482361,0.5299999713897705,13.448156356811523,1.6264158487319946,0.6700000166893005,2.1447408199310303,,0.0993999987840652,3.7229762077331534,0.3009999990463257,13.5,0.8080000281333923,0.6549999713897705,21.009225845336918,0.7521808743476868,4.153140068054199,1.644396185874939,1.064608454704285,6.3018574714660645,4.158210277557373,1.138185977935791,0.5880967378616333,,0.7498124837875366,3.497159004211426,6.857436656951904,,0.387499988079071,0.4320000112056732,0.1818166375160217,1022.8200073242188,1.119862079620361,12.095895767211914,0.5299999713897705,13.193123817443848,1.6106784343719482,0.5740000009536743,3.530273914337158,0.6210749745368958,3.3754124641418457,1.0700000524520874,1.6506729125976562,283.03759765625,2.100984811782837,0.5019999742507935,5.860557556152344,1.66183340549469,1.0700000524520874,6.269999980926514,19.898778915405277,0.44200000166893,0.2259999960660934,0.2660000026226043,1.0449999570846558,0.6899999976158142,3.3354897499084477,2.486396789550781,0.7007027864456177,0.6899999976158142,21.81884384155273,1.9597728252410889,1.1200000047683716,,2.0899999141693115,,10.50508975982666,,,8.626969337463379,3.863528490066528,5.405290603637695,14.620673179626465,15.72169303894043,7.141854763031006,0.5450000166893005,1.0741034746170044,7.035673141479492,3.0419156551361084,1.8600000143051147,0.0258634742349386,0.4970000088214874,4.882158279418945,2.0429930686950684,1.174555778503418,7.231183052062988,2.5299999713897705,,6.159087657928467,0.1899999976158142,0.0736705362796783,15.82967472076416,13.714571952819824,1.856597661972046,0.942835807800293,,4.485849380493164,1.9415818452835083,0.2244445979595184,0.2360000014305114
2023-02-28,7.164041042327881,,1.7300000190734863,1.457085132598877,1.949111104011536,6.696859359741211,4.628042221069336,0.8507967591285706,0.5699999928474426,15.390304565429688,1.912270784378052,0.675000011920929,2.13520884513855,,0.1169999986886978,3.8606820106506343,0.3009999990463257,13.300000190734863,0.7900000214576721,0.7450000047683716,22.813526153564453,0.7263246178627014,4.308236598968506,1.6823729276657104,1.135582447052002,6.806657314300537,5.070988178253174,1.3327791690826416,0.5957096815109253,,0.7846875190734863,4.0302348136901855,6.945603847503662,,0.4494999945163727,0.5120000243186951,0.2072257846593856,1129.25,1.16501784324646,11.55225944519043,0.5699999928474426,13.238712310791016,1.6544733047485352,0.6200000047683716,3.5866079330444336,0.6650890111923218,3.568031311035156,1.100000023841858,1.7181589603424072,288.6238708496094,2.1391844749450684,0.6200000047683716,5.993321418762207,1.66183340549469,1.2799999713897705,6.519999980926514,22.21708297729492,0.4320000112056732,0.3300000131130218,0.3120000064373016,1.034999966621399,0.8550000190734863,3.758298635482788,2.878985643386841,0.769981324672699,0.6800000071525574,23.494384765625,2.181312322616577,1.100000023841858,,2.2300000190734863,,11.191198348999023,,,10.402618408203123,3.6767420768737793,5.581934452056885,15.563941955566406,16.84856605529785,8.120190620422363,0.5249999761581421,1.2275468111038208,7.610917091369629,2.875101089477539,2.0799999237060547,0.031089087948203,0.5640000104904175,4.845030784606934,2.0527682304382324,1.2747117280960083,6.874320030212402,2.700000047683716,,6.236076354980469,0.2300000041723251,0.0841295272111892,16.42615509033203,15.009106636047363,2.359815120697021,1.008180856704712,,4.418609142303467,1.9415818452835083,0.2618520259857178,0.25
