Ticker,mean,std,Return,Risk,sharpe,beta,Volatility,Follows Market Direction ?,Name
ZK9.BE,0.09192849727247296,0.000536272737177556,187.3,0.002,171.4211648279933,,,,Integral Metals Corp.         R
ONUU.DE,0.0034599264935464614,6.796755755950773e-05,4.23,0.0,50.905558736860414,,,,Leonteq USD Overnight Return ETN
36X0.DU,0.09133561585115413,0.0020477106946395107,185.43,0.007,44.6037695120957,,,,Ascentage Pharma Group International
36X0.F,0.11271121803371423,0.007874748275261469,260.24,0.027,14.3129931388152,,,,Ascentage Pharma Group International
CCKC.MU,0.03444206799558824,0.003669704740750474,50.13,0.013,9.385514756302888,,,,Coca-Cola HBC AG
FBF.BE,0.06995295701567578,0.008029011605645156,125.1,0.028,8.712524087833204,,,,BUDIMEX S.A.                  I
EONR.DE,0.0022792373488631497,0.0003431414454329135,2.77,0.001,6.642267727198101,,,,ETP on Leonteq EUR Overnight Return Index
EDXR.MU,0.012173907027238674,0.0019277133008387451,15.63,0.007,6.315206219691396,,,,Edison SpA
ALI.HM,0.11739926653693636,0.01863072209411488,278.88,0.065,6.301380372906787,,,,Almonty Industries Inc
JMU.SG,0.3016483345446761,0.0629402669443371,2265.51,0.218,4.792612888207907,,,,Jangada Mines Plc
CL1A.F,0.3924115099342857,0.08611003146251933,5211.43,0.298,4.557094025741804,,,,Wanda Hotel Development Company Limited
SMI.MU,0.1407056061854101,0.03209293029226137,385.38,0.111,4.384317820281394,,,,China Medical & HealthCare Group Ltd
988.MU,0.5728370208505935,0.14719994207838993,22819.48,0.51,3.8915573794555884,,,,Eat & Beyond Global Holdings Inc
PSX.SG,0.07670453859951054,0.020088292293710296,142.75,0.07,3.8183702963903485,,,,Daphne International Holdings Ltd
MJ4.DU,0.1451618614760335,0.03930399647990861,408.63,0.136,3.693310463994094,,,,Metals Exploration PLC
9UG1.F,0.02949367236105049,0.00804898014253744,41.74,0.028,3.6642744594661925,,,,Integrated Wind Solutions ASA
7JS.MU,0.0867690278973067,0.025923253445109172,171.42,0.09,3.347150390711357,,,,Diagnostyka SA
3WG.BE,0.1708718990908362,0.052456862803351954,563.92,0.182,3.2573793009962007,,,,Wallix Group S.A.             A
GBRF.MU,0.02122790525051907,0.006553679912828883,28.67,0.023,3.239081788075317,,,,Geberit AG
ONCC.DE,0.0002746199893628754,8.701594267371061e-05,0.33,0.0,3.155973272537379,,,,Leonteq CHF Overnight Return ETN
9FX.F,0.1035279313648462,0.03656875665601439,226.14,0.127,2.8310487102059887,,,,Zhaoke Ophthalmology Limited
HLS.DU,0.06356022416651601,0.023249370804825878,109.48,0.081,2.7338470662321233,,,,AIC Mines Ltd
ZVL.DU,0.1249727244746504,0.04944679235505141,310.87,0.171,2.527418231243131,,,,Zhaojin Mining Industry Co Ltd
9EE.BE,0.1883091981253699,0.076215754317156,692.78,0.264,2.470738495111658,,,,Zinzino AB                    N
JTI.F,0.19349311073750458,0.07991273168671549,735.29,0.277,2.421305174450324,,,,Ju Teng International Holdings Limited
7JS.DU,0.08711225359156105,0.036017821341046447,172.45,0.125,2.418587531064424,,,,Diagnostyka SA
WCQ1.MU,0.13355389992695949,0.0552598830285069,350.1,0.191,2.416832837993216,,,,Sinofert Holdings Ltd
7JS.F,0.0835739505939278,0.036417123024093265,162.0,0.126,2.2949080996496063,,,,Diagnostyka S.A.
5OO.MU,0.21909899209911154,0.10188021259428354,977.63,0.353,2.1505549166021773,,,,Montage Gold Corp
MR9.DU,0.08118732317229028,0.03817532404381369,155.16,0.132,2.1266963727436043,,,,Midea Real Estate Holding Ltd
QU5A.F,0.06716444713300145,0.03292727979614416,118.16,0.114,2.039781225440509,,,,Bound and Beyond Public Company Limited
EK5.BE,0.06436124908327946,0.03256861165565532,111.38,0.113,1.9761741692819002,,,,Elecnor SA
BRE.MU,0.10204076259059085,0.052486034737968014,220.9,0.182,1.9441507269509026,,,,Bank Bradesco SA
H0O.MU,0.05978347147287878,0.03184958546485833,100.73,0.11,1.8770565016879632,,,,REVO Insurance SpA
84I.DU,0.04543768821066362,0.024353304835474404,70.44,0.084,1.8657709299674397,,,,Giftee Inc
A82.F,0.4758528659317483,0.256960830795468,10578.66,0.89,1.8518498109562498,,,,Aurora Solar Technologies Inc.
SVHG.DU,0.2896306298252849,0.17094032978284224,2016.33,0.592,1.6943376100492114,,,,Svenska Handelsbanken AB
1SB.SG,0.17533665342924032,0.10386149099165976,594.94,0.36,1.688177704316994,,,,Rio2 Ltd. (NEW)
YK8.F,0.26039807217195815,0.16028597914380857,1507.28,0.555,1.6245842185505759,,,,Southern Cross Gold Consolidated Ltd.
11H.DU,0.17103594207207182,0.10608442439897038,565.03,0.367,1.6122625262010832,,,,Heritage Insurance Holdings Inc
9RT.F,0.057154635048007496,0.03562049251155112,94.83,0.123,1.6045436494027483,,,,BETR Entertainment Limited
NP9.SG,0.056912537394452276,0.03584611093591206,94.3,0.124,1.5876907120051074,,,,Nippon Television Holdings Inc.
EDD3.MU,0.08710258824053803,0.056163740730907345,172.42,0.195,1.5508687118592297,,,,Edding AG
