Ticker,mean,std,Return,Risk,sharpe,Name
GOLD03.BK,0.06970044722426058,0.052951569290685674,124.46,0.183,1.3163056007203375,GOLD03_DR GOLD#PI
JAP03.BK,0.031690153555841115,0.04481664495235647,45.41,0.155,0.7071067811865476,Pi Securities Public Company Limited
EAST-R.BK,0.01219511042741837,0.017246490561092613,15.66,0.06,0.7071067811865475,Eastern Commercial Leasing Public Company Limited
EAST.BK,0.01219511042741837,0.017246490561092613,15.66,0.06,0.7071067811865475,Eastern Commercial Leasing Public Company Limited
M-STOR.BK,0.024828448696748204,0.03595370994402144,34.22,0.125,0.6905670857167496,MFC-Strategic Storage Fund
SONY80.BK,0.0358343201983737,0.06033504422353455,52.58,0.209,0.5939221667860486,Sony Group Corporation
MUFG19.BK,0.03903982868224903,0.07260851174573872,58.34,0.252,0.5376756490886238,"Mitsubishi UFJ Financial Group, Inc."
GOLD19.BK,0.024547606613099314,0.04717397728103476,33.78,0.163,0.5203633025652923,Yuanta Securities (Thailand) Company Limited
CBG-R.BK,0.0022786358086810186,0.004557271617362037,2.77,0.016,0.5,Carabao Group Public Company Limited
HK13.BK,0.025051806082179915,0.056855520369317084,34.57,0.197,0.4406222284036906,HK13_DR TRAHK#KGI
TTT-R.BK,0.004194122675653751,0.00970171106849458,5.15,0.034,0.432307522461041,Toray Textiles (Thailand) Public Company Limited
ICC-R.BK,0.012690543601627543,0.029988693855781023,16.34,0.104,0.4231776036214776,I.C.C. International Public Company Limited
TISCO-R.BK,0.009789952920209441,0.023315910954606254,12.4,0.081,0.4198829262673674,TISCO Financial Group Public Company Limited
SAUCE-R.BK,0.01269209506815728,0.030824022124389935,16.34,0.107,0.4117598610894613,Thaitheparos Public Company Limited
DBS19.BK,0.01942029206213628,0.047515750249528435,25.96,0.165,0.4087127312554434,DBS Group Holdings Ltd
TCAP-R.BK,0.013353917466085432,0.03333320366682242,17.26,0.115,0.4006190823889215,Thanachart Capital Public Company Limited
LUXF.BK,0.015014144033237748,0.03846273457336171,19.58,0.133,0.39035560523135954,Luxury Real Estate Investment Fund
HKTECH13.BK,0.0356682094468102,0.0957676030551368,52.28,0.332,0.3724454649478357,HKTECH13_DR HSTECH#KGI
SCCC-R.BK,0.00646277020076612,0.017474232044083358,8.04,0.061,0.36984573539266724,Siam City Cement Public Company Limited
SAUCE.BK,0.012248703321297388,0.03451335567471628,15.73,0.12,0.3548974906045,Thaitheparos Public Company Limited
TISCO.BK,0.009182063619839682,0.026316415593346392,11.59,0.091,0.34891011609351513,TISCO Financial Group Public Company Limited
HPF.BK,0.007788344220600212,0.023226996623765626,9.76,0.08,0.33531430458948175,Hemaraj Industrial Property and Leasehold Fund
BAM-R.BK,0.003140888082486732,0.00946505480175712,3.83,0.033,0.3318404539933196,Bangkok Commercial Asset Management Public Company Limited
HK01.BK,0.01752517308667765,0.05288863582010464,23.18,0.183,0.3313599001926947,Tracker Fund Of Hong Kong
HKCE01.BK,0.021021128987820173,0.06438896591341173,28.36,0.223,0.32647098287133125,Hang Seng China Enterprises Index ETF
HERMES80.BK,0.028730410612818683,0.08826421748318447,40.48,0.306,0.3255046204685632,Hermès International Société en commandite par actions
STANLY-R.BK,0.01100103574673109,0.03576069908761938,14.03,0.124,0.3076292138410608,Thai Stanley Electric Public Company Limited
TTB.BK,0.016109078935832192,0.05303297451929481,21.14,0.184,0.3037559005854231,TMBThanachart Bank Public Company Limited
UNIQLO80.BK,0.019278014060336197,0.06421509508327912,25.75,0.222,0.3002100056900168,"Fast Retailing Co., Ltd."
TNPF.BK,0.009781013607391743,0.03303952881081728,12.39,0.114,0.2960397426790602,Trinity Freehold and Leasehold Property Fund
TOPP-R.BK,0.002913588119659349,0.009922493538801133,3.55,0.034,0.29363467038461566,Thai O.P.P. Public Company Limited
CTARAF.BK,0.007679187998687584,0.02637531550396199,9.61,0.091,0.2911505645319787,Centara Hotels and Resorts Leasehold Property Fund
UOB19.BK,0.01556610170638081,0.05593634779041531,20.36,0.194,0.27828241065549264,United Overseas Bank Limited
TRUE.BK,0.03643770957012785,0.13381821769033558,53.65,0.464,0.27229259363211056,True Corporation Public Company Limited
TMD-R.BK,0.005360707238585091,0.019813234003318924,6.63,0.069,0.27056195054715027,Thai Metal Drum Manufacturing Public Company Limited
NSL.BK,0.02714517526262027,0.10109462215073645,37.91,0.35,0.26851255472467805,NSL Foods Public Company Limited
WPH.BK,0.03873319306024202,0.14461858976250827,57.78,0.501,0.2678299734760892,Wattanapat Hospital Trang Public Company Limited
PIN.BK,0.024474833518843168,0.09542501807219882,33.66,0.331,0.25648235665331964,Pinthong Industrial Park Public Company Limited
JCT-R.BK,0.0037348686551940333,0.014564681472246118,4.58,0.05,0.2564332534364759,Jack Chia Industries (Thailand) Public Company Limited
KAMART.BK,0.0335180336801126,0.13509515402392777,48.53,0.468,0.2481068541820231,Karmarts Public Company Limited
NDX01.BK,0.013243640426170272,0.05382976949418063,17.1,0.186,0.24602818385841313,ChinaAMC NASDAQ 100 ETF
ICHI-R.BK,0.016067279401081026,0.06551977086710141,21.08,0.227,0.24522795468365535,Ichitan Group Public Company Limited
QHOP.BK,0.017091527617126345,0.07077016392020455,22.55,0.245,0.24150753185194748,Quality Hospitality Leasehold Property Fund
TCAP.BK,0.012144640434560473,0.05033610012188592,15.59,0.174,0.2412709845449476,Thanachart Capital Public Company Limited
QHHRREIT.BK,0.01348345426973268,0.056382227112411705,17.44,0.195,0.2391436975848813,Quality Houses Hotel And Residence Freehold And Leasehold Reit
TSTE.BK,0.024471318997566424,0.10438277148668787,33.66,0.362,0.23443829521893178,TSTE Public Company Limited
TRUE-R.BK,0.03865082580486397,0.16546627202023598,57.63,0.573,0.23358733676031027,True Corporation Public Company Limited
KBS-R.BK,0.015669486057360328,0.06730032468011092,20.51,0.233,0.23282927878639326,Khonburi Sugar Public Company Limited
DELTA-R.BK,0.04040202964069536,0.17417042762127624,60.85,0.603,0.2319683668030447,Delta Electronics (Thailand) Public Company Limited
EGATIF.BK,0.007574087323724944,0.032690100560121935,9.48,0.113,0.23169360735966768,Electricity Generating Authority Of Thailand- North Bangkok Power Plant Block 1 Infrastructure Fund
INDIA01.BK,0.015353389412307633,0.06800088740498987,20.06,0.236,0.22578219194211588,China Asset Management (HK) Limited
FE-R.BK,0.0017498741047086085,0.007878595850729907,2.12,0.027,0.2221048189121787,Far East Fame Line DDB Public Company Limited
STANLY.BK,0.01110390214327403,0.05008455263844133,14.17,0.173,0.22170313117165524,Thai Stanley Electric Public Company Limited
TMD.BK,0.005042850332044448,0.023020315207518613,6.22,0.08,0.21906087238968014,Thai Metal Drum Manufacturing Public Company Limited
QH-R.BK,0.005178283933048715,0.023740113464516995,6.39,0.082,0.21812380723404728,Quality Houses Public Company Limited
BA.BK,0.019200075096670786,0.09010267641783483,25.64,0.312,0.2130910629961081,Bangkok Airways Public Company Limited
FTE-R.BK,0.007183705363615998,0.034403636990947624,8.97,0.119,0.20880656790752075,Firetrade Engineering Public Company Limited
SCP.BK,0.011662880803849805,0.056583364700425354,14.93,0.196,0.20611854501049373,Southern Concrete Pile Public Company Limited
TMW.BK,0.017686926987808566,0.08607163449649445,23.42,0.298,0.20549077627344145,Thai Mitsuwa Public Company Limited
UVAN-R.BK,0.010268504600883497,0.0501641119188515,13.04,0.174,0.20469822365228854,Univanich Palm Oil Public Company Limited
MNIT.BK,0.009280400408592843,0.04591522349219594,11.72,0.159,0.20212033619242215,MFC-Nichada Thani Property Fund 2
HTC-R.BK,0.007582611496024448,0.038620344030199594,9.49,0.134,0.1963372333010587,Haad Thip Public Company Limited
APCO-R.BK,0.009050884504367454,0.04662471533032571,11.42,0.162,0.19412203249379553,Asian Phytoceuticals Public Company Limited
MC-R.BK,0.00951095644862911,0.049366334301289075,12.03,0.171,0.19266077952198196,MC Group Public Company Limited
ICC.BK,0.014510569466223418,0.07631707160728983,18.87,0.264,0.19013530211027338,I.C.C. International Public Company Limited
UVAN.BK,0.010807157615250656,0.058536283125899397,13.77,0.203,0.1846232291860196,Univanich Palm Oil Public Company Limited
