Ticker,mean,std,Return,Risk,sharpe,beta,Volatility,Follows Market Direction ?,Name
NEST.NE,0.026594482120985453,0.005681937673056476,37.02,0.02,4.680530419595315,,,,Nestlé S.A.
ALZ.NE,0.04942630750579447,0.01349522659055587,78.41,0.047,3.662502972746202,,,,Allianz SE
HNDA.NE,0.019971008401872613,0.013648647423179987,26.78,0.047,1.463222529139051,,,,"Honda Motor Co., Ltd."
BPS-PA.TO,0.004830638143427443,0.005174872712009151,5.95,0.018,0.9334796066031045,-0.043275295866964686,0.043,No,Brookfield Office Properties Inc
ICS.CN,0.45000001117587035,0.4949747942457868,8538.06,1.715,0.9091372255865143,,,,Integrated Cyber Solutions Inc.
CCDS.V,0.5130023558481492,0.5683600072796058,14290.48,1.969,0.902601079030138,,,,CARRIER CONNECT DATA SOLUTIONS 
PNG.V,0.08525673990898289,0.11898866575797386,166.93,0.412,0.7165114371682878,,,,Kraken Robotics Inc.
YORK.CN,0.0499999888241292,0.07071066231358669,79.59,0.245,0.7071067811865476,,,,YorkHarbMet
ABRA.TO,0.014610414743062175,0.020662246681534345,19.01,0.072,0.7071067811865476,,,,AbraSilver Resource Corp.
BRK.TO,0.015378545472224394,0.022103062768593723,20.1,0.077,0.6957653621685314,,,,Berkshire Hathaway Inc.
NA-PK.TO,0.012751571605827015,0.019069967647570338,16.42,0.066,0.6686729543273066,,,,National Bank of Canada
PLTR.NE,0.19598761522711997,0.29407970018194185,756.49,1.019,0.666443875948819,,,,Palantir Technologies Inc.
FFH.TO,0.03458832052285591,0.05239255702591068,50.39,0.181,0.6601762251411072,0.5841711234328296,0.584,Yes,Fairfax Financial Holdings Limited
LFE-PB.TO,0.008149073937804355,0.01237706230281619,10.23,0.043,0.6584013022177461,0.09211169126760796,0.092,Yes,Canadian Life Companies Split Corp.
FFN-PA.TO,0.009327012588760475,0.014319861706733663,11.78,0.05,0.6513339849067545,0.14096923771963935,0.141,Yes,North American Financial 15 Split Corp
BN-PFL.TO,0.013571336764558576,0.02154585357644376,17.56,0.075,0.6298816018779696,,,,Brookfield Corporation
TVK.TO,0.058950925414194125,0.09497010382805242,98.84,0.329,0.6207313990192891,0.6594202117898655,0.659,Yes,TerraVest Industries Inc.
NPS-PA.TO,0.010298959855393789,0.016619764684270864,13.08,0.058,0.6196814486272987,,,,Canadian Large Cap Leaders Split Corp.
IS-PA.TO,0.013440389698422225,0.0220443375221112,17.38,0.076,0.6096980544296725,,,,Infrastructure Dividend Split Corp.
BK-PA.TO,0.006646899538669371,0.011068191575423858,8.27,0.038,0.6005407020084784,0.08547791355358295,0.085,Yes,Canadian Banc Corp
BPS-PU.TO,0.004234000855340247,0.007064461474902876,5.2,0.024,0.5993380911456464,0.006542168314121816,0.007,Yes,Brookfield Office Properties Inc
DF-PA.TO,0.007805161811935652,0.013243400890208321,9.78,0.046,0.5893623455668777,0.10183015582142677,0.102,Yes,Dividend 15 Split Corp II
DOL.TO,0.02545707623218693,0.043971243515962065,35.21,0.152,0.5789482897600047,0.14837510316162492,0.148,Yes,Dollarama Inc.
GMIN.TO,0.07885323719824038,0.1376143679831138,148.63,0.477,0.573001484902479,,,,G Mining Ventures Corp.
FTN-PA.TO,0.007926332910240226,0.013889077442572681,9.94,0.048,0.570688221950905,0.09925341276503538,0.099,Yes,Financial 15 Split Corp
INTG.CN,0.17517145487381383,0.31347642140396187,593.77,1.086,0.5588026496196308,,,,IntegralMet
CRWD.NE,0.06584718255177578,0.1182659003967638,114.95,0.41,0.5567723437683109,,,,"CrowdStrike Holdings, Inc."
BAR.CN,0.23123525006676723,0.4252253214203837,1113.65,1.473,0.5437946387914299,,,,BarraGldMin
X.TO,0.023078767563119013,0.04342014153716952,31.49,0.15,0.5315221633573578,0.26332877042311986,0.263,Yes,TMX Group Limited
DFN-PA.TO,0.006931594826241347,0.013058685866689174,8.64,0.045,0.5308033976008908,0.12340985524196205,0.123,Yes,Dividend 15 Split Corp
NFLX.NE,0.054548851795918486,0.10528530885972152,89.15,0.365,0.518105065053259,1.2301013615241905,1.23,Yes,"Netflix, Inc."
TRI.TO,0.02403591321955803,0.04735400138472544,32.98,0.164,0.5075793495100729,0.4265321153183806,0.427,Yes,Thomson Reuters Corporation
EIT-PA.TO,0.003954216459728446,0.007794592051027655,4.85,0.027,0.5073025546227419,0.06561582510919797,0.066,Yes,Canoe EIT Income Fund
IS.TO,0.019616239450810393,0.03905903781538929,26.25,0.135,0.5022202426881489,,,,INFRASTRUCTURE DIVIDEND SPLIT C
LBS-PA.TO,0.0072441245071997494,0.014564676130403275,9.05,0.05,0.4973762850845603,0.0995466984882358,0.1,Yes,Life & Banc Split Corp
RTX.NE,0.03181675794675442,0.0644613108937103,45.62,0.223,0.49357913305884826,,,,RTX Corporation
L.TO,0.020798899374419033,0.04269655243065486,28.02,0.148,0.48713299295532914,0.41978751657143865,0.42,Yes,Loblaw Companies Limited
KITS.TO,0.056480741008805575,0.11945007291706125,93.35,0.414,0.47283973654852696,0.35423285949595973,0.354,Yes,Kits Eyecare Ltd.
CCEC.V,0.13702968168887633,0.29120939991664485,366.94,1.009,0.4705537723991719,,,,CANCAMBRIA ENERGY CORP
BN-PFJ.TO,0.007301937556013243,0.015538108391002078,9.12,0.054,0.4699373548096564,,,,Brookfield Corporation
