Rank,Name,Ticker,Return (%),Risk
1,Commercial Facilities Company S.A.K.P.,FACIL.KW,62.98,0.183
2,Arzan Financial Group for Financing and Investment - KPSC,ARZAN.KW,65.95,0.213
3,Kuwait Real Estate Company K.P.S.C.,KRE.KW,101.13,0.308
4,Kuwait International Bank K.S.C.P.,KIB.KW,41.06,0.166
5,Specialities Group Holding Company K.P.S.C.,SPEC.KW,81.0,0.295
6,Commercial Bank of Kuwait K.P.S.C.,CBK.KW,54.0,0.218
7,Kuwait Resorts Company K.P.S.C.,MUNTAZAHAT.KW,72.25,0.3
8,Warba Capital Holding Company K.S.C.P.,WARBACAP.KW,83.2,0.389
9,International Financial Advisors Holding - KPSC,IFA.KW,97.64,0.462
10,Boubyan Bank K.S.C.P.,BOUBYAN.KW,26.92,0.163
11,Senergy Holding Company K.S.C.P.,SENERGY.KW,81.48,0.43
12,Kuwait Cement Company K.P.S.C.,KCEM.KW,46.38,0.277
13,Boursa Kuwait Securities Company K.P.S.C.,BOURSA.KW,34.88,0.217
14,Privatization Holding Company - K.P.S.C.,KPPC.KW,41.62,0.258
15,Sanam Real Estate Company K.S.C.(Public),SANAM.KW,36.3,0.236
16,National Petroleum Services Company K.S.C.P.,NAPESCO.KW,33.31,0.222
17,National Bank of Kuwait S.A.K.P.,NBK.KW,19.39,0.145
18,Burgan Bank K.P.S.C.,BURG.KW,31.85,0.227
19,Amar Finance and Leasing Company - KPSC,AMAR.KW,13.13,0.103
20,Jazeera Airways K.S.C.P.,JAZEERA.KW,25.08,0.189
21,OSOS Holding Group Company K.P.S.C.,OSOS.KW,57.17,0.387
22,Palms Agro Production Company K.S.C.P,PAPCO.KW,81.82,0.521
23,Warba Bank K.S.C.P.,WARBABANK.KW,37.53,0.292
24,Independent Petroleum Group K.S.C.P.,IPG.KW,30.97,0.251
25,Equipment Holding Company K.S.C.P.,EQUIPMENT.KW,105.78,0.688
26,Warba Insurance and Reinsurance Company (K.S.C.P.),WINSRE.KW,15.8,0.14
27,Al Safat Investment Company K.S.C.,ALSAFAT.KW,101.91,0.707
28,The Securities House K.S.C.P.,SECH.KW,26.09,0.232
29,Tijara & Real Estate Investment Company K.S.C.P.,TIJARA.KW,21.74,0.207
30,KAMCO Investment Company K.S.C.P.,KAMCO.KW,30.15,0.3
31,Al Eid Food Company K.S.C. (Public),ALEID.KW,15.16,0.161
32,Aqar Real Estate Investments Company K.S.C. (Public),AQAR.KW,37.66,0.384
33,Kuwait Finance House K.S.C.P.,KFH.KW,8.06,0.095
34,Al Argan International Real Estate Company - K.S.C.P.,ARGAN.KW,34.85,0.373
35,Al-Masaken International for Real Estate Development Company - K.S.C. (Public),MASAKEN.KW,32.25,0.353
36,The Kuwait Company for Process Plant Construction and Contracting K.S.C.P.,KCPC.KW,18.17,0.211
37,Munshaat Real Estate Projects Company K.S.C.P.,MUNSHAAT.KW,22.77,0.266
38,"Burgan Company for Well Drilling, Trading and Maintenance K.S.C. (Public)",ABAR.KW,28.05,0.323
39,Integrated Holding Company K.S.C.P.,INTEGRATED.KW,19.87,0.239
40,National Industries Group Holding - KPSC,NIND.KW,12.34,0.155
41,Al-Enma'a Real Estate Company K.S.C.P.,ERESCO.KW,22.83,0.275
42,Al Kout Industrial Projects Company K.S.C.P.,ALKOUT.KW,56.9,0.611
43,Al-Arabiya Real Estate Company K.S.C.P.,ARABREC.KW,26.35,0.32
44,IFA Hotels and Resorts - KPSC,IFAHR.KW,48.55,0.583
45,Mubarrad Holding Company K.S.C.P.,MUBARRAD.KW,7.36,0.104
46,National Cleaning Company K.P.S.C.,CLEANING.KW,20.49,0.276
47,United Projects Company For Aviation Services K.S.C.P.,UPAC.KW,35.88,0.458
48,Shuaiba Industrial Company K.P.S.C.,PAPER.KW,14.81,0.216
49,Kuwait and Gulf Link Transport Company K.P.S.C.,KGL.KW,23.6,0.337
50,Umm Al Qaiwain General Investments Company P.S.C.,QIC.KW,4.21,0.074
51,Mobile Telecommunications Company K.S.C.P.,ZAIN.KW,6.76,0.117
52,Al Ahli Bank of Kuwait K.S.C.P.,ABK.KW,15.0,0.264
53,National Mobile Telecommunications Company K.S.C.P.,OOREDOO.KW,5.79,0.107
54,A'ayan Real Estate Company K.S.C.P.,AAYANRE.KW,11.8,0.218
55,Noor Financial Investment Company - KPSC,NOOR.KW,13.87,0.254
56,Al Manar Financing and Leasing Company K.S.C. (Public),ALMANAR.KW,10.91,0.209
57,Heavy Engineering Industries and Shipbuilding Company K.S.C.P.,SHIP.KW,8.93,0.173
58,First Takaful Insurance Company - KPSC,FTI.KW,15.42,0.295
59,Combined Group Contracting Company - K.S.C. (Public),CGC.KW,12.78,0.269
60,Credit Rating and Collection Company K.S.C. (Public),TAHSSILAT.KW,10.85,0.26
