Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,Thurgauer Kantonalbank,0QS4.L,42.3,0.027,,
2,Cembre S.p.A.,0DXU.L,74.92,0.062,,
3,Orion Oyj,0M2N.L,26.89,0.039,,
4,GEA Group Aktiengesellschaft,0MPJ.IL,55.69,0.082,0.602,Yes
5,Züblin Immobilien Holding AG,ZUBNZ.XC,53.57,0.087,0.09,Yes
6,Plazza AG,PLANZ.XC,25.85,0.046,0.09,Yes
7,HOCHTIEF Aktiengesellschaft,0EPW.IL,80.22,0.12,0.489,Yes
8,"BlackRock, Inc.",0QZZ.L,89.72,0.141,,
9,Helvetia Holding AG,0ACB.L,71.69,0.119,,
10,Imperial Brands PLC,IMBL.XC,65.71,0.113,0.522,Yes
11,Deutsche Börse AG,0H3T.IL,61.37,0.109,0.068,Yes
12,Imperial Brands PLC,IMB.L,66.2,0.119,0.579,Yes
13,Poste Italiane S.p.A.,PSTM.XC,58.46,0.11,0.027,Yes
14,"Ramada Investimentos e Industria, S.A.",0JOP.L,30.53,0.064,0.103,Yes
15,First Mining Gold Corp.,0P07.L,74.22,0.138,,
16,Deutsche Börse AG,DB1D.XC,52.92,0.105,0.014,No
17,Poste Italiane S.p.A.,0RC2.IL,56.75,0.113,0.598,Yes
18,eGain Corporation,0IFM.L,85.83,0.16,,
19,Hexaom S.A.,0F8T.L,76.9,0.149,,
20,Sipef NV,0JSU.L,43.41,0.094,,
21,HIAG Immobilien Holding AG,HIAGZ.XC,40.03,0.088,0.027,Yes
22,HOCHTIEF Aktiengesellschaft,HOTD.XC,78.65,0.155,0.787,Yes
23,BAWAG Group AG,BGV.XC,86.46,0.167,0.831,Yes
24,Orkla ASA,0FIN.IL,47.58,0.11,0.347,Yes
25,TF Bank AB (publ),0RHM.L,66.07,0.145,,
26,Swiss Prime Site AG,0QOG.IL,42.37,0.101,0.343,Yes
27,Cembra Money Bank AG,CMBNZ.XC,47.12,0.111,0.787,Yes
28,Cembra Money Bank AG,0QPJ.L,39.19,0.095,,
29,Helvetia Holding AG,HELNZ.XC,62.08,0.14,0.581,Yes
30,iShares Physical Gold ETC,EGLN.L,39.92,0.097,0.21,Yes
31,Unipol Assicurazioni S.p.A.,0Q6M.IL,76.02,0.166,0.389,Yes
32,Assicurazioni Generali S.p.A.,GM.XC,41.69,0.101,0.522,Yes
33,Alma Media Oyj,0DJN.L,34.27,0.087,,
34,SpareBank 1 Nord-Norge,0J1N.IL,57.51,0.135,0.204,Yes
35,Swiss Prime Site AG,SPSNZ.XC,42.87,0.107,0.384,Yes
36,HIAG Immobilien Holding AG,0QU6.L,35.97,0.095,,
37,"Accelerate Diagnostics, Inc.",0H8E.L,59.67,0.147,,
38,Mobimo Holding AG,MOBNZ.XC,30.94,0.084,0.432,Yes
39,Arnoldo Mondadori Editore S.p.A.,0KAV.L,62.75,0.154,,
40,BAWAG Group AG,0RVE.IL,79.5,0.188,1.342,Yes
41,Swiss Life Holding AG,SLHNZ.XC,34.97,0.095,0.569,Yes
42,CME Group Inc.,0HR2.L,47.88,0.125,0.046,No
43,VZ Holding AG,VZNZ.XC,60.96,0.154,0.203,Yes
44,KBC Ancora SA,0MFW.IL,41.23,0.111,0.235,Yes
45,UIL Finance Limited,UTLH.L,17.1,0.051,0.039,Yes
46,"ACS, Actividades de Construcción y Servicios, S.A.",0HAC.IL,45.5,0.123,0.124,Yes
47,Swiss Life Holding AG,0QMG.IL,34.62,0.098,0.568,Yes
48,DMG MORI AKTIENGESELLSCHAFT,0OP0.IL,6.96,0.022,0.015,Yes
49,Personal Assets Trust plc,PNLL.XC,2.27,0.007,0.03,No
50,Mobimo Holding AG,0QQY.IL,26.08,0.078,0.528,Yes
51,WisdomTree Physical Swiss Gold,SGBS.L,47.4,0.133,0.001,Yes
52,Invesco Physical Gold ETC,SGLD.L,47.52,0.134,0.0,Yes
53,Xtrackers IE Physical Gold ETC,XGDU.L,47.34,0.133,0.012,No
54,iShares Physical Gold ETC,IGLN.L,47.41,0.134,0.008,Yes
55,iShares Physical Gold ETC,IGLNL.XC,47.26,0.133,0.003,Yes
56,Amundi Physical Gold ETC,GLDD.L,47.35,0.134,0.007,No
57,WisdomTree Core Physical Gold USD ETC,WGLD.L,47.36,0.134,0.006,No
58,Schindler Holding AG,SCHNZ.XC,33.81,0.1,0.125,Yes
59,iShares Physical Gold GBP Hedged ETC,IGLG.L,46.63,0.133,0.001,No
60,Chenavari Toro Income Fund Limited,TORG.L,29.1,0.088,0.583,Yes
61,WisdomTree Physical Gold,PHAU.L,47.01,0.134,0.001,Yes
62,Xtrackers Physical Gold ETC,XGLD.L,47.17,0.135,0.0,No
63,Gold Bullion Securities,GBS.L,46.95,0.134,0.007,No
64,Royal Mint Responsibly Sourced Physical Gold ETC,RMAU.L,47.21,0.135,0.019,No
65,Xtrackers IE Physical Gold GBP Hedged ETC Securities 6,XGDG.L,46.16,0.133,0.015,No
66,WisdomTree Physical Gold - GBP Daily Hedged,GBSP.L,45.98,0.133,0.005,Yes
67,STS Global Income & Growth Trust plc,STSL.XC,9.25,0.031,0.006,Yes
68,Invesco Physical Gold ETC GBP Hedged,SGLS.L,46.14,0.134,0.01,Yes
69,Deutsche Bank Aktiengesellschaft,DBKD.XC,65.09,0.179,0.951,Yes
70,SpareBank 1 SMN,MINGO.XC,38.91,0.117,0.045,No
71,Deutsche Telekom AG,DTED.XC,56.93,0.161,1.313,Yes
72,Xtrackers Physical Gold GBP Hedged ETC,XGLS.L,45.9,0.135,0.011,No
73,Banca Generali S.p.A.,0DQZ.IL,43.9,0.131,1.098,Yes
74,Schindler Holding AG,0QOT.L,36.37,0.111,,
75,PSP Swiss Property AG,0QO8.L,37.27,0.114,,
76,"ACS, Actividades de Construcción y Servicios, S.A.",ACSE.XC,43.24,0.13,0.074,Yes
77,Veidekke ASA,0GF6.IL,38.96,0.119,0.341,Yes
78,AT&T Inc.,SOBAD.XC,69.84,0.193,0.572,Yes
79,"Gilead Sciences, Inc.",0QYQ.IL,82.86,0.221,1.004,Yes
80,Anima Holding SpA,0QTI.IL,48.81,0.145,0.127,Yes
81,Amundi Physical Gold ETC,GLDA.L,39.83,0.122,0.117,Yes
82,Invesco Physical Gold ETC,SGLPL.XC,46.06,0.138,0.008,Yes
83,iShares Physical Gold ETC,SGLNL.XC,46.06,0.138,0.008,Yes
84,iShares Physical Gold ETC,SGLN.L,39.81,0.123,0.121,Yes
85,WisdomTree Physical Core Gold,GLDW.L,39.85,0.123,0.119,Yes
86,Invesco Physical Gold ETC,SGLP.L,39.74,0.123,0.126,Yes
87,Royal Mint Responsibly Sourced Physical Gold ETC,RMAP.L,39.6,0.123,0.123,Yes
88,WisdomTree Physical Gold,PHGP.L,39.46,0.123,0.118,Yes
89,Danone S.A.,BNP.XC,32.26,0.103,0.263,No
90,Deutsche Bank Aktiengesellschaft,0H7D.IL,58.84,0.172,0.925,Yes
91,Gold Bullion Securities,GBSS.L,39.42,0.123,0.118,Yes
92,WisdomTree Physical Swiss Gold,SGBX.L,39.43,0.123,0.122,Yes
93,Allianz SE,0M6S.IL,41.13,0.129,0.3,Yes
94,High Co. SA,0O9Y.L,63.22,0.185,,
95,WisdomTree Gold,BULL.L,44.03,0.137,0.034,Yes
96,Compagnie Financière Tradition SA,CFTZ.XC,58.12,0.174,0.033,No
97,Tele2 AB (publ),0QE6.IL,47.25,0.147,1.063,Yes
98,Scout24 SE,0RB8.IL,62.67,0.187,0.317,Yes
99,Webuild S.p.A.,0BJP.IL,60.17,0.183,0.898,Yes
100,"Banco Comercial Português, S.A.",BCPU.XC,75.39,0.219,1.346,Yes
101,Avio S.p.A.,0R9S.IL,71.93,0.215,1.195,Yes
102,Basler Kantonalbank,0QLU.L,25.52,0.09,,
103,PRS REIT Ord,PRSR.L,58.23,0.184,0.151,Yes
104,Schindler Holding AG,SCHPZ.XC,34.47,0.118,0.438,Yes
105,"Darden Restaurants, Inc.",0I77.L,41.44,0.138,0.262,Yes
106,Danone S.A.,0KFX.IL,32.48,0.112,0.21,Yes
107,WisdomTree Gold,BULP.L,36.35,0.125,0.189,Yes
108,WisdomTree Physical Swiss Gold,GZURD.XC,39.49,0.134,0.504,Yes
109,"Ibersol, S.G.P.S., S.A.",0KJ7.L,40.68,0.138,1.024,Yes
110,Schindler Holding AG,0QO1.IL,35.68,0.123,0.407,Yes
111,ageas SA/NV,0Q99.IL,32.33,0.113,0.55,Yes
112,NOV Inc.,0K58.IL,2.07,0.008,0.057,No
113,Philip Morris International Inc.,0M8V.IL,6.31,0.025,0.169,No
114,"Salesforce, Inc.",0QYJ.IL,1.08,0.004,0.01,No
115,Trane Technologies plc,0Y2S.IL,4.41,0.017,0.121,No
116,SAP SE,SAPD.XC,61.06,0.195,0.647,Yes
117,Rolls-Royce Holdings plc,RR.L,78.08,0.238,0.739,Yes
118,Mastercard Incorporated,0R2Z.IL,0.86,0.003,0.016,Yes
119,"O'Reilly Automotive, Inc.",0KAB.L,53.27,0.176,1.062,Yes
120,Allreal Holding AG,ALLNZ.XC,26.43,0.096,0.273,Yes
121,Van Lanschot Kempen NV,0O4B.IL,39.61,0.137,0.637,Yes
122,Roche Holding AG,0TDF.L,78.65,0.241,,
123,Zurich Insurance Group AG,0QP2.IL,32.99,0.117,0.393,Yes
124,"Cardinal Health, Inc.",0HTG.L,53.31,0.177,0.675,Yes
125,NiSource Inc.,0K87.L,45.14,0.154,0.848,Yes
126,Sony Group Corporation,0L83.L,68.11,0.216,0.978,Yes
127,Banca Generali S.p.A.,BGNM.XC,53.54,0.178,0.438,Yes
128,Transgene SA,0OCQ.L,10.1,0.039,,
129,DNB Bank ASA,0O84.IL,38.78,0.136,0.731,Yes
130,Assicurazioni Generali S.p.A.,0K78.IL,40.52,0.142,1.243,Yes
131,"HCI Group, Inc.",0J22.L,77.69,0.244,,
132,DNB Bank ASA,DNBO.XC,37.62,0.135,0.554,Yes
133,Cloetta AB (publ),0N7X.IL,57.14,0.192,0.678,Yes
134,Rolls-Royce Holdings plc,RRL.XC,76.49,0.244,0.689,Yes
135,ABC arbitrage SA,0OPJ.L,56.36,0.191,0.139,Yes
136,Golden Ocean Group Limited,0RII.IL,1.58,0.007,0.041,No
137,"AutoZone, Inc.",0HJL.L,41.37,0.148,0.446,Yes
138,British American Tobacco p.l.c.,0A76.L,62.66,0.212,1.169,Yes
139,Zurich Insurance Group AG,ZURNZ.XC,32.91,0.124,0.511,Yes
140,Heidelberg Materials AG,HEID.XC,81.05,0.266,1.246,Yes
141,SAP SE,0NW4.IL,58.6,0.206,0.662,Yes
142,Ameren Corporation,0HE2.L,46.83,0.171,1.18,Yes
143,Deutsche Telekom AG,0MPH.IL,52.98,0.19,1.45,Yes
144,Ackermans & Van Haaren NV,0GYM.IL,33.53,0.129,0.133,No
145,"Mapfre, S.A.",0NQ2.IL,52.05,0.188,0.206,Yes
146,"Banco Comercial Português, S.A.",0RJN.IL,69.16,0.238,0.859,Yes
147,Tanger Inc.,0LD4.L,64.37,0.226,,
148,Berkshire Hathaway Inc.,0R37.IL,34.82,0.135,0.022,Yes
149,Credicorp Ltd.,0U8N.L,32.19,0.126,,
150,McDonald's Corporation,0R16.IL,20.85,0.086,0.174,No
151,Allianz SE,ALVD.XC,39.56,0.152,0.055,No
152,Welltower Inc.,0LUS.L,57.14,0.208,1.116,Yes
153,The Kroger Co.,0JS2.L,47.94,0.18,0.395,Yes
154,Zug Estates Holding AG,ZUGNZ.XC,26.92,0.109,0.182,Yes
155,Residential Secure Income Ord,RESI.L,31.37,0.125,0.391,No
156,Georgia Capital PLC,CGEO.L,85.16,0.286,0.762,Yes
157,AVI Japan Opportunity Ord,AJOT.L,34.93,0.138,0.647,Yes
158,Telenor ASA,0G8C.IL,34.05,0.136,0.749,Yes
159,Münchener Rückversicherungs-Gesellschaft Aktiengesellschaft in München,0KFE.IL,35.07,0.139,0.404,Yes
160,Veren Inc.,0UR7.L,14.01,0.06,,
161,Betsson AB (publ),0A37.L,51.11,0.193,,
162,Hargreaves Services PLC,HSP.AQ,10.47,0.046,0.298,No
163,Thurgauer Kantonalbank,TKBPZ.XC,18.2,0.077,0.268,Yes
164,Immobiliare Grande Distribuzione SIIQ S.p.A.,0STP.IL,83.08,0.287,0.525,Yes
165,"Altria Group, Inc.",PHM7D.XC,40.21,0.159,0.122,Yes
166,Livermore Investments Group Limited,LIV.L,75.97,0.268,0.24,Yes
167,Webuild S.p.A.,WBDM.XC,60.56,0.225,0.022,No
168,Rightmove plc,RMVL.XC,44.3,0.173,0.378,Yes
169,Georgia Capital PLC,CGEOL.XC,86.72,0.299,0.502,Yes
170,SpareBank 1 SMN,0IVM.IL,36.97,0.15,0.513,Yes
171,Telenor ASA,TELO.XC,35.03,0.143,0.675,Yes
172,Attendo AB (publ),0RCY.IL,58.28,0.221,0.691,Yes
173,Ambea AB (publ),0RNX.IL,67.6,0.25,0.025,Yes
174,"WEC Energy Group, Inc.",0LSL.L,44.58,0.178,1.121,Yes
175,"The Williams Companies, Inc.",0LXB.L,54.45,0.211,0.16,Yes
176,"Aena S.M.E., S.A.",AENAE.XC,33.16,0.138,0.439,No
177,Entergy Corporation,0IHP.L,64.42,0.242,0.641,Yes
178,Savannah Resources Plc,SAV.L,44.65,0.179,1.134,No
179,London Stock Exchange Group plc,LSEG.L,30.61,0.129,0.738,Yes
180,Per Aarsleff Holding A/S,0REQ.IL,48.95,0.194,0.52,No
181,Warteck Invest AG,WARNZ.XC,19.47,0.086,0.227,No
182,Cohort plc,CHRT.L,81.65,0.295,0.541,Yes
183,Oriola Oyj,0NES.L,81.84,0.296,,
184,London Stock Exchange Group plc,LSEGL.XC,29.34,0.126,0.666,Yes
185,Gjensidige Forsikring ASA,0OJC.IL,37.65,0.157,0.597,Yes
186,Rightmove plc,RMV.L,44.58,0.182,0.466,Yes
187,Fresenius SE & Co. KGaA,FRED.XC,46.97,0.191,1.337,Yes
188,Games Workshop Group PLC,GAW.AQ,68.45,0.262,0.938,No
189,dormakaba Holding AG,0QMS.L,69.06,0.264,,
190,McDonald's Corporation,MDOD.XC,21.65,0.097,0.009,Yes
191,WisdomTree Livestock,AIGL.L,23.56,0.106,0.037,No
192,"The Home Depot, Inc.",0R1G.IL,4.29,0.021,0.022,No
193,"Altria Group, Inc.",0R31.IL,46.42,0.192,0.149,Yes
194,Visa Inc.,0QZ0.IL,0.85,0.004,0.012,Yes
195,Walmart Inc.,0R1W.IL,1.2,0.006,0.026,No
196,GE Aerospace,0ADN.IL,0.71,0.004,,
197,"Netflix, Inc.",NFCD.XC,80.91,0.305,0.351,Yes
198,MTU Aero Engines AG,0FC9.IL,37.5,0.162,0.689,Yes
199,Valiant Holding AG,VATNZ.XC,20.47,0.094,0.256,Yes
200,"Aena S.M.E., S.A.",0R4Y.IL,32.3,0.143,0.375,No
201,Pareto Bank ASA,0RI3.L,27.61,0.124,,
202,argenx SE,0QW0.IL,78.59,0.299,0.72,Yes
203,Games Workshop Group PLC,GAW.L,65.12,0.259,0.68,Yes
204,Technogym S.p.A.,0RG1.IL,32.14,0.143,0.295,Yes
205,"Cheniere Energy, Inc.",0HWH.L,55.43,0.227,0.844,Yes
206,Beazley plc,BEZ.L,32.34,0.143,0.11,No
207,B.P. Marsh & Partners PLC,BPM.L,66.0,0.263,0.757,No
208,Koninklijke Ahold Delhaize N.V.,ADA.XC,35.16,0.155,1.137,Yes
209,Chesnara PLC,CSN.AQ,9.18,0.045,0.213,No
210,WisdomTree Precious Metals,AIGP.L,34.68,0.154,0.091,Yes
211,Chenavari Toro Income Fund Limited,TORO.L,24.18,0.112,0.489,Yes
212,ACTIA Group S.A.,0OJJ.L,33.02,0.148,,
213,WisdomTree Softs,AIGS.L,43.46,0.189,0.702,Yes
214,Intesa Sanpaolo S.p.A.,ISPM.XC,45.76,0.197,1.136,Yes
215,Enbridge Inc.,0KTI.L,29.44,0.135,,
216,Lifco AB (publ),LIFCBS.XC,44.55,0.193,0.487,No
217,Volvere plc,VLE.L,31.45,0.143,0.647,Yes
218,Intershop Holding AG,ISNZ.XC,19.33,0.092,0.58,Yes
219,OHB SE,0FH7.L,60.69,0.251,,
220,Protector Forsikring ASA,PROTO.XC,82.78,0.321,1.593,No
221,"Logista Integral, S.A.",0QWA.IL,25.61,0.12,0.068,Yes
222,Games Workshop Group PLC,GAWL.XC,64.46,0.264,0.686,Yes
223,IncomeShares Gold + Yield ETP,GLDE.L,37.36,0.167,,
224,NatWest Group plc,NWGL.XC,60.78,0.252,1.771,Yes
225,PPL Corporation,0KEJ.L,33.55,0.153,0.632,Yes
226,NatWest Group plc,NWG.L,62.21,0.258,1.75,Yes
227,Banca Popolare di Sondrio S.p.A,BPSOM.XC,65.49,0.269,0.11,Yes
228,AB Ignitis grupe,IGN.IL,23.65,0.112,0.346,Yes
229,Vornado Realty Trust,0LR2.L,79.4,0.314,,
230,Sprott Physical Gold and Silver Trust,0N2R.IL,33.65,0.155,0.062,Yes
231,Berkshire Hathaway Inc.,0HN0.IL,35.46,0.162,0.852,Yes
232,"Automatic Data Processing, Inc.",0HJI.L,31.4,0.146,0.935,Yes
233,Elopak ASA,0AB3.IL,46.81,0.207,,
234,Boston Scientific Corporation,0HOY.L,42.72,0.192,1.235,Yes
235,"F5, Inc.",0IL6.L,70.08,0.29,2.138,Yes
236,"Republic Services, Inc.",0KW1.L,44.08,0.198,1.166,Yes
237,Plus500 Ltd,PLUS.AQ,44.83,0.201,0.788,No
238,WisdomTree Live Cattle,CATL.L,23.76,0.115,0.133,No
239,UniCredit S.p.A.,0RLS.IL,58.75,0.252,1.153,Yes
240,Beazley plc,BEZL.XC,30.91,0.146,0.217,No
241,Terveystalo Oyj,0RV1.IL,53.93,0.235,1.316,Yes
242,Citycon Oyj,0A0F.IL,4.57,0.024,0.105,No
243,Allreal Holding AG,0QPD.L,22.29,0.109,,
244,"Ventas, Inc.",0LO4.L,50.75,0.224,0.626,Yes
245,Fresenius SE & Co. KGaA,0OO9.IL,50.22,0.222,1.507,Yes
246,"Neinor Homes, S.A.",0RNU.IL,58.3,0.252,0.668,No
247,Gjensidige Forsikring ASA,GJFO.XC,37.13,0.173,0.559,Yes
248,BPER Banca SpA,BPEM.XC,55.44,0.243,1.511,Yes
249,Swissquote Group Holding Ltd,SQNZ.XC,64.23,0.275,1.219,Yes
250,Third Point Investors Limited,TPOU.L,16.17,0.082,0.043,No
251,Kesko Oyj,0BNT.IL,30.1,0.145,0.152,No
252,Banca Mediolanum S.p.A.,0RDO.IL,40.29,0.188,0.998,Yes
253,Pantheon Infrastructure Ord,PINT.L,25.88,0.128,0.41,No
254,Plus500 Ltd.,PLUSL.XC,42.52,0.198,0.618,Yes
255,"Gilead Sciences, Inc.",GISD.XC,69.26,0.297,1.374,Yes
256,SBM Offshore N.V.,0NIS.IL,42.65,0.2,1.083,Yes
257,The Bank of New York Mellon Corporation,0HLQ.L,46.06,0.213,1.737,Yes
258,Comcast Corporation,0QYF.IL,1.65,0.009,0.053,Yes
259,Sanoma Oyj,0JLQ.IL,50.0,0.229,0.488,Yes
260,UniCredit S.p.A.,UCGM.XC,60.49,0.268,1.359,Yes
261,Banca Popolare di Sondrio S.p.A,0NWJ.IL,61.64,0.275,1.588,Yes
262,Xcel Energy Inc.,0M1R.L,36.86,0.179,0.554,Yes
263,Lion Finance Group PLC,BGEO.L,77.8,0.332,0.747,Yes
264,Plus500 Ltd.,PLUS.L,43.75,0.208,0.713,Yes
265,BPER Banca SpA,0MU6.IL,51.85,0.24,1.263,Yes
266,"Paychex, Inc.",0KGE.L,28.15,0.141,0.874,Yes
267,Lion Finance Group PLC,BGEOL.XC,74.78,0.323,0.67,Yes
268,"Take-Two Interactive Software, Inc.",0LCX.L,54.94,0.253,0.522,Yes
269,Koninklijke Ahold Delhaize N.V.,0RI8.IL,34.49,0.17,1.375,Yes
