Rank,Name,Ticker,Return (%),Risk
1,"Gseven Co., Ltd.",2937.TWO,45.37,0.066
2,"Fubon Financial Holding Co., Ltd.",2881B.TW,9.88,0.022
3,Chailease Holding Company Limited,5871A.TW,7.35,0.017
4,"FuSheng Precision Co., Ltd.",6670.TW,31.2,0.084
5,"Bank of Kaohsiung Co., Ltd.",2836A.TW,11.42,0.037
6,"CTBC Financial Holding Co., Ltd.",2891B.TW,10.28,0.037
7,Union Bank of Taiwan,2838A.TW,6.57,0.025
8,"Fubon Financial Holding Co., Ltd.",2881A.TW,6.98,0.027
9,"KGI Financial Holding Co., Ltd.",2883B.TW,10.18,0.04
10,"WT Microelectronics Co., Ltd.",3036A.TW,12.69,0.05
11,"TYC Brother Industrial Co., Ltd.",1522A.TW,10.71,0.047
12,"ChainSea Information Integration Co.,Ltd.",6898.TWO,46.63,0.186
13,"Cathay Financial Holding Co., Ltd.",2882B.TW,8.37,0.039
14,Trade-Van Information Services Co.,6183.TW,27.37,0.126
15,QST International Corp.,8349A.TWO,11.55,0.059
16,"Hi-Yes International Co., Ltd.",2348A.TW,12.04,0.063
17,"King Chou Marine Technology Co., Ltd.",4417.TWO,22.93,0.117
18,Lian Hwa Foods Corporation,1231.TW,54.38,0.249
19,Ubright Optronics Corporation,4933.TWO,42.68,0.217
20,"Supreme Electronics Co., Ltd.",8112A.TW,5.93,0.035
21,"Wiselink Co., Ltd.",8932.TWO,37.21,0.213
22,"Formosa Optical Technology Co.,Ltd.",5312.TWO,47.58,0.266
23,"Taiwan Biomaterial Co., Ltd.",6649.TWO,32.45,0.196
24,Ton Yi Industrial Corp.,9907.TW,28.02,0.173
25,"TCC Group Holdings Co., Ltd.",1101B.TW,3.1,0.021
26,Kuang Hong Arts Management Incorporation,6596.TWO,42.14,0.253
27,"Chang Hwa Commercial Bank, Ltd.",2801.TW,7.2,0.05
28,CHC Resources Corporation,9930.TW,17.82,0.12
29,"Hotai Finance Co., Ltd.",6592B.TW,3.79,0.027
