Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,"Asahi Intelligence Service Co., Ltd.",9799.T,46.31,0.09,0.1,Yes
2,TOBISHIMA HOLDINGS Inc.,256A.T,54.71,0.105,,
3,"Ki-Star Real Estate Co.,Ltd",3465.T,54.67,0.114,0.014,No
4,"Tokyu REIT, Inc.",8957.T,19.99,0.057,0.319,No
5,"Waseda Academy Co., Ltd.",4718.T,49.26,0.126,0.539,Yes
6,"Daiwa House Industry Co., Ltd.",1925.T,28.29,0.079,0.026,Yes
7,"Yuasa Funashoku Co., Ltd.",8006.T,28.21,0.086,0.067,Yes
8,LY Corporation,4689.T,53.55,0.161,0.391,No
9,S&B Foods Inc.,2805.T,30.45,0.104,0.15,Yes
10,KOZO KEIKAKU ENGINEERING HOLDINGS Inc.,208A.T,44.57,0.149,,
11,Sony Group Corporation,6758.T,53.74,0.175,0.031,Yes
12,ID Holdings Corporation,4709.T,50.44,0.172,0.161,Yes
13,"Sata Construction Co., Ltd.",1826.T,47.98,0.165,0.318,No
14,"Marui Group Co., Ltd.",8252.T,29.55,0.11,0.066,No
15,"E-SUPPORTLINK, Ltd.",2493.T,17.18,0.067,0.235,Yes
16,"Belluna Co., Ltd.",9997.T,48.16,0.168,0.127,No
17,"Shochiku Co., Ltd.",9601.T,48.05,0.169,0.328,Yes
18,Ozu Corporation,7487.T,10.63,0.045,0.152,No
19,"JTP Co.,Ltd.",2488.T,36.73,0.142,0.347,Yes
20,Starts Corporation Inc.,8850.T,24.99,0.104,0.007,No
21,"Fujitec Co., Ltd.",6406.T,46.12,0.179,0.448,Yes
22,"Shinnihonseiyaku Co., Ltd.",4931.T,51.08,0.195,0.569,No
23,Lion Corporation,4912.T,47.91,0.187,0.501,No
24,ORIX JREIT Inc.,8954.T,20.42,0.089,0.25,No
25,"CyberAgent, Inc.",4751.T,36.16,0.148,0.667,Yes
26,TV Asahi Holdings Corporation,9409.T,34.83,0.144,0.216,Yes
27,"Sompo Holdings, Inc.",8630.T,51.79,0.203,0.024,Yes
28,"Cosmo Bio Company,Limited",3386.T,23.56,0.103,0.13,No
29,"Kikukawa Enterprise, Inc.",6346.T,37.43,0.156,0.979,No
30,"JAFCO Group Co., Ltd.",8595.T,46.61,0.191,0.762,Yes
31,"Japan Lifeline Co., Ltd.",7575.T,39.54,0.167,0.579,No
32,"Heiwa Real Estate Co., Ltd.",8803.T,31.76,0.14,0.012,No
33,Keikyu Corporation,9006.T,33.66,0.149,0.764,No
34,AuBEX CORPORATION,3583.T,38.18,0.166,0.108,Yes
35,"eGuarantee, Inc.",8771.T,39.64,0.172,1.051,Yes
36,SIGMAXYZ Holdings Inc.,6088.T,52.83,0.22,0.635,Yes
37,Ocean System Corporation,3096.T,20.25,0.096,0.337,Yes
38,"Tokuden Co., Ltd.",3437.T,14.5,0.07,0.366,Yes
39,"Capcom Co., Ltd.",9697.T,52.31,0.221,0.508,No
40,"SHIMAMURA Co., Ltd.",8227.T,33.86,0.153,0.237,Yes
41,"Nippon Kanryu Industry Co., Ltd.",1771.F,38.08,0.172,0.694,Yes
