Rank,Name,Ticker,Return (%),Risk
1,Infinity Capital Investments S.A.,INFINITY.RO,32.17,0.133
2,Turbomecanica SA,TBM.RO,38.61,0.178
3,S.C. Unirea Shopping Center S.A.,SCDM.RO,48.47,0.261
4,Santierul Naval Orsova S.A.,SNO.RO,22.47,0.141
5,Erste Group Bank AG,EBS.RO,36.3,0.218
6,S.C. Moara Cibin S.A.,MOIB.RO,62.28,0.382
7,S.C. Turism Felix S.A.,TUFE.RO,45.1,0.295
8,Transilvania Leasing IFN SA,TSLA.RO,56.97,0.398
9,S.C. Aro-Palace S.A.,ARO.RO,48.19,0.35
10,"Turism, Hoteluri, Restaurante Marea Neagra S.A.",EFO.RO,24.31,0.232
11,CNTEE Transelectrica SA,TEL.RO,49.58,0.439
12,Societatea Comerciala Unisem S.A.,UNISEM.RO,29.17,0.281
13,Aquila Part Prod Com S.A.,AQ.RO,27.59,0.272
14,S.C. Relee S.A.,RELE.RO,55.14,0.658
15,Banca Transilvania S.A.,TLV.RO,9.28,0.132
16,SIFI CJ LOGISTIC SA,CACU.RO,30.82,0.405
17,SNGN Romgaz SA,SNG.RO,12.25,0.189
18,S.C. Tusnad S.A.,TSND.RO,20.97,0.33
19,S.C. Foraj Sonde S.A.,FOJE.RO,8.58,0.144
20,Casa de Bucovina - Club de Munte S.A.,BCM.RO,16.99,0.282
21,STK Properties S.A.,STKP.RO,17.09,0.285
22,Sifi Cj Storage S.A.,NTEX.RO,46.65,0.7
23,Ascendia S.A.,ASC.RO,25.82,0.448
24,S.C. Caromet S.A.,ARMT.RO,28.35,0.531
25,Mecanica Ceahlau S.A.,MECF.RO,14.13,0.285
26,SC Grupul Industrial Electrocontact SA,ECT.RO,21.99,0.53
27,Transilvania Investments Alliance S.A.,TRANSI.RO,7.27,0.19
28,Meta Estate Trust S.A.,MET.RO,8.08,0.214
29,Star Residence Invest Sa,REIT.RO,13.15,0.345
30,JT GRUP OIL,JTG.RO,12.37,0.353
31,Antibiotice S.A.,ATB.RO,13.45,0.553
32,Electromagnetica S.A.,ELMA.RO,4.18,0.2
33,S.C. Macofil S.A.,MACO.RO,6.84,0.324
34,Electroprecizia S.A.,ELZY.RO,3.38,0.198
35,Digi Communications N.V.,DIGI.RO,0.96,0.107
36,S.C. Electroaparataj S.A.,ELJ.RO,2.32,0.412
37,S.C. Argus S.A.,UARG.RO,0.58,0.113
38,Prodvinalco SA,VAC.RO,1.17,0.244
39,Purcari Wineries Public Company Limited,WINE.RO,0.28,0.08
40,S.C. Visual Fan S.A.,ALW.RO,0.67,0.218
41,S.C. Bermas S.A.,BRM.RO,-1.41,0.275
42,BRD - Groupe Société Générale S.A.,BRD.RO,-1.18,0.2
43,S.C.Transporturi Auto Giulesti S.A.,TRGI.RO,-4.34,0.64
44,S.C. IOR S.A.,IORB.RO,-5.84,0.628
45,Societatea Energetica Electrica S.A.,EL.RO,-2.71,0.285
46,Farmaceutica REMEDIA S.A.,RMAH.RO,-1.98,0.201
47,S.C. UAMT S.A.,UAM.RO,-7.64,0.715
48,S.P.E.E.H. Hidroelectrica S.A.,H2O.RO,-1.16,0.099
