Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,B-Right Realestate Ltd,BRRL.BO,76.88,0.006,,
2,Shriram Nifty 1D Rate Liquid ETF,LIQUIDSHRI.NS,6.1,0.001,,
3,Zerodha Nifty 1D Rate Liquid ETF,LIQUIDCASE.NS,6.24,0.001,0.004,No
4,DSP S&P BSE Liquid Rate ETF,LIQUIDADD.NS,6.2,0.001,0.003,No
5,Parshwanath Corporation Limited,PARSHWANA.BO,50.65,0.01,,
6,Mirae Asset Nifty 1D Rate Liquid ETF-Growth,LIQUIDPLUS.NS,6.2,0.002,,
7,Kotak MSCI India ETF,MSCIINDIA.NS,58.36,0.012,,
8,Yashraj Containeurs Limited,YASHRAJC.BO,28.79,0.008,,
9,Chennai Meenakshi Multispeciality Hospital Limited,CMMHOSP.BO,63.79,0.017,,
10,Groww Nifty 1D Rate Liquid ETF,GROWWLIQID.NS,6.24,0.002,,
11,Union Asset Management Co. Pvt. Ltd. - Union Gold ETF,UNIONGOLD.NS,85.12,0.038,,
12,Siyaram Recycling Industries Limited,SIYARAM.BO,49.25,0.035,,
13,Aditya BSL CRISIL 10 Year Gilt ETF,GSEC10ABSL.NS,21.52,0.017,,
14,DSP NIFTY 1D Rate Liquid ETF,LIQUIDETF.NS,5.54,0.005,0.006,Yes
15,Groww Mutual Fund - Nifty 200 ETF Fund of Fund,GROWWN200.NS,83.36,0.071,,
16,Nippon India ETF Nifty SDL Apr 2026 Top 20 Equal Weight,SDL26BEES.NS,7.84,0.01,0.018,Yes
17,Kotak Mahindra Mutual Fund - Kotak Nifty 1d Rate Liquid Etf,LIQUID1.NS,5.23,0.007,0.028,No
18,Mirae Asset Nifty 1D Rate Liquid ETF-IDCW,LIQUID.NS,5.96,0.008,0.005,Yes
19,Rodium Realty Limited,RODIUM.BO,42.49,0.057,,
20,i Power Solutions India Limited,IPOWER.BO,53.11,0.08,0.155,Yes
21,BHARAT Bond ETF April 2030 Growth,EBBETF0430.NS,11.02,0.02,0.087,Yes
22,Nippon India Mutual Fund - Nippon India ETF Nifty 8-13 yr G-Sec Long Term Gilt,LTGILTBEES.NS,11.81,0.021,0.093,Yes
23,SBI Nifty 10 yr Benchmark G-Sec ETF,SETF10GILT.NS,11.93,0.021,0.097,Yes
24,BHARAT Bond ETF - April 2032,BBETF0432.NS,11.57,0.023,0.099,Yes
25,"Edelweiss Amc Ltd - Edelweiss Mutual Fund - Edelweiss Bharat Bond Exchange Traded Fund, April 2031",EBBETF0431.NS,11.04,0.022,0.088,Yes
26,BHARAT Bond ETF - April 2033,EBBETF0433.NS,11.69,0.024,0.104,Yes
27,Nippon India ETF Nifty 5 yr Benchmark G-Sec,GILT5YBEES.NS,11.39,0.025,0.026,Yes
28,Axis Nifty AAA Bond Plus SDL Apr 2026 50:50 ETF,AXISBPSETF.NS,7.94,0.019,0.06,No
29,Bajaj Finserv Nifty 1D Rate Liquid ETF - Growth,LIQUIDBETF.NS,3.4,0.009,,
30,SM Auto Stamping Limited,SMAUTO.BO,99.59,0.196,,
31,Mirae Asset Nifty 8-13 yr G-Sec ETF,GSEC10YEAR.NS,12.97,0.034,0.183,Yes
32,LIC MF Nifty 8-13 yr G-SEC ETF,LICNETFGSC.NS,12.15,0.032,0.133,Yes
33,DSP BSE Sensex Next 30 ETF,NEXT30ADD.NS,103.09,0.214,,
34,VTM Limited,VTMLTD.BO,94.39,0.201,,
35,UTI Nifty 5 Yr Benchmark G-Sec ETF,NIF5GETF.NS,10.85,0.031,0.076,No
36,Aviva Industries Limited,AVIVA.BO,43.47,0.11,0.415,No
37,Rajvir Industries Limited,RAJVIR.NS,86.95,0.193,0.411,Yes
38,LYNX MACHINERY & COMMERCIALS L,LYNMC.BO,45.85,0.118,0.191,Yes
39,Nirlon Limited,NIRLON.BO,24.29,0.075,,
40,ICICI Prudential Nifty 10 yr Benchmark G-Sec ETF,GSEC10IETF.NS,12.41,0.04,,
41,Deccan Polypacks Limited,DECPO.BO,78.83,0.206,0.721,No
42,Devine Impex Limited,DEVINE.BO,35.57,0.109,,
43,PROCAL ELECTRONICS INDIA LTD.,PROCAL.BO,33.78,0.106,0.451,Yes
44,ICICI Prudential Nifty 5 Yr Bench G-SEC ETF,GSEC5IETF.NS,9.93,0.035,0.127,Yes
45,Super Bakers (India) Limited,SUPERBAK.BO,61.75,0.188,,
46,HealthCare Global Enterprises Limited,HCG.BO,65.12,0.197,0.18,Yes
47,Groww Nifty India Railways PSU ETF,GROWWRAIL.NS,90.64,0.255,,
48,HealthCare Global Enterprises Limited,HCG.NS,65.21,0.202,0.211,Yes
49,Ambar Protein Industries Limited,AMBARPIL.BO,103.75,0.29,,
50,AJAX Engineering Limited,AJAXENGG.BO,60.1,0.203,,
51,Aditya Birla Sun Life Gold ETF,BSLGOLDETF.BO,34.66,0.129,0.141,No
52,AJAX ENGINEERING LIMITED,AJAXENGG.NS,57.94,0.2,,
53,Bajaj Holdings & Investment Limited,BAJAJHLDNG.NS,60.6,0.209,0.531,Yes
54,Mirae Asset Gold ETF,GOLDETF.NS,34.34,0.13,0.163,No
55,Divi's Laboratories Limited,DIVISLAB.NS,48.87,0.177,0.482,Yes
56,Aditya Birla Sun Life Gold ETF,BSLGOLDETF.NS,34.19,0.13,0.167,No
57,Bajaj Holdings & Investment Limited,BAJAJHLDNG.BO,60.4,0.211,0.52,Yes
58,Divi's Laboratories Limited,DIVISLAB.BO,48.75,0.177,0.479,Yes
59,AVI Polymers Limited,AVI.BO,57.66,0.204,,
60,UTI Gold Exchange Traded Scheme,GOLDSHARE.NS,34.29,0.133,0.169,No
61,LIC MF Gold ETF,LICMFGOLD.NS,35.46,0.138,0.112,No
62,Groww Gold ETF,GROWWGOLD.NS,40.5,0.156,,
63,UTI Gold Exchange Traded Scheme,GOLDSHARE.BO,34.25,0.135,0.16,No
64,UTI Nifty 10 yr Benchmark G-Sec ETF,NIF10GETF.NS,14.0,0.06,0.169,No
65,HDFC GOLD ETF,HDFCGOLD.NS,33.37,0.132,0.144,No
66,Zerodha Gold ETF,GOLDCASE.NS,33.96,0.134,0.185,No
67,Axis Gold Exchange Traded Fund,AXISGOLD.BO,33.95,0.135,0.165,No
68,Tata Silver ETF,TATAGOLD.NS,34.08,0.135,0.158,No
69,Invesco India Gold ETF,IVZINGOLD.NS,33.98,0.135,0.16,No
70,Malpani Pipes and Fittings Limited,MALPANI.BO,74.61,0.262,,
71,SBI Gold ETF,SETFGOLD.NS,33.22,0.134,0.185,No
72,Edelweiss Gold ETF,EGOLD.NS,33.4,0.135,0.181,No
73,Mathew Easow Research Securities Limited,MATHEWE.BO,74.54,0.265,0.578,Yes
74,Dsp Mutual Fund - Dsp Gold Etf,GOLDETFADD.NS,33.85,0.138,0.186,No
75,Axis Gold ETF,AXISGOLD.NS,33.4,0.137,0.165,No
