Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,The Saudi Investment Bank,1030.SR,27.45,0.079,0.053,No
2,Al Rajhi Banking and Investment Corporation,1120.SR,33.64,0.095,0.668,Yes
3,Saudi Telecom Company,7010.SR,40.37,0.165,0.646,Yes
4,Etihad Etisalat Company,7020.SR,42.91,0.176,0.429,No
5,Riyadh Cement Company,3092.SR,42.95,0.182,0.693,No
6,Al Maather Reit Fund,4334.SR,16.06,0.076,0.055,No
7,Riyad Bank,1010.SR,34.35,0.172,0.693,Yes
8,Abdullah Saad Mohammed Abo Moati for Bookstores Company,4191.SR,59.34,0.286,1.017,Yes
9,SHL Finance Company,1183.SR,35.05,0.187,0.215,No
10,Makkah Construction and Development Company,4100.SR,44.96,0.278,2.324,Yes
11,United Electronics Company,4003.SR,20.2,0.149,0.184,Yes
12,Horizon Educational Co.,9603.SR,65.24,0.413,,
13,Al-Babtain Power and Telecommunications Company,2320.SR,47.06,0.329,1.426,Yes
14,Jamjoom Pharmaceuticals Factory Company,4015.SR,44.13,0.312,0.963,Yes
15,Almawarid Manpower Company,1833.SR,46.28,0.326,1.35,Yes
16,Enma Al Rawabi Company,9521.SR,54.0,0.381,3.054,Yes
17,Bawan Company,1302.SR,35.23,0.267,0.544,Yes
18,Riyadh Cables Group Company,4142.SR,49.13,0.364,1.018,No
19,Electrical Industries Company,1303.SR,48.3,0.365,0.756,Yes
20,Al Mohafaza Company for Educati,9598.SR,38.36,0.303,0.69,Yes
21,"Al Rashid Industrial Co.,",9580.SR,61.18,0.457,1.149,Yes
22,Elm Company,7203.SR,35.44,0.301,1.121,Yes
23,Miral Dental Clinics Co.,9604.SR,67.29,0.547,1.167,No
24,Aldrees Petroleum and Transport Services Company,4200.SR,32.79,0.32,1.597,Yes
25,YAMAMA Cement Company,3020.SR,19.2,0.205,1.349,Yes
26,Rasan Information Technology Company,8313.SR,40.91,0.404,,
27,Arab National Bank,1080.SR,16.91,0.186,0.933,Yes
28,Saudi Real Estate Company,4020.SR,26.08,0.277,1.815,Yes
29,MOBI Industry Co.,9517.SR,55.04,0.529,1.26,No
30,ASG Plastic Factory Co.,9607.SR,30.73,0.321,,
31,The National Shipping Company of Saudi Arabia,4030.SR,23.5,0.255,1.558,Yes
32,Banque Saudi Fransi,1050.SR,17.3,0.195,0.539,Yes
33,Raoom Trading Co.,4144.SR,25.09,0.274,0.219,Yes
34,Saudi Top for Trading Company,9552.SR,29.39,0.316,1.533,Yes
35,Alwasail Industrial Company,9525.SR,47.44,0.499,1.072,No
36,The National Company for Glass Industries,2150.SR,17.45,0.207,1.421,Yes
37,Foods Gate Trading Co.,9562.SR,15.46,0.185,0.911,No
38,Morabaha Marina Financing Company,4082.SR,9.13,0.115,0.813,Yes
39,City Cement Company,3003.SR,17.4,0.213,0.807,Yes
40,Chubb Arabia Cooperative Insurance Company,8240.SR,42.73,0.479,1.235,Yes
41,The Saudi National Bank,1180.SR,9.62,0.126,0.499,Yes
42,Umm Al-Qura Cement Company,3005.SR,13.03,0.168,1.08,Yes
43,Al Hassan Ghazi Ibrahim Shaker Company,1214.SR,21.51,0.273,1.487,Yes
44,Itmam Consultancy Co.,9625.SR,6.11,0.087,,
45,Ataa Educational Company,4292.SR,17.89,0.245,2.096,Yes
46,Bonyan REIT Fund,4347.SR,7.97,0.114,0.629,Yes
47,Waja Company,9560.SR,20.66,0.284,1.39,No
48,Bank AlJazira,1020.SR,15.38,0.234,1.938,Yes
49,Amlak International Finance Company,1182.SR,17.75,0.275,1.864,Yes
50,Eastern Province Cement Company,3080.SR,9.34,0.15,0.662,Yes
51,Tabuk Cement Company,3090.SR,9.3,0.151,1.17,Yes
52,Lana Medical Co.,9587.SR,26.18,0.402,2.363,Yes
53,Sumou Real Estate Company,4323.SR,19.84,0.313,2.953,Yes
54,Quara Finance Company,9596.SR,16.0,0.264,1.281,No
55,Theeb Rent A Car Company,4261.SR,12.0,0.209,1.019,Yes
56,Alqemam for Computer Systems Co.,9558.SR,23.27,0.412,3.429,Yes
57,Saudi Industrial Development Co.,2130.SR,14.2,0.264,1.309,Yes
58,Naseej International Trading Company,1213.SR,18.05,0.332,0.403,Yes
59,Saudi Automotive Services Company,4050.SR,22.17,0.402,2.392,Yes
60,CATRION Catering Holding Company,6004.SR,13.22,0.25,0.123,No
61,Taiba Investment Company,4090.SR,20.27,0.381,3.545,Yes
62,National Environmental Recycling Company,9540.SR,20.49,0.39,1.024,Yes
63,Bank Albilad,1140.SR,11.9,0.236,2.346,Yes
64,Academy of Learning Company,9541.SR,26.93,0.506,1.317,Yes
65,Middle East Specialized Cables Company,2370.SR,15.61,0.309,2.634,Yes
66,Al Gassim Investment Holding Company,6020.SR,10.77,0.219,1.184,Yes
67,Intelligent Oud Co.,9579.SR,27.16,0.522,0.81,No
68,Saudi Cement Company,3030.SR,7.16,0.15,0.031,No
