Rank,Name,Ticker,Return (%),Risk
1,KIRAC GALVANIZ,TCKRC.IS,83.04,0.329
2,Gimat Magazacilik Sanayi ve Ticaret A.S.,GMTAS.IS,73.34,0.331
3,Enerya Enerji Anonim Sirketi,ENERY.IS,76.4,0.371
4,Balatacilar Balatacilik Sanayi Ve Ticaret A.S.,BALAT.IS,88.86,0.432
5,Çimsa Çimento Sanayi ve Ticaret A.S.,CIMSA.IS,68.39,0.365
6,Panora Gayrimenkul Yatirim Ortakligi A.S.,PAGYO.IS,51.44,0.291
7,Birlesim Grup Enerji,BIGEN.IS,58.43,0.357
8,Ahlatci Dogal Gaz Dagitim Enerji ve Yatirim A.S.,AHGAZ.IS,59.99,0.372
9,Orge Enerji Elektrik Taahhüt Anonim Sirketi,ORGE.IS,79.09,0.474
10,DAP Gayrimenkul Gelistirme A.S.,DAPGM.IS,68.35,0.435
11,Nasmed Özel Saglik Hizmetleri Ticaret Anonim Sirketi,EGEPO.IS,63.72,0.419
12,Elite Naturel Organik Gida Sanayi ve Ticaret A.S.,ELITE.IS,47.64,0.334
13,Kardemir Karabük Demir Çelik Sanayi Ve Ticaret A.S.,KRDMA.IS,81.8,0.534
14,Tatlipinar Enerji Uretim A.S.,TATEN.IS,55.37,0.405
15,Torunlar Gayrimenkul Yatirim Ortakligi A.S.,TRGYO.IS,45.64,0.352
16,OZATA DENIZCILIK,OZATD.IS,60.19,0.474
17,OYAK Çimento Fabrikalari A.S.,OYAKC.IS,83.94,0.619
18,Hitit Bilgisayar Hizmetleri A.S.,HTTBT.IS,75.06,0.574
19,Arsan Tekstil Ticaret ve Sanayi Anonim Sirketi,ARSAN.IS,34.44,0.319
20,Reysas Gayrimenkul Yatirim Ortakligi A.S.,RYGYO.IS,58.43,0.522
21,Dogan Burda Dergi Yayincilik Ve Pazarlama A.S.,DOBUR.IS,77.36,0.659
22,SERANIT GRANIT SERAMIK,SERNT.IS,40.21,0.397
23,Yayla Enerji Üretim Turizm ve Insaat Ticaret A.S.,YAYLA.IS,49.45,0.476
24,LIMAK DOGU ANADOLU,LMKDC.IS,48.39,0.469
25,AgeSA Hayat ve Emeklilik Anonim Sirketi,AGESA.IS,69.88,0.64
26,Emlak Konut Gayrimenkul Yatirim Ortakligi A.S.,EKGYO.IS,45.88,0.459
27,Kalekim Kimyevi Maddeler Sanayi Ve Ticaret Anonim Sirketi,KLKIM.IS,32.26,0.341
28,AVRUPAKENT GMYO,AVPGY.IS,38.24,0.4
29,Selçuk Ecza Deposu Ticaret ve Sanayi A.S.,SELEC.IS,51.77,0.528
30,Dinamik Isi Makina Yalitim Malzemeleri Sanayi Ve Ticaret Anonim Sirketi,DNISI.IS,60.11,0.61
31,DO & CO Aktiengesellschaft,DOCO.IS,35.25,0.4
32,Ulusal Faktoring A.S.,ULUFA.IS,28.09,0.33
33,Türk Telekomünikasyon Anonim Sirketi,TTKOM.IS,18.03,0.238
34,MLP Saglik Hizmetleri A.S.,MPARK.IS,32.06,0.418
35,Net Holding A.S.,NTHOL.IS,28.52,0.389
36,Göknur Gida Maddeleri Enerji Imalat Ithalat Ihracat Ticaret ve Sanayi Anonim Sirketi,GOKNR.IS,34.9,0.478
37,Lydia Holding A.S.,LYDHO.IS,52.01,0.702
38,Deniz Gayrimenkul Yatirim Ortakligi A.S.,DZGYO.IS,80.7,1.005
39,Polisan Holding A.S.,POLHO.IS,27.4,0.409
40,Vakif Finansal Kiralama A.S.,VAKFN.IS,21.43,0.331
41,Kerevitas Gida Sanayi ve Ticaret A.S.,KERVT.IS,40.5,0.589
42,Reysas Tasimacilik ve Lojistik Ticaret A.S.,RYSAS.IS,37.15,0.564
43,Ford Otomotiv Sanayi A.S.,FROTO.IS,19.04,0.32
44,Afyon Çimento Sanayi Türk Anonim Sirketi,AFYON.IS,20.32,0.347
45,Türkiye Halk Bankasi A.S.,HALKB.IS,23.07,0.392
46,Forte Bilgi Iletisim Teknolojileri ve Savunma Sanayi A.S.,FORTE.IS,31.43,0.522
47,Yaprak Süt ve Besi Çiftlikleri Sanayi ve Ticaret A.S.,YAPRK.IS,44.33,0.715
48,Bms Celik Hasir Sanayi Ve Ticaret Anonim Sirketi,BMSCH.IS,30.02,0.511
49,Demisas Döküm Emaye Mamülleri Sanayi Anonim Sirketi,DMSAS.IS,29.35,0.549
50,Baskent Dogalgaz Dagitim Gayrimenkul Yatirim Ortakligi A.S.,BASGZ.IS,12.73,0.26
51,Selçuk Gida Endüstri Ihracat Ithalat A.S.,SELGD.IS,16.3,0.33
52,Dogan Sirketler Grubu Holding A.S.,DOHOL.IS,18.19,0.381
53,Adra Gayrimenkul Yatirim Ortakligi Anonim Sirketi,ADGYO.IS,16.56,0.35
54,Avrupa Yatirim Holding A.S.,AVHOL.IS,13.46,0.289
55,Merko Gida Sanayi ve Ticaret A.S.,MERKO.IS,31.13,0.63
56,Margün Enerji Üretim Sanayi ve Ticaret A.S.,MAGEN.IS,19.67,0.422
