Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,Investo Teva Tesouro Selic Etf - Fundo De Investimento De Indice,LFTS11.SA,11.59,0.004,0.012,Yes
2,FII RZLC    CI,RZLC11.SA,12.77,0.004,,
3,Galapagos Feeder Logistico Fundo De Investimento ImobiliãRio Responsabilidade Limitada,GLPF11.SA,16.67,0.014,,
4,BTG Pactual Teva Debentures Di Fundo De Indice,DEBB11.SA,12.09,0.011,0.056,Yes
5,INFRA PRIF  CI,PRIF11.SA,12.49,0.012,,
6,FII EGDB    CI,EGDB11.SA,12.74,0.015,,
7,FII GCDL    CI,GCDL11.SA,13.13,0.02,,
8,FIAGRO NEXG CI,NEXG11.SA,18.31,0.029,,
9,Faria Lima Capital Recebiveis Imobiliarios I FII,FLCR11.SA,13.63,0.023,0.029,No
10,Deutsche Bank Aktiengesellschaft,DBAG34.SA,79.51,0.114,0.151,Yes
11,FII MCLO    CI,MCLO11.SA,45.27,0.083,,
12,Ishares Gold Trust,BIAU39.SA,59.13,0.108,0.237,Yes
13,Trend Etf Lbma Ouro Fundo Investimento Cotas De Fundo De Andice Investimento Exterior,GOLD11.SA,59.06,0.112,0.163,Yes
14,Ishares Msci Germany ETF,BEWG39.SA,42.0,0.093,0.093,No
15,It Now Ima-B5 P2 Fundo De Indice,B5P211.SA,8.69,0.023,0.077,Yes
16,Btg Pactual Ima-B 5 P2 Fundo De Indice,PACC11.SA,11.59,0.03,,
17,Investo Teva Tesouro Ipca+ 0 A 4 Anos Etf - Fundo De Investimento De Indice,NTNS11.SA,8.63,0.023,0.086,Yes
18,Rio Paranapanema Energia S.A.,GEPA4.SA,54.2,0.124,0.198,No
19,Capitania Logistica Fundo De Investimento Imobiliario - FII,CPLG11.SA,17.03,0.047,,
20,Capitania Office Properties FII - Fundo De Investimento Imobiliario,CPOF11.SA,5.29,0.016,0.003,Yes
21,AT&T Inc.,ATTB34.SA,80.33,0.202,0.819,No
22,Globe Life Inc.,G1LL34.SA,76.26,0.196,0.238,Yes
23,Tegma Gestão Logística S.A.,TGMA3.SA,71.28,0.191,0.522,Yes
24,Rio Paranapanema Energia S.A.,GEPA3.SA,51.1,0.15,0.416,No
25,Elektro Redes S.A.,EKTR4.SA,61.62,0.177,0.49,Yes
26,BB Seguridade Participações S.A.,BBSE3.SA,52.82,0.159,0.674,Yes
27,Exelon Corporation,E1XC34.SA,40.85,0.131,0.087,No
28,British American Tobacco p.l.c.,B1TI34.SA,71.45,0.212,0.504,Yes
29,Fof Jhsf Capital Institucional - Fundo De Investimento Imobiliario,JCIN11.SA,3.34,0.013,,
30,McDonald's Corporation,MCDC34.SA,39.33,0.132,0.266,No
31,"Cencora, Inc.",C1CO34.SA,49.65,0.161,0.275,Yes
32,SAP SE,SAPP34.SA,53.3,0.173,,
33,Barclays PLC,B1CS34.SA,66.73,0.209,0.105,No
34,Investo Etf Global Video Gaming & Esports Fundo De Investimento De Indice - Ie,JOGO11.SA,65.46,0.206,0.769,No
35,Parque Dom Pedro Shopping Center Fund,PQDP11.SA,34.44,0.122,0.303,Yes
36,Alfa Holdings S.A.,RPAD6.SA,34.49,0.122,,
37,Pedra Dourada Fundo De Investimento Imobiliário - FII,OULG11.SA,34.17,0.121,0.243,Yes
38,ON Semiconductor Corporation,O2NS34.SA,42.06,0.148,,
39,Husi Fundo De Investimento Imobiliario,HUSI11.SA,13.21,0.052,0.048,Yes
40,"AMETEK, Inc.",A1ME34.SA,48.02,0.168,,
41,"WEC Energy Group, Inc.",W1EC34.SA,47.33,0.166,,
42,CME Group Inc.,CHME34.SA,52.0,0.181,0.833,No
43,International Business Machines Corporation,IBMB34.SA,67.32,0.228,0.082,No
44,Boston Scientific Corporation,B1SX34.SA,54.88,0.196,0.08,No
45,Welltower Inc.,W1EL34.SA,67.99,0.234,0.119,No
46,Porto Seguro S.A.,PSSA3.SA,54.32,0.198,0.88,Yes
47,Ishares Global Infrastructure Etf,BIGF39.SA,28.88,0.115,0.249,No
