Rank,Name,Ticker,Return (%),Risk
1,Commonwealth of Australia,GSBU29.AX,21.17,0.003
2,Betashares Australian Cash Plus Active ETF,MMKT.AX,4.79,0.001
3,BETAMMKT TMF UNITS [MMKT],MMKT.XA,4.8,0.002
4,BetaShares Managed Risk Australian Share Fund,AUST.XA,46.09,0.015
5,Clime Capital Ltd,CAMG.AX,9.19,0.011
6,Dalrymple Bay Infrastructure Limited,DBI.AX,62.42,0.067
7,Franklin Australian Absolute Return Bd A ETF,FRAR.AX,11.82,0.021
8,Bayan Mining and Minerals Limited,BMM.XA,140.99,0.189
9,Dalrymple Bay Infrastructure Limited,DBI.XA,61.79,0.104
10,Betashares Australian Hybrids Active ETF,HBRD.AX,5.56,0.012
11,BetaShares Active Australian Hybrids Fund,HBRD.XA,5.47,0.014
12,Macquarie Group Limited,MQGPF.AX,8.74,0.022
13,Indiana Resources Limited,IDA.XA,82.62,0.167
14,Plato Income Maximiser Limited,PL8.AX,12.63,0.033
15,Gryphon Capital Income Trust,GCI.XA,8.84,0.023
16,Plato Income Maximiser Limited,PL8.XA,11.63,0.031
17,Macquarie Income Opportunities Active ETF,MQIO.AX,7.85,0.022
18,Ramsay Health Care Limited,RHCPA.AX,7.92,0.023
19,Macquarie Group Limited,MQGPE.AX,6.27,0.018
20,Aspen Group,APZ.AX,92.56,0.202
21,Westpac Banking Corporation,WBCPH.AX,3.21,0.009
22,Macquarie Bank Limited,MBLPC.AX,4.53,0.013
23,Alphinity Global Sustainable Equity Fund - Active ETF (Managed Fund),XASG.AX,37.43,0.098
24,Gryphon Capital Income Trust,GCI.AX,8.02,0.024
25,Supply Network Limited,SNL.XA,78.48,0.185
26,Katana Capital Limited,KAT.AX,22.38,0.063
27,Aspen Group,APZ.XA,122.03,0.257
28,SelfWealth Limited,SWF.XA,30.06,0.084
29,ReadCloud Limited,RCL.XA,95.69,0.219
30,Global Masters Fund Limited,GFL.AX,31.19,0.09
31,Advance ZincTek Limited,ANO.AX,37.53,0.107
32,Indiana Resources Limited,IDA.AX,95.14,0.231
33,Count Limited,CUP.XA,67.54,0.178
34,JB Hi-Fi Limited,JBH.XA,101.41,0.245
