Rank,Name,Ticker,Return (%),Risk
115,Fondo de Inversión ETF Singular Global Corporates,CFIGC.SN,1.44,
116,MBI Administradora General De Fondos - MBI DEUDA PRIVADA II FI Fund,CFIMBD2A-E.SN,13.77,
117,Moneda Latinoamérica Deuda Local,CFIMLDL.SN,74.87,
118,MONEDA SA ADMIN GENERAL DE FOND,CFIPIONR.SN,22.82,
119,BTG PACTUAL CHILE SA AD GEN DE ,CFMEUFVIO.SN,13.94,
120,The Walt Disney Company,DISCL.SN,-10.84,
121,Coca-Cola Embonor S.A.,EMBONOR-A.SN,80.37,
122,Energía Latina S.A.,ENLASA.SN,0.0,
123,Intel Corporation,INTCCL.SN,0.0,
124,ISHARES TRUST US HEALTHCARE ETF,IYH-CL.SN,50.8,
125,ISHARES TRUST ISHARES 0-3 MONTH,SGOV.SN,3.8,
126,iShares Trust - iShares U.S. Tech Breakthrough Multisector ETF,TECBCL.SN,63.56,
127,Frutícola Viconto S.A.,VICONTO.SN,0.0,
128,Viña San Pedro Tarapacá S.A.,VSPT.SN,8.07,
