Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,Jæren Sparebank,JAREN.OL,31.16,0.067,0.103,Yes
2,Orkla ASA,ORK.OL,48.53,0.106,0.531,Yes
3,Voss Veksel- og Landmandsbank ASA,VVL.OL,49.0,0.112,0.395,Yes
4,SpareBank 1 Nord-Norge,NONG.OL,54.55,0.126,0.681,Yes
5,Endúr ASA,ENDUR.OL,69.01,0.153,0.117,Yes
6,Rogaland Sparebank,ROGS.OL,48.49,0.127,,
7,Veidekke ASA,VEI.OL,40.86,0.111,0.139,Yes
8,Skue Sparebank,SKUE.OL,55.99,0.149,0.416,Yes
9,SpareBank 1 Nordmøre,SNOR.OL,39.88,0.112,0.801,Yes
10,Pioneer Property Group ASA,PPG.OL,12.04,0.039,0.064,No
11,Instabank ASA,INSTA.OL,38.93,0.117,0.642,Yes
12,Melhus Sparebank,MELG.OL,20.97,0.073,0.377,Yes
13,NORCONSULT ASA,NORCO.OL,51.75,0.161,0.521,No
14,DNB Bank ASA,DNB.OL,39.24,0.135,0.912,Yes
15,Sparebanken Øst,SPOG.OL,52.4,0.173,0.388,Yes
16,Telenor ASA,TEL.OL,36.36,0.133,0.619,Yes
17,SpareBank 1 SMN,MING.OL,36.18,0.136,0.958,Yes
18,Kongsberg Gruppen ASA,KOG.OL,105.76,0.331,1.787,Yes
19,Sparebanken Møre,MORG.OL,30.27,0.125,0.139,No
20,Pareto Bank ASA,PARB.OL,34.32,0.142,0.993,Yes
21,SpareBank 1 Ringerike Hadeland,RING.OL,36.33,0.149,1.082,Yes
22,SeaBird Exploration Plc,SBX.OL,41.77,0.17,0.726,Yes
23,Høland og Setskog Sparebank,HSPG.OL,45.68,0.186,0.363,Yes
24,Bien Sparebank ASA,BIEN.OL,88.66,0.323,2.252,Yes
25,SpareBank 1 Østfold Akershus,SOAG.OL,33.11,0.144,0.881,Yes
26,Romerike Sparebank,ROMER.OL,31.03,0.137,1.06,Yes
27,SpareBank 1 Østlandet,SPOL.OL,40.18,0.177,0.746,Yes
28,Sparebanken Sør,SOR.OL,51.97,0.223,0.581,Yes
29,SpareBank 1 Helgeland,HELG.OL,43.78,0.195,1.439,Yes
30,Gjensidige Forsikring ASA,GJF.OL,37.74,0.173,1.059,Yes
31,Protector Forsikring ASA,PROT.OL,67.48,0.291,0.861,Yes
32,Multiconsult ASA,MULTI.OL,39.86,0.189,0.325,No
33,SpareBank 1 Sør-Norge ASA,SB1NO.OL,33.17,0.161,1.303,Yes
34,Aasen Sparebank,AASB.OL,18.36,0.095,0.244,No
35,B2 Impact ASA,B2I.OL,53.78,0.27,0.46,Yes
36,Romsdal Sparebank,ROMSB.OL,25.94,0.145,0.16,Yes
37,Haugesund Sparebank,HGSB.OL,38.43,0.221,,
38,Aurskog Sparebank,AURG.OL,13.15,0.085,0.464,Yes
39,PetroNor E&P ASA,PNOR.OL,74.18,0.435,0.289,Yes
40,Sogn Sparebank,SOGN.OL,67.13,0.409,1.815,Yes
41,Bouvet ASA,BOUV.OL,30.66,0.23,0.443,Yes
42,Pexip Holding ASA,PEXIP.OL,42.55,0.313,0.201,No
43,Elopak ASA,ELO.OL,21.77,0.203,1.584,No
44,Lumi Gruppen AS,LUMI.OL,62.71,0.51,1.59,No
45,Nekkar ASA,NKR.OL,25.35,0.243,0.975,Yes
46,Vistin Pharma ASA,VISTN.OL,28.26,0.282,1.651,No
47,Sunndal Sparebank,SUNSB.OL,16.71,0.175,0.205,Yes
48,Tysnes Sparebank,TYSB.OL,14.31,0.152,0.204,Yes
49,poLight ASA,PLT.OL,84.85,0.719,4.879,No
50,Storebrand ASA,STB.OL,18.23,0.201,1.442,Yes
51,ABG Sundal Collier Holding ASA,ABG.OL,12.13,0.14,0.168,Yes
52,LINK Mobility Group Holding ASA,LINK.OL,20.74,0.236,0.64,No
53,Europris ASA,EPR.OL,19.88,0.228,0.844,Yes
54,Baltic Sea Properties AS,BALT.OL,12.36,0.147,0.417,No
55,Sparebanken Vest,SVEG.OL,16.51,0.199,0.795,Yes
56,Polaris Media ASA,POL.OL,9.81,0.123,0.023,No
57,Zaptec ASA,ZAP.OL,56.22,0.612,0.43,Yes
58,M Vest Water AS,MVW.OL,30.88,0.373,1.111,Yes
59,Aker BioMarine ASA,AKBM.OL,32.3,0.391,0.112,Yes
60,Akobo Minerals AB (publ),AKOBO.OL,85.83,0.907,2.293,Yes
61,Norcod AS,NCOD.OL,104.85,1.06,0.79,Yes
62,AF Gruppen ASA,AFG.OL,14.42,0.204,0.564,Yes
63,Komplett ASA,KOMPL.OL,29.94,0.403,2.366,Yes
64,North Energy ASA,NORTH.OL,18.18,0.257,1.333,Yes
65,Elmera Group ASA,ELMRA.OL,22.01,0.329,1.128,No
66,Nordhealth AS,NORDH.OL,15.88,0.26,0.005,No
67,Techstep ASA,TECH.OL,28.53,0.452,1.435,Yes
68,Omda AS,OMDA.OL,24.01,0.394,1.763,Yes
69,Tomra Systems ASA,TOM.OL,32.68,0.519,2.064,Yes
70,Elektroimportøren AS,ELIMP.OL,23.55,0.39,2.251,Yes
71,Webstep ASA,WSTEP.OL,7.27,0.135,0.151,Yes
72,Schibsted ASA,SCHB.OL,11.85,0.228,0.968,No
73,Zalaris ASA,ZAL.OL,12.6,0.25,1.509,No
74,DNO ASA,DNO.OL,18.91,0.375,3.177,Yes
75,Crayon Group Holding ASA,CRAYN.OL,17.4,0.35,1.802,No
76,Otovo ASA,OTOVO.OL,69.18,1.196,5.005,No
77,BlueNord ASA,BNOR.OL,12.88,0.279,0.508,Yes
78,Huddlestock Fintech AS,HUDL.OL,38.79,0.812,4.71,Yes
79,Schibsted ASA,SCHA.OL,10.1,0.242,1.171,No
80,Axactor ASA,ACR.OL,12.11,0.289,0.529,No
81,Arctic Fish Holding AS,AFISH.OL,25.88,0.587,1.462,Yes
82,Tekna Holding ASA,TEKNA.OL,24.23,0.584,2.343,Yes
83,Reach Subsea ASA,REACH.OL,20.55,0.522,1.947,Yes
84,Aurora Eiendom AS,AURA.OL,4.88,0.143,0.383,Yes
85,Spotlio AS,SPOT.OL,19.28,0.533,2.275,Yes
86,Havila Kystruten AS,HKY.OL,16.24,0.481,2.596,Yes
87,Induct AS,INDCT.OL,55.44,1.488,9.036,Yes
88,The Kingfish Company N.V.,KING.OL,12.58,0.449,0.337,No
89,Matvareexpressen As,MVE.OL,7.06,0.265,0.255,Yes
90,Hunter Group ASA,HUNT.OL,95.48,2.703,20.426,Yes
91,Yara International ASA,YAR.OL,5.53,0.212,0.721,Yes
92,Oslo Bors All-Share Index,^OSEAX,2.23,0.088,1.0,Yes
93,Rana Gruber ASA,RANA.OL,4.22,0.166,1.164,No
94,Wilh. Wilhelmsen Holding ASA,WWIB.OL,3.32,0.146,0.609,No
95,Arctic Bioscience AS,ABS.OL,37.37,1.464,5.68,Yes
96,Gigante Salmon AS,GIGA.OL,5.5,0.262,1.353,Yes
97,AKVA group ASA,AKVA.OL,7.02,0.355,1.201,Yes
98,Grieg Seafood ASA,GSF.OL,12.85,0.645,2.487,Yes
99,Wilh. Wilhelmsen Holding ASA,WWI.OL,3.35,0.179,0.695,No
100,Kraft Bank ASA,KRAB.OL,1.65,0.161,0.341,No
101,Oncoinvent ASA,ONCIN.OL,17.42,1.597,,
102,Soiltech ASA,STECH.OL,2.17,0.223,,
103,Lytix Biopharma AS,LYTIX.OL,7.3,0.769,0.554,Yes
104,Andfjord Salmon Group AS,ANDF.OL,2.97,0.34,1.396,Yes
105,AMSC ASA,AMSC.OL,2.54,0.295,2.747,Yes
106,Desert Control AS,DSRT.OL,3.75,0.466,1.045,No
107,Atea ASA,ATEA.OL,1.38,0.183,0.29,No
108,Norwegian Air Shuttle ASA,NAS.OL,2.65,0.365,1.224,No
109,Bonheur ASA,BONHR.OL,1.51,0.239,0.172,Yes
