Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,Unilever PLC,ULD.BA,26.14,0.005,,
2,SPDR GOLD TRUST GDR EACH REPR 5,GLDD.BA,96.53,0.135,,
3,S&P Global Inc.,SPGID.BA,69.06,0.115,,
4,AT&T Inc.,TD.BA,65.44,0.18,0.085,No
5,Bank of America Corp,BA-C.BA,0.11,0.0,0.0,Yes
6,A3 Mercados S.A.,A3.BA,29.0,0.105,,
7,"Netflix, Inc.",NFLX.BA,81.67,0.268,0.272,Yes
8,Itaú Unibanco Holding S.A.,ITUB3.BA,57.16,0.203,,
9,"Netflix, Inc.",NFLXD.BA,93.56,0.311,0.232,Yes
10,"Gilead Sciences, Inc.",GILDD.BA,92.48,0.317,,
11,"Altria Group, Inc.",MOD.BA,44.92,0.19,0.092,Yes
12,SAP SE,SAP.BA,61.75,0.257,0.039,Yes
13,Itaú Unibanco Holding S.A.,ITUBD.BA,102.02,0.38,,
14,Howmet Aerospace Inc.,HWM.BA,67.25,0.281,0.066,No
15,International Business Machines Corporation,IBMD.BA,53.92,0.241,0.069,Yes
16,Walmart Inc.,WMT.BA,50.0,0.228,0.18,Yes
17,"Cisco Systems, Inc.",CSCOD.BA,42.88,0.207,0.25,Yes
18,Barclays PLC,BCS.BA,39.97,0.2,0.025,Yes
19,Embraer S.A.,ERJ.BA,74.37,0.335,0.104,No
20,Walmart Inc.,WMTD.BA,62.27,0.299,0.253,Yes
21,Visa Inc.,VD.BA,26.94,0.153,0.164,Yes
22,iShares Trust - iShares Core MSCI Europe ETF,IEUR.BA,50.89,0.272,,
23,Grupo Clarín S.A.,GCLA.BA,65.74,0.347,0.332,Yes
24,Ambev S.A.,ABEVD.BA,57.56,0.318,,
25,Banco Comafi S.A.,FXID.BA,35.58,0.214,,
26,Sony Group Corporation,SONY.BA,64.68,0.355,0.119,Yes
27,McDonald's Corporation,MCDD.BA,24.72,0.158,0.075,No
28,Grupo Financiero Galicia S.A.,GGAL.BA,94.68,0.487,0.882,Yes
29,The Bank of New York Mellon Corporation,BK.BA,35.82,0.225,0.098,Yes
30,International Business Machines Corporation,IBM.BA,49.4,0.298,0.078,Yes
31,Deere & Company,DED.BA,62.25,0.378,,
32,Empresa Distribuidora y Comercializadora Norte Sociedad Anónima,EDN.BA,85.82,0.5,1.103,Yes
33,Pitney Bowes Inc.,PBI.BA,75.45,0.468,0.362,No
34,Telefonaktiebolaget LM Ericsson (publ),ERIC.BA,35.24,0.249,0.152,No
35,Companhia de Saneamento Básico do Estado de São Paulo - SABESP,SBS.BA,44.0,0.303,0.182,No
36,"Mirgor Sociedad Anónima, Comercial, Industrial, Financiera, Inmobiliaria y Agropecuaria",MIRG.BA,44.87,0.309,0.515,Yes
37,Garovaglio y Zorraquín S.A.,GARO.BA,85.23,0.537,0.521,Yes
38,Loma Negra Compañía Industrial Argentina Sociedad Anónima,LOMA.BA,58.0,0.399,0.898,Yes
39,Alibaba Group Holding Limited,BABAD.BA,78.25,0.522,0.565,No
40,"The Home Depot, Inc.",HDD.BA,56.84,0.412,,
41,Visa Inc.,V.BA,26.04,0.217,0.183,Yes
42,TRANSPORTADORA DE GAS DEL SUR S,TGSUD.BA,92.35,0.629,,
43,Pampa Energía S.A.,PAMP.BA,52.0,0.417,0.994,Yes
44,Banco Macro S.A.,BMA.BA,50.14,0.406,0.675,Yes
45,Mastercard Incorporated,MAD.BA,18.21,0.168,0.145,Yes
46,EMPRESA DISTR Y COMERC NORTE ED,EDND.BA,102.66,0.738,,
47,Shopify Inc.,SHOPD.BA,79.82,0.61,0.873,Yes
48,The Coca-Cola Company,KOD.BA,21.06,0.197,0.14,No
49,Pampa Energía S.A.,PAMPD.BA,60.56,0.494,1.039,Yes
50,Berkshire Hathaway Inc.,BRKB.BA,30.29,0.275,0.036,Yes
51,3M Company,MMM.BA,42.98,0.375,0.109,No
52,Alibaba Group Holding Limited,BABA.BA,73.17,0.582,0.601,No
53,"Despegar.com, Corp.",DESPD.BA,45.15,0.393,0.721,Yes
54,Lloyds Banking Group plc,LYG.BA,47.24,0.411,0.453,No
55,CRESUD S.A.C.I.F.Y.A.,CRESD.BA,57.63,0.49,,
56,Distribuidora de Gas del Centro S.A.,DGCE.BA,87.02,0.679,,
57,Banco Comafi S.A.,FXI.BA,49.04,0.432,,
58,"MercadoLibre, Inc.",MELI.BA,38.51,0.355,0.154,No
59,"MercadoLibre, Inc.",MELID.BA,45.16,0.411,0.187,No
60,National Grid plc,NGG.BA,25.52,0.251,0.191,No
61,Abbott Laboratories,ABT.BA,27.97,0.273,0.031,Yes
62,SELECT SECTOR SPDR TRUST CEDEAR,XLFD.BA,20.2,0.206,0.175,Yes
63,JPMorgan Chase & Co.,JPMD.BA,25.19,0.255,0.231,Yes
64,"Naturgy BAN, S.A.",GBAN.BA,57.25,0.52,1.155,Yes
65,McDonald's Corporation,MCD.BA,22.55,0.236,0.002,No
66,Deere & Company,DE.BA,23.46,0.251,0.164,Yes
67,MERVAL,^MERV,39.02,0.394,1.0,Yes
68,"Despegar.com, Corp.",DESP.BA,32.9,0.351,0.694,Yes
69,Korea Electric Power Corporation,KEP.BA,30.07,0.326,0.064,No
70,ICICI Bank Limited,IBN.BA,30.25,0.342,0.054,Yes
71,eBay Inc.,EBAY.BA,27.56,0.316,0.211,Yes
72,T-MOBILE US INC CEDEAR EACH 33 ,TMUS.BA,27.9,0.33,,
73,Costco Wholesale Corporation,COSTD.BA,20.4,0.249,,
74,"The Goldman Sachs Group, Inc.",GS.BA,19.76,0.242,0.181,Yes
75,HDFC Bank Limited,HDB.BA,30.27,0.358,0.1,Yes
