Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,Sunway Real Estate Investment Trust,5176.KL,33.19,0.078,0.161,Yes
2,IGB Real Estate Investment Trust,5227.KL,38.52,0.105,0.424,Yes
3,KLCC Property Holdings Berhad,5235SS.KL,23.29,0.075,0.402,Yes
4,Ecomate Holdings Berhad,0239.KL,33.08,0.119,0.55,No
5,S P Setia Berhad,8664PA.KL,8.4,0.037,0.049,Yes
6,RHB Bank Berhad,1066.KL,33.41,0.133,0.045,Yes
7,United Plantations Berhad,2089.KL,47.22,0.194,0.682,Yes
8,IGB Commercial Real Estate Investment Trust,5299.KL,23.34,0.116,0.451,Yes
9,Spritzer Bhd,7103.KL,22.0,0.111,0.121,No
10,LPI Capital Bhd,8621.KL,27.85,0.153,0.307,No
11,IGB Berhad,5606.KL,13.07,0.081,0.545,Yes
12,Sunway Berhad,5211PA.KL,47.55,0.262,1.146,Yes
13,Farm Fresh Berhad,5306.KL,32.8,0.196,0.252,Yes
14,Innoprise Plantations Berhad,6262.KL,34.14,0.208,0.233,No
15,AMMB Holdings Berhad,1015.KL,34.05,0.209,0.742,Yes
16,NPC Resources Berhad,5047.KL,50.97,0.303,1.024,No
17,Xin Synergy Group Berhad,7043.KL,40.68,0.256,0.783,Yes
18,Heineken Malaysia Berhad,3255.KL,18.66,0.135,0.223,Yes
19,Sarawak Plantation Berhad,5135.KL,24.95,0.181,0.154,No
20,Gas Malaysia Berhad,5209.KL,22.76,0.175,0.138,Yes
21,QL Resources Berhad,7084.KL,17.31,0.136,0.189,Yes
22,Kumpulan Kitacon Berhad,5310.KL,14.45,0.116,0.436,Yes
23,PJBumi Berhad,7163.KL,37.22,0.279,0.101,No
24,Matrix Concepts Holdings Berhad,5236.KL,23.28,0.184,0.711,Yes
25,SD Guthrie Berhad,5285.KL,14.92,0.126,0.665,Yes
26,Teo Seng Capital Berhad,7252.KL,37.21,0.294,0.207,Yes
27,HPP Holdings Berhad,0228.KL,50.76,0.399,0.252,No
28,SSF Home Group Berhad,0287.KL,28.03,0.239,0.086,Yes
29,Unique Fire Holdings Berhad,0257.KL,31.22,0.273,0.323,No
30,Magnum Berhad,3859.KL,20.42,0.189,0.532,Yes
31,MBM Resources Berhad,5983.KL,23.22,0.22,0.643,Yes
32,Reservoir Link Energy Bhd,0219.KL,17.81,0.175,0.631,No
33,Alliance Bank Malaysia Berhad,2488.KL,23.61,0.229,0.404,Yes
34,Central Global Berhad,8052.KL,4.73,0.052,0.063,No
35,Eco World Development Group Berhad,8206.KL,42.21,0.398,1.359,Yes
36,Hap Seng Plantations Holdings Berhad,5138.KL,19.12,0.199,0.466,No
37,Hong Leong Industries Berhad,3301.KL,22.84,0.236,0.4,Yes
38,LWSABAH,5328.KL,23.5,0.244,,
39,Public Bank Berhad,1295.KL,17.29,0.19,1.459,Yes
40,IHH Healthcare Berhad,5225.KL,16.3,0.18,0.152,Yes
41,Malayan Banking Berhad,1155.KL,7.56,0.088,0.426,Yes
42,Chin Teck Plantations Berhad,1929.KL,11.16,0.129,0.148,Yes
43,Inta Bina Group Berhad,0192.KL,25.01,0.275,1.742,Yes
44,Sarawak Oil Palms Berhad,5126.KL,12.58,0.154,0.134,No
45,KTI,0308.KL,53.05,0.56,,
46,Kerjaya Prospek Group Berhad,7161.KL,19.17,0.243,0.371,No
47,Tenaga Nasional Berhad,5347.KL,12.63,0.169,1.309,Yes
48,AuMas Resources Berhad,0098.KL,47.33,0.557,2.756,No
49,Principal FTSE China 50 ETF,0823EA.KL,22.21,0.297,0.443,No
50,AmanahRaya Real Estate Investment Trust,5127.KL,22.36,0.302,1.129,No
51,Oriental Holdings Berhad,4006.KL,8.9,0.132,0.012,No
52,CIMB Group Holdings Berhad,1023.KL,12.25,0.18,1.187,Yes
53,Cyberjaya Education Group Berhad,5166.KL,22.17,0.314,0.572,No
54,SDS Group Berhad,0212.KL,27.53,0.383,1.166,Yes
55,MHC Plantations Bhd.,5026.KL,6.96,0.106,0.327,No
56,Westports Holdings Berhad,5246.KL,12.6,0.192,0.168,Yes
57,Hong Leong Bank Berhad,5819.KL,9.05,0.142,0.876,Yes
58,Aeon Co. (M) Bhd.,6599.KL,8.91,0.141,0.748,Yes
59,Pavilion Real Estate Investment Trust,5212.KL,8.21,0.133,0.475,Yes
60,Far East Holdings Berhad,5029.KL,7.36,0.12,0.157,Yes
61,Ta Ann Holdings Berhad,5012.KL,11.27,0.182,0.203,No
62,Sentral REIT,5123.KL,2.58,0.044,0.001,Yes
63,Eden Inc. Berhad,7471.KL,13.75,0.222,0.045,No
64,OSK Holdings Berhad,5053.KL,13.8,0.224,1.12,Yes
65,Mentiga Corporation Berhad,5223.KL,11.53,0.193,0.465,No
66,Hup Seng Industries Berhad,5024.KL,26.78,0.427,0.266,Yes
67,Shin Yang Group Berhad,5173.KL,18.04,0.303,1.042,Yes
68,Kelington Group Berhad,0151.KL,13.2,0.233,0.089,No
69,Ireka Corporation Berhad,8834.KL,29.98,0.512,1.257,No
70,SKB Shutters Corporation Berhad,7115.KL,31.65,0.539,1.784,Yes
71,Bertam Alliance Berhad,9814.KL,48.16,0.775,2.166,Yes
72,MKH Oil Palm (East Kalimantan) Berhad,5319.KL,10.99,0.208,0.021,No
73,Vestland Berhad,0273.KL,25.07,0.456,0.516,Yes
74,Kumpulan Fima Berhad,6491.KL,6.95,0.137,0.05,Yes
75,JKG Land Berhad,6769.KL,18.99,0.358,0.347,No
76,Star Media Group Berhad,6084.KL,10.38,0.207,0.625,Yes
77,Maxis Berhad,6012.KL,9.67,0.194,1.352,Yes
78,Ajiya Berhad,7609.KL,13.68,0.277,0.753,No
79,MAG Holdings Berhad,0095.KL,8.33,0.184,0.001,No
80,Concrete Engineering Products Berhad,8435.KL,5.81,0.13,0.368,No
81,Hong Leong Financial Group Berhad,1082.KL,5.1,0.117,0.652,Yes
82,Lysaght Galvanized Steel Berhad,9199.KL,10.03,0.23,0.227,Yes
