Rank,Name,Ticker,Return (%),Risk,Volatility,Follows Market Direction ?
1,AXA NV25,CSNV.PA,70.67,0.095,,
2,Danone S.A.,BN.PA,32.12,0.108,0.315,Yes
3,ABC arbitrage SA,ABCA.PA,59.45,0.193,0.354,Yes
4,"VIEL & Cie, société anonyme",VIL.PA,36.09,0.129,0.282,Yes
5,Malteries Franco-Belges Société Anonyme,MALT.PA,37.65,0.177,0.839,Yes
6,Électricite de Strasbourg Société Anonyme,ELEC.PA,30.61,0.149,0.77,Yes
7,Klépierre SA,LI.PA,34.36,0.175,0.492,Yes
8,COFACE SA,COFA.PA,32.28,0.17,0.716,Yes
9,AXA SA,CS.PA,29.97,0.163,0.726,Yes
10,Vicat S.A.,VCT.PA,48.58,0.25,0.898,Yes
11,Technip Energies N.V.,TE.PA,43.35,0.23,0.747,Yes
12,Made SA,MLMAD.PA,60.05,0.31,0.127,Yes
13,Les Docks des Pétroles d'Ambès -SA,DPAM.PA,50.22,0.269,0.667,Yes
14,Idsud S.A.,ALIDS.PA,35.16,0.217,0.18,Yes
15,Altareit SCA,AREIT.PA,6.6,0.048,0.058,Yes
16,Compagnie de Saint-Gobain S.A.,SGO.PA,25.63,0.175,0.788,Yes
17,CBo Territoria SA,CBOT.PA,6.01,0.047,0.152,Yes
18,EPC Groupe,EXPL.PA,61.72,0.395,1.144,Yes
19,EssilorLuxottica Société anonyme,EL.PA,27.72,0.204,1.171,Yes
20,Nokia Oyj,NOKIA.PA,30.93,0.231,0.499,Yes
21,bioMérieux S.A.,BIM.PA,28.44,0.225,1.366,Yes
22,CFM Indosuez Wealth Management SA,MLCFM.PA,14.67,0.128,0.192,No
23,Société Française de Casinos Société Anonyme,SFCA.PA,14.43,0.133,0.157,No
24,AYVENS,AYV.PA,40.4,0.339,1.716,Yes
25,Compagnie du Cambodge,CBDG.PA,56.2,0.457,1.392,Yes
26,Body One SA,MLONE.PA,16.93,0.162,0.383,Yes
27,Caisse Regionale de Credit Agricole Mutuel Toulouse 31,CAT31.PA,22.52,0.212,0.346,Yes
28,Sidetrade SA,ALBFR.PA,27.02,0.257,1.525,Yes
29,Caisse Régionale de Crédit Agricole Mutuel Nord de France Société coopérative,CNDF.PA,26.03,0.248,0.957,Yes
30,"Plásticos Compuestos, S.A.",ALKOM.PA,28.79,0.275,0.342,No
31,Tronic's Microsystems SA,ALTRO.PA,63.2,0.549,1.202,No
32,Figeac Aero Société Anonyme,FGA.PA,37.02,0.352,1.82,Yes
33,Caisse Régionale de Crédit Agricole Mutuel de la Touraine et du Poitou Société Coopérative,CRTO.PA,18.51,0.19,0.535,Yes
