Rank,Name,Ticker,Return (%),Risk
1,Advanced Info Service Public Company Limited,ADVANC.BK,57.59,0.145
2,SCB X Public Company Limited,SCB-R.BK,28.21,0.098
3,Pi Securities Public Company Limited,JAP03.BK,45.41,0.155
4,Eastern Commercial Leasing Public Company Limited,EAST-R.BK,15.66,0.06
5,Eastern Commercial Leasing Public Company Limited,EAST.BK,15.66,0.06
6,Krung Thai Bank Public Company Limited,KTB-R.BK,37.14,0.142
7,SCB X Public Company Limited,SCB.BK,25.22,0.103
8,Krung Thai Bank Public Company Limited,KTB.BK,43.62,0.179
9,Sony Group Corporation,SONY80.BK,52.58,0.209
10,INET Freehold and Leasehold Real Estate Investment Trust,INETREIT.BK,17.25,0.078
11,TTW Public Company Limited,TTW-R.BK,12.16,0.057
12,Dynasty Ceramic Public Company Limited,DCC-R.BK,3.36,0.016
13,Thai Union Group Public Company Limited,TU-R.BK,10.42,0.051
14,Univanich Palm Oil Public Company Limited,UVAN-R.BK,25.98,0.12
15,LH Shopping Centers Leasehold Real Estate Investment Trust,LHSC.BK,35.26,0.158
16,True Corporation Public Company Limited,TRUE.BK,47.9,0.207
17,AddTech Hub Public Company Limited,ADD-R.BK,2.32,0.012
18,"Mitsubishi UFJ Financial Group, Inc.",MUFG19.BK,58.34,0.252
19,Kasikornbank Public Company Limited,KBANK-R.BK,36.84,0.173
20,Golden Ventures Leasehold Real Estate Investment Trust,GVREIT.BK,49.74,0.226
21,Yuanta Securities (Thailand) Company Limited,GOLD19.BK,33.78,0.163
22,Lanna Resources Public Company Limited,LANNA-R.BK,19.8,0.102
23,Ekarat Engineering Public Company Limited,AKR-R.BK,13.67,0.073
24,Dusit Thani Freehold and Leasehold Real Estate Investment Trust,DREIT.BK,20.45,0.108
25,Carabao Group Public Company Limited,CBG-R.BK,2.77,0.016
26,CPN Retail Growth Leasehold REIT,CPNREIT.BK,33.89,0.172
27,Kasikornbank Public Company Limited,KBANK.BK,32.77,0.168
28,CPN Commercial Growth Leasehold Property Fund,CPNCG.BK,29.5,0.154
29,Centara Hotels and Resorts Leasehold Property Fund,CTARAF.BK,18.7,0.103
30,Univanich Palm Oil Public Company Limited,UVAN.BK,22.23,0.124
31,I.C.C. International Public Company Limited,ICC-R.BK,6.18,0.037
32,Toray Textiles (Thailand) Public Company Limited,TTT-R.BK,5.65,0.035
33,Lohakit Metal Public Company Limited,LHK-R.BK,5.9,0.037
34,S.Kijchai Enterprise Public Company Limited,SKN-R.BK,39.6,0.218
35,AEON Thana Sinsap (Thailand) Public Company Limited,AEONTS-R.BK,3.74,0.024
36,Thai Stanley Electric Public Company Limited,STANLY-R.BK,20.58,0.124
37,Birla Carbon (Thailand) Public Company Limited,BCT-R.BK,23.5,0.149
38,DBS Group Holdings Ltd,DBS19.BK,25.96,0.165
39,North East Rubber Public Company Limited,NER-R.BK,15.23,0.101
40,Ekarat Engineering Public Company Limited,AKR.BK,24.45,0.176
41,Advanced Info Service Public Company Limited,ADVANC-R.BK,36.71,0.255
42,Thai President Foods Public Company Limited,TFMAMA-R.BK,7.19,0.057
43,TSTE Public Company Limited,TSTE-R.BK,18.85,0.153
44,Tencent Holdings Limited,TENCENT80.BK,26.42,0.209
45,Hermès International Société en commandite par actions,HERMES80.BK,40.48,0.306
46,LH Hotel Leasehold Real Estate Investment Trust,LHHOTEL.BK,26.9,0.217
47,Charoen Pokphand Foods Public Company Limited,CPF.BK,24.02,0.198
48,Charoen Pokphand Foods Public Company Limited,CPF-R.BK,32.17,0.258
49,Muangthai Capital Public Company Limited,MTC-R.BK,48.37,0.372
50,Buriram Sugar Group Power Plant Infrastructure Fund,BRRGIF.BK,23.24,0.196
51,Areeya Property Public Company Limited,A-R.BK,2.2,0.021
52,Plan B Media Public Company Limited,PLANB-R.BK,1.58,0.015
53,Saha Pathana Inter-Holding Public Company Limited,SPI-R.BK,0.35,0.003
54,JCK Hospitality Public Company Limited,JCKH-R.BK,0.0,0.0
55,Golden Lime Public Company Limited,SUTHA-R.BK,2.36,0.022
56,"Fast Retailing Co., Ltd.",UNIQLO80.BK,25.75,0.222
57,Electricity Generating Authority Of Thailand- North Bangkok Power Plant Block 1 Infrastructure Fund,EGATIF.BK,5.05,0.047
58,MFC Asset Management Public Company Limited,MFC-R.BK,47.04,0.383
59,Thai Life Insurance Public Company Limited,TLI.BK,57.98,0.457
60,Thai Life Insurance Public Company Limited,TLI-R.BK,57.98,0.457
61,Thai Union Feedmill Public Company Limited,TFM-R.BK,46.07,0.383
62,Thailand Prime Property Freehold and Leasehold Real Estate Investment Trust,TPRIME.BK,27.51,0.246
63,Thai Mitsuwa Public Company Limited,TMW-R.BK,48.9,0.412
64,Prakit Holdings Public Company Limited,PRAKIT.BK,14.53,0.139
65,United Overseas Bank Limited,UOB19.BK,20.36,0.194
66,Syntec Construction Public Company Limited,SYNTEC-R.BK,14.67,0.143
67,Samart Corporation Public Company Limited,SAMART.BK,16.67,0.163
68,CPT Drives and Power Public Company Limited,CPT.BK,32.67,0.301
69,Prime Office Leasehold Property Fund,POPF.BK,17.13,0.169
70,Thai Union Feedmill Public Company Limited,TFM.BK,39.28,0.362
71,BA Airport Leasehold Real Estate Investment Trust,BAREIT.BK,11.9,0.124
72,Praram 9 Hospital Public Company Limited,PR9.BK,44.55,0.412
73,Tracker Fund Of Hong Kong,HK01.BK,18.71,0.19
74,People's Garment Public Company Limited,PG-R.BK,13.08,0.138
75,MFC Asset Management Public Company Limited,MFC.BK,58.65,0.536
76,Premia China STAR50 ETF,STAR5001.BK,30.22,0.306
77,HKTECH13_DR HSTECH#KGI,HKTECH13.BK,36.22,0.36
78,ChinaAMC Global ETF Series - ChinaAMC Hang Seng Tech Index ETF,CNTECH01.BK,34.62,0.349
79,Hang Seng China Enterprises Index ETF,HKCE01.BK,20.39,0.219
80,Samart Telcoms Public Company Limited,SAMTEL-R.BK,50.37,0.487
81,Selic Corp Public Company Limited,SELIC-R.BK,39.25,0.406
82,Lighting and Equipment Public Company Limited,L&E.BK,34.56,0.366
83,Lighting and Equipment Public Company Limited,L&E-R.BK,34.56,0.366
84,IT City Public Company Limited,IT-R.BK,56.71,0.562
85,TPBI Public Company Limited,TPBI-R.BK,31.13,0.337
